,cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
1,0.3,20,mean,FSlin,Gauss-Newton,0.07,FALSE,TRUE,TRUE,ID,-15.525,0.212,0.181,0.18
2,0.3,20,mean,FSlin,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LS,-16.548,0.212,0.137,0.184
0,0.3,20,mean,FSlin,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LT,-16.673,0.212,0.144,0.183
1,0.3,20,mean,FSlin,Gauss-Newton,0.07,FALSE,TRUE,FALSE,ID,-15.525,0.212,0.181,0.18
2,0.3,20,mean,FSlin,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LS,-16.548,0.212,0.137,0.184
0,0.3,20,mean,FSlin,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LT,-16.673,0.212,0.144,0.183
1,0.3,20,mean,FSlin,Gauss-Newton,0.07,FALSE,FALSE,TRUE,ID,-15.525,0.212,0.181,0.18
2,0.3,20,mean,FSlin,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LS,-16.548,0.212,0.137,0.184
0,0.3,20,mean,FSlin,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LT,-16.673,0.212,0.144,0.183
1,0.3,20,mean,FSlin,Gauss-Newton,0.07,FALSE,FALSE,FALSE,ID,-15.525,0.212,0.181,0.18
2,0.3,20,mean,FSlin,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LS,-16.548,0.212,0.137,0.184
0,0.3,20,mean,FSlin,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LT,-18.506,0.22,0.379,0.148
1,0.3,20,mean,FSlin,Gauss-Newton,0.2,TRUE,TRUE,TRUE,ID,-17.267,0.214,0.458,0.148
2,0.3,20,mean,FSlin,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LS,-18.524,0.219,0.377,0.149
0,0.3,20,mean,FSlin,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LT,-18.506,0.22,0.379,0.148
1,0.3,20,mean,FSlin,Gauss-Newton,0.2,TRUE,TRUE,FALSE,ID,-17.267,0.214,0.458,0.148
2,0.3,20,mean,FSlin,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LS,-18.524,0.219,0.377,0.149
0,0.3,20,mean,FSlin,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LT,-18.506,0.22,0.379,0.148
1,0.3,20,mean,FSlin,Gauss-Newton,0.2,TRUE,FALSE,TRUE,ID,-17.267,0.214,0.458,0.148
2,0.3,20,mean,FSlin,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LS,-18.524,0.219,0.377,0.149
0,0.3,20,mean,FSlin,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LT,-18.506,0.22,0.379,0.148
1,0.3,20,mean,FSlin,Gauss-Newton,0.2,TRUE,FALSE,FALSE,ID,-17.267,0.214,0.458,0.148
2,0.3,20,mean,FSlin,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LS,-18.524,0.219,0.377,0.149
0,0.3,20,mean,FSlin,Gauss-Newton,0.2,FALSE,TRUE,TRUE,LT,-15.044,0.201,0.645,0.114
1,0.3,20,mean,FSlin,Gauss-Newton,0.2,FALSE,TRUE,TRUE,ID,-11.721,0.181,0.786,0.094
2,0.3,20,mean,FSlin,Gauss-Newton,0.2,FALSE,TRUE,TRUE,LS,-14.84,0.198,0.668,0.111
0,0.3,20,mean,FSlin,Gauss-Newton,0.2,FALSE,TRUE,FALSE,LT,-15.044,0.201,0.645,0.114
1,0.3,20,mean,FSlin,Gauss-Newton,0.2,FALSE,TRUE,FALSE,ID,-11.721,0.181,0.786,0.094
2,0.3,20,mean,FSlin,Gauss-Newton,0.2,FALSE,TRUE,FALSE,LS,-14.84,0.198,0.668,0.111
0,0.3,20,mean,FSlin,Gauss-Newton,0.2,FALSE,FALSE,TRUE,LT,-15.044,0.201,0.645,0.114
1,0.3,20,mean,FSlin,Gauss-Newton,0.2,FALSE,FALSE,TRUE,ID,-11.721,0.181,0.786,0.094
2,0.3,20,mean,FSlin,Gauss-Newton,0.2,FALSE,FALSE,TRUE,LS,-14.84,0.198,0.668,0.111
0,0.3,20,mean,FSlin,Gauss-Newton,0.2,FALSE,FALSE,FALSE,LT,-15.044,0.201,0.645,0.114
1,0.3,20,mean,FSlin,Gauss-Newton,0.2,FALSE,FALSE,FALSE,ID,-11.721,0.181,0.786,0.094
2,0.3,20,mean,FSlin,Gauss-Newton,0.2,FALSE,FALSE,FALSE,LS,-14.84,0.198,0.668,0.111
0,0.3,20,mean,FSlin,ROPE,0.01,TRUE,TRUE,TRUE,LT,-13.89,0.196,-0.402,0.234
1,0.3,20,mean,FSlin,ROPE,0.01,TRUE,TRUE,TRUE,ID,-11.653,0.182,-0.396,0.227
2,0.3,20,mean,FSlin,ROPE,0.01,TRUE,TRUE,TRUE,LS,-13.044,0.19,-0.354,0.231
0,0.3,20,mean,FSlin,ROPE,0.01,TRUE,TRUE,FALSE,LT,-1.292,0.078,-0.293,0.224
1,0.3,20,mean,FSlin,ROPE,0.01,TRUE,TRUE,FALSE,ID,-2.814,0.1,-0.401,0.228
2,0.3,20,mean,FSlin,ROPE,0.01,TRUE,TRUE,FALSE,LS,-1.31,0.079,-0.333,0.227
0,0.3,20,mean,FSlin,ROPE,0.01,TRUE,FALSE,TRUE,LT,-17.167,0.21,-0.386,0.226
1,0.3,20,mean,FSlin,ROPE,0.01,TRUE,FALSE,TRUE,ID,-15.251,0.202,-0.274,0.218
2,0.3,20,mean,FSlin,ROPE,0.01,TRUE,FALSE,TRUE,LS,-16.453,0.205,-0.322,0.221
0,0.3,20,mean,FSlin,ROPE,0.01,TRUE,FALSE,FALSE,LT,-0.374,0.061,0.019,0.196
1,0.3,20,mean,FSlin,ROPE,0.01,TRUE,FALSE,FALSE,ID,-1.55,0.079,-0.118,0.199
2,0.3,20,mean,FSlin,ROPE,0.01,TRUE,FALSE,FALSE,LS,-0.349,0.061,-0.018,0.199
0,0.3,20,mean,FSlin,ROPE,0.01,FALSE,TRUE,TRUE,LT,-13.427,0.192,-0.319,0.218
1,0.3,20,mean,FSlin,ROPE,0.01,FALSE,TRUE,TRUE,ID,-11.2,0.178,-0.138,0.206
2,0.3,20,mean,FSlin,ROPE,0.01,FALSE,TRUE,TRUE,LS,-12.456,0.184,-0.275,0.212
0,0.3,20,mean,FSlin,ROPE,0.01,FALSE,TRUE,FALSE,LT,-1.503,0.077,-0.108,0.206
1,0.3,20,mean,FSlin,ROPE,0.01,FALSE,TRUE,FALSE,ID,-2.612,0.098,-0.219,0.21
2,0.3,20,mean,FSlin,ROPE,0.01,FALSE,TRUE,FALSE,LS,-1.538,0.08,-0.145,0.208
0,0.3,20,mean,FSlin,ROPE,0.01,FALSE,FALSE,TRUE,LT,-13.79,0.194,-0.262,0.228
1,0.3,20,mean,FSlin,ROPE,0.01,FALSE,FALSE,TRUE,ID,-12.54,0.187,-0.222,0.226
2,0.3,20,mean,FSlin,ROPE,0.01,FALSE,FALSE,TRUE,LS,-12.96,0.188,-0.218,0.224
0,0.3,20,mean,FSlin,ROPE,0.01,FALSE,FALSE,FALSE,LT,-0.505,0.061,0.09,0.182
1,0.3,20,mean,FSlin,ROPE,0.01,FALSE,FALSE,FALSE,ID,-1.406,0.077,0.03,0.192
2,0.3,20,mean,FSlin,ROPE,0.01,FALSE,FALSE,FALSE,LS,-0.471,0.062,0.076,0.184
0,0.3,20,mean,FSlin,ROPE,0.07,TRUE,TRUE,TRUE,LT,-15.299,0.204,-0.37,0.224
1,0.3,20,mean,FSlin,ROPE,0.07,TRUE,TRUE,TRUE,ID,-14.318,0.198,-0.228,0.218
2,0.3,20,mean,FSlin,ROPE,0.07,TRUE,TRUE,TRUE,LS,-14.728,0.2,-0.338,0.221
0,0.3,20,mean,FSlin,ROPE,0.07,TRUE,TRUE,FALSE,LT,-0.84,0.07,-0.114,0.208
1,0.3,20,mean,FSlin,ROPE,0.07,TRUE,TRUE,FALSE,ID,-2.754,0.1,-0.3,0.214
2,0.3,20,mean,FSlin,ROPE,0.07,TRUE,TRUE,FALSE,LS,-0.938,0.07,-0.148,0.21
0,0.3,20,mean,FSlin,ROPE,0.07,TRUE,FALSE,TRUE,LT,-19.152,0.223,-0.591,0.242
1,0.3,20,mean,FSlin,ROPE,0.07,TRUE,FALSE,TRUE,ID,-15.888,0.206,-0.472,0.236
2,0.3,20,mean,FSlin,ROPE,0.07,TRUE,FALSE,TRUE,LS,-18.336,0.218,-0.544,0.24
0,0.3,20,mean,FSlin,ROPE,0.07,TRUE,FALSE,FALSE,LT,-0.657,0.065,-0.065,0.201
1,0.3,20,mean,FSlin,ROPE,0.07,TRUE,FALSE,FALSE,ID,-1.606,0.081,-0.162,0.205
2,0.3,20,mean,FSlin,ROPE,0.07,TRUE,FALSE,FALSE,LS,-0.794,0.068,-0.103,0.204
0,0.3,20,mean,FSlin,ROPE,0.07,FALSE,TRUE,TRUE,LT,-16.631,0.216,-0.664,0.25
1,0.3,20,mean,FSlin,ROPE,0.07,FALSE,TRUE,TRUE,ID,-13.553,0.196,-0.595,0.244
2,0.3,20,mean,FSlin,ROPE,0.07,FALSE,TRUE,TRUE,LS,-15.869,0.209,-0.621,0.247
0,0.3,20,mean,FSlin,ROPE,0.07,FALSE,TRUE,FALSE,LT,-1.272,0.074,-0.086,0.202
1,0.3,20,mean,FSlin,ROPE,0.07,FALSE,TRUE,FALSE,ID,-2.484,0.093,-0.139,0.206
2,0.3,20,mean,FSlin,ROPE,0.07,FALSE,TRUE,FALSE,LS,-1.251,0.074,-0.11,0.204
0,0.3,20,mean,FSlin,ROPE,0.07,FALSE,FALSE,TRUE,LT,-13.461,0.189,-0.43,0.239
1,0.3,20,mean,FSlin,ROPE,0.07,FALSE,FALSE,TRUE,ID,-10.644,0.168,-0.389,0.229
2,0.3,20,mean,FSlin,ROPE,0.07,FALSE,FALSE,TRUE,LS,-12.392,0.183,-0.39,0.235
0,0.3,20,mean,FSlin,ROPE,0.07,FALSE,FALSE,FALSE,LT,-0.236,0.059,0.03,0.2
1,0.3,20,mean,FSlin,ROPE,0.07,FALSE,FALSE,FALSE,ID,-1.758,0.082,-0.109,0.2
2,0.3,20,mean,FSlin,ROPE,0.07,FALSE,FALSE,FALSE,LS,-0.244,0.058,0.002,0.201
0,0.3,20,mean,FSlin,ROPE,0.2,TRUE,TRUE,TRUE,LT,-18.194,0.226,-0.47,0.235
1,0.3,20,mean,FSlin,ROPE,0.2,TRUE,TRUE,TRUE,ID,-16.33,0.215,-0.378,0.226
2,0.3,20,mean,FSlin,ROPE,0.2,TRUE,TRUE,TRUE,LS,-17.64,0.221,-0.403,0.23
0,0.3,20,mean,FSlin,ROPE,0.2,TRUE,TRUE,FALSE,LT,-0.728,0.069,-0.105,0.206
1,0.3,20,mean,FSlin,ROPE,0.2,TRUE,TRUE,FALSE,ID,-1.772,0.083,-0.208,0.212
2,0.3,20,mean,FSlin,ROPE,0.2,TRUE,TRUE,FALSE,LS,-0.766,0.071,-0.167,0.208
0,0.3,20,mean,FSlin,ROPE,0.2,TRUE,FALSE,TRUE,LT,-17.934,0.225,-0.467,0.236
1,0.3,20,mean,FSlin,ROPE,0.2,TRUE,FALSE,TRUE,ID,-16.616,0.214,-0.383,0.23
2,0.3,20,mean,FSlin,ROPE,0.2,TRUE,FALSE,TRUE,LS,-17.164,0.22,-0.416,0.231
0,0.3,20,mean,FSlin,ROPE,0.2,TRUE,FALSE,FALSE,LT,-0.316,0.059,-0.058,0.207
1,0.3,20,mean,FSlin,ROPE,0.2,TRUE,FALSE,FALSE,ID,-1.66,0.081,-0.178,0.206
2,0.3,20,mean,FSlin,ROPE,0.2,TRUE,FALSE,FALSE,LS,-0.305,0.058,-0.085,0.209
0,0.3,20,mean,FSlin,ROPE,0.2,FALSE,TRUE,TRUE,LT,-16.756,0.211,-0.484,0.233
1,0.3,20,mean,FSlin,ROPE,0.2,FALSE,TRUE,TRUE,ID,-13.833,0.2,-0.377,0.228
2,0.3,20,mean,FSlin,ROPE,0.2,FALSE,TRUE,TRUE,LS,-15.911,0.206,-0.432,0.23
0,0.3,20,mean,FSlin,ROPE,0.2,FALSE,TRUE,FALSE,LT,-1.428,0.078,-0.378,0.229
1,0.3,20,mean,FSlin,ROPE,0.2,FALSE,TRUE,FALSE,ID,-2.588,0.096,-0.532,0.233
2,0.3,20,mean,FSlin,ROPE,0.2,FALSE,TRUE,FALSE,LS,-1.448,0.08,-0.42,0.232
0,0.3,20,mean,FSlin,ROPE,0.2,FALSE,FALSE,TRUE,LT,-18.946,0.226,-0.41,0.229
1,0.3,20,mean,FSlin,ROPE,0.2,FALSE,FALSE,TRUE,ID,-16.634,0.21,-0.213,0.216
2,0.3,20,mean,FSlin,ROPE,0.2,FALSE,FALSE,TRUE,LS,-18.262,0.224,-0.388,0.224
0,0.3,20,mean,FSlin,ROPE,0.2,FALSE,FALSE,FALSE,LT,-0.081,0.054,-0.068,0.21
1,0.3,20,mean,FSlin,ROPE,0.2,FALSE,FALSE,FALSE,ID,-1.642,0.083,-0.224,0.21
2,0.3,20,mean,FSlin,ROPE,0.2,FALSE,FALSE,FALSE,LS,-0.082,0.053,-0.102,0.212
0,0.3,20,closest,FSeq,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LT,-12.378,0.185,0.768,0.091
1,0.3,20,closest,FSeq,Gauss-Newton,0.01,TRUE,TRUE,TRUE,ID,-10.053,0.171,0.871,0.068
2,0.3,20,closest,FSeq,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LS,-12.1,0.182,0.762,0.093
0,0.3,20,closest,FSeq,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LT,-12.378,0.185,0.768,0.091
1,0.3,20,closest,FSeq,Gauss-Newton,0.01,TRUE,TRUE,FALSE,ID,-10.053,0.171,0.871,0.068
2,0.3,20,closest,FSeq,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LS,-12.1,0.182,0.762,0.093
0,0.3,20,closest,FSeq,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LT,-12.378,0.185,0.768,0.091
1,0.3,20,closest,FSeq,Gauss-Newton,0.01,TRUE,FALSE,TRUE,ID,-10.053,0.171,0.871,0.068
2,0.3,20,closest,FSeq,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LS,-12.1,0.182,0.762,0.093
0,0.3,20,closest,FSeq,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LT,-12.378,0.185,0.768,0.091
1,0.3,20,closest,FSeq,Gauss-Newton,0.01,TRUE,FALSE,FALSE,ID,-10.053,0.171,0.871,0.068
2,0.3,20,closest,FSeq,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LS,-12.1,0.182,0.762,0.093
0,0.3,20,closest,FSeq,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LT,-12.215,0.185,0.486,0.134
1,0.3,20,closest,FSeq,Gauss-Newton,0.01,FALSE,TRUE,TRUE,ID,-11.75,0.176,0.542,0.133
2,0.3,20,closest,FSeq,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LS,-12.106,0.183,0.462,0.138
0,0.3,20,closest,FSeq,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LT,-12.215,0.185,0.486,0.134
1,0.3,20,closest,FSeq,Gauss-Newton,0.01,FALSE,TRUE,FALSE,ID,-11.75,0.176,0.542,0.133
2,0.3,20,closest,FSeq,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LS,-12.106,0.183,0.462,0.138
0,0.3,20,closest,FSeq,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LT,-12.215,0.185,0.486,0.134
1,0.3,20,closest,FSeq,Gauss-Newton,0.01,FALSE,FALSE,TRUE,ID,-11.75,0.176,0.542,0.133
2,0.3,20,closest,FSeq,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LS,-12.106,0.183,0.462,0.138
0,0.3,20,closest,FSeq,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LT,-12.215,0.185,0.486,0.134
1,0.3,20,closest,FSeq,Gauss-Newton,0.01,FALSE,FALSE,FALSE,ID,-11.75,0.176,0.542,0.133
2,0.3,20,closest,FSeq,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LS,-12.106,0.183,0.462,0.138
0,0.3,20,closest,FSeq,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LT,-15.447,0.203,0.638,0.112
1,0.3,20,closest,FSeq,Gauss-Newton,0.07,TRUE,TRUE,TRUE,ID,-13.504,0.192,0.737,0.102
2,0.3,20,closest,FSeq,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LS,-15.252,0.201,0.637,0.112
0,0.3,20,closest,FSeq,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LT,-15.447,0.203,0.638,0.112
1,0.3,20,closest,FSeq,Gauss-Newton,0.07,TRUE,TRUE,FALSE,ID,-13.504,0.192,0.737,0.102
2,0.3,20,closest,FSeq,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LS,-15.252,0.201,0.637,0.112
0,0.3,20,closest,FSeq,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LT,-15.447,0.203,0.638,0.112
1,0.3,20,closest,FSeq,Gauss-Newton,0.07,TRUE,FALSE,TRUE,ID,-13.504,0.192,0.737,0.102
2,0.3,20,closest,FSeq,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LS,-15.252,0.201,0.637,0.112
0,0.3,20,closest,FSeq,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LT,-15.447,0.203,0.638,0.112
1,0.3,20,closest,FSeq,Gauss-Newton,0.07,TRUE,FALSE,FALSE,ID,-13.504,0.192,0.737,0.102
2,0.3,20,closest,FSeq,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LS,-15.252,0.201,0.637,0.112
0,0.3,20,closest,FSeq,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LT,-14.732,0.198,0.872,0.067
1,0.3,20,closest,FSeq,Gauss-Newton,0.07,FALSE,TRUE,TRUE,ID,-12.504,0.182,0.986,0.022
2,0.3,20,closest,FSeq,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LS,-14.524,0.198,0.871,0.068
0,0.3,20,closest,FSeq,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LT,-15.401,0.202,0.863,0.068
1,0.3,20,closest,FSeq,Gauss-Newton,0.07,FALSE,TRUE,FALSE,ID,-12.989,0.186,1,0
2,0.3,20,closest,FSeq,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LS,-14.849,0.2,0.868,0.068
0,0.3,20,closest,FSeq,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LT,-14.732,0.198,0.872,0.067
1,0.3,20,closest,FSeq,Gauss-Newton,0.07,FALSE,FALSE,TRUE,ID,-12.504,0.182,0.986,0.022
2,0.3,20,closest,FSeq,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LS,-14.524,0.198,0.871,0.068
0,0.3,20,closest,FSeq,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LT,-14.732,0.198,0.872,0.067
1,0.3,20,closest,FSeq,Gauss-Newton,0.07,FALSE,FALSE,FALSE,ID,-12.504,0.182,0.986,0.022
2,0.3,20,closest,FSeq,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LS,-14.524,0.198,0.871,0.068
0,0.3,20,closest,FSeq,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LT,-19.137,0.224,0.314,0.155
1,0.3,20,closest,FSeq,Gauss-Newton,0.2,TRUE,TRUE,TRUE,ID,-17.844,0.218,0.372,0.154
2,0.3,20,closest,FSeq,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LS,-19.219,0.222,0.302,0.156
0,0.3,20,closest,FSeq,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LT,-19.137,0.224,0.314,0.155
1,0.3,20,closest,FSeq,Gauss-Newton,0.2,TRUE,TRUE,FALSE,ID,-17.844,0.218,0.372,0.154
2,0.3,20,closest,FSeq,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LS,-19.219,0.222,0.302,0.156
0,0.3,20,closest,FSeq,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LT,-19.137,0.224,0.314,0.155
1,0.3,20,closest,FSeq,Gauss-Newton,0.2,TRUE,FALSE,TRUE,ID,-17.844,0.218,0.372,0.154
2,0.3,20,closest,FSeq,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LS,-19.219,0.222,0.302,0.156
0,0.3,20,closest,FSeq,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LT,-19.137,0.224,0.314,0.155
1,0.3,20,closest,FSeq,Gauss-Newton,0.2,TRUE,FALSE,FALSE,ID,-17.844,0.218,0.372,0.154
2,0.3,20,closest,FSeq,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LS,-19.219,0.222,0.302,0.156
0,0.3,20,closest,FSeq,Gauss-Newton,0.2,FALSE,TRUE,TRUE,LT,-15.608,0.204,0.741,0.094
1,0.3,20,closest,FSeq,Gauss-Newton,0.2,FALSE,TRUE,TRUE,ID,-14.289,0.196,0.861,0.073
2,0.3,20,closest,FSeq,Gauss-Newton,0.2,FALSE,TRUE,TRUE,LS,-15.666,0.203,0.734,0.094
0,0.3,20,closest,FSeq,Gauss-Newton,0.2,FALSE,TRUE,FALSE,LT,-15.608,0.204,0.741,0.094
1,0.3,20,closest,FSeq,Gauss-Newton,0.2,FALSE,TRUE,FALSE,ID,-14.289,0.196,0.861,0.073
2,0.3,20,closest,FSeq,Gauss-Newton,0.2,FALSE,TRUE,FALSE,LS,-15.666,0.203,0.734,0.094
0,0.3,20,closest,FSeq,Gauss-Newton,0.2,FALSE,FALSE,TRUE,LT,-15.608,0.204,0.741,0.094
1,0.3,20,closest,FSeq,Gauss-Newton,0.2,FALSE,FALSE,TRUE,ID,-14.289,0.196,0.861,0.073
2,0.3,20,closest,FSeq,Gauss-Newton,0.2,FALSE,FALSE,TRUE,LS,-15.666,0.203,0.734,0.094
0,0.3,20,closest,FSeq,Gauss-Newton,0.2,FALSE,FALSE,FALSE,LT,-15.608,0.204,0.741,0.094
1,0.3,20,closest,FSeq,Gauss-Newton,0.2,FALSE,FALSE,FALSE,ID,-14.289,0.196,0.861,0.073
2,0.3,20,closest,FSeq,Gauss-Newton,0.2,FALSE,FALSE,FALSE,LS,-15.666,0.203,0.734,0.094
0,0.3,20,closest,FSeq,ROPE,0.01,TRUE,TRUE,TRUE,LT,-17.406,0.219,-0.438,0.228
1,0.3,20,closest,FSeq,ROPE,0.01,TRUE,TRUE,TRUE,ID,-15.905,0.209,-0.305,0.221
2,0.3,20,closest,FSeq,ROPE,0.01,TRUE,TRUE,TRUE,LS,-16.56,0.214,-0.404,0.222
0,0.3,20,closest,FSeq,ROPE,0.01,TRUE,TRUE,FALSE,LT,-0.471,0.064,0.007,0.194
1,0.3,20,closest,FSeq,ROPE,0.01,TRUE,TRUE,FALSE,ID,-2.202,0.09,-0.145,0.202
2,0.3,20,closest,FSeq,ROPE,0.01,TRUE,TRUE,FALSE,LS,-0.708,0.066,-0.037,0.198
0,0.3,20,closest,FSeq,ROPE,0.01,TRUE,FALSE,TRUE,LT,-20.335,0.231,-0.432,0.228
1,0.3,20,closest,FSeq,ROPE,0.01,TRUE,FALSE,TRUE,ID,-20.443,0.23,-0.39,0.226
2,0.3,20,closest,FSeq,ROPE,0.01,TRUE,FALSE,TRUE,LS,-19.389,0.226,-0.361,0.223
0,0.3,20,closest,FSeq,ROPE,0.01,TRUE,FALSE,FALSE,LT,-0.211,0.056,0.03,0.195
1,0.3,20,closest,FSeq,ROPE,0.01,TRUE,FALSE,FALSE,ID,-2.043,0.085,-0.144,0.206
2,0.3,20,closest,FSeq,ROPE,0.01,TRUE,FALSE,FALSE,LS,-0.239,0.056,-0.009,0.197
0,0.3,20,closest,FSeq,ROPE,0.01,TRUE,FALSE,FALSE,LT,-0.211,0.056,0.03,0.195
1,0.3,20,closest,FSeq,ROPE,0.01,TRUE,FALSE,FALSE,ID,-2.043,0.085,-0.144,0.206
2,0.3,20,closest,FSeq,ROPE,0.01,TRUE,FALSE,FALSE,LS,-0.239,0.056,-0.009,0.197
0,0.3,20,closest,FSeq,ROPE,0.01,FALSE,TRUE,FALSE,LT,-0.606,0.065,-0.266,0.216
1,0.3,20,closest,FSeq,ROPE,0.01,FALSE,TRUE,FALSE,ID,-2.295,0.093,-0.402,0.22
2,0.3,20,closest,FSeq,ROPE,0.01,FALSE,TRUE,FALSE,LS,-0.654,0.066,-0.304,0.218
0,0.3,20,closest,FSeq,ROPE,0.01,FALSE,TRUE,FALSE,LT,-0.606,0.065,-0.266,0.216
1,0.3,20,closest,FSeq,ROPE,0.01,FALSE,TRUE,FALSE,ID,-2.295,0.093,-0.402,0.22
2,0.3,20,closest,FSeq,ROPE,0.01,FALSE,TRUE,FALSE,LS,-0.654,0.066,-0.304,0.218
0,0.3,20,closest,FSeq,ROPE,0.01,FALSE,FALSE,FALSE,LT,-0.007,0.048,0.014,0.196
1,0.3,20,closest,FSeq,ROPE,0.01,FALSE,FALSE,FALSE,ID,-1.818,0.083,-0.072,0.199
2,0.3,20,closest,FSeq,ROPE,0.01,FALSE,FALSE,FALSE,LS,-0.025,0.049,-0.014,0.197
0,0.3,20,closest,FSeq,ROPE,0.07,TRUE,TRUE,TRUE,LT,-18.322,0.221,-0.548,0.234
1,0.3,20,closest,FSeq,ROPE,0.07,TRUE,TRUE,TRUE,ID,-16.435,0.21,-0.443,0.228
2,0.3,20,closest,FSeq,ROPE,0.07,TRUE,TRUE,TRUE,LS,-17.292,0.217,-0.495,0.23
0,0.3,20,closest,FSeq,ROPE,0.07,TRUE,TRUE,FALSE,LT,-1.03,0.075,-0.079,0.212
1,0.3,20,closest,FSeq,ROPE,0.07,TRUE,TRUE,FALSE,ID,-2.257,0.091,-0.194,0.214
2,0.3,20,closest,FSeq,ROPE,0.07,TRUE,TRUE,FALSE,LS,-1.042,0.076,-0.103,0.214
0,0.3,20,closest,FSeq,ROPE,0.07,TRUE,FALSE,TRUE,LT,-15.896,0.208,-0.28,0.226
1,0.3,20,closest,FSeq,ROPE,0.07,TRUE,FALSE,TRUE,ID,-13,0.191,-0.234,0.216
2,0.3,20,closest,FSeq,ROPE,0.07,TRUE,FALSE,TRUE,LS,-15.008,0.202,-0.218,0.22
0,0.3,20,closest,FSeq,ROPE,0.07,TRUE,FALSE,FALSE,LT,-0.96,0.072,-0.06,0.206
1,0.3,20,closest,FSeq,ROPE,0.07,TRUE,FALSE,FALSE,ID,-2.384,0.094,-0.18,0.21
2,0.3,20,closest,FSeq,ROPE,0.07,TRUE,FALSE,FALSE,LS,-1.039,0.074,-0.09,0.209
0,0.3,20,closest,FSeq,ROPE,0.07,TRUE,FALSE,FALSE,LT,-0.96,0.072,-0.06,0.206
1,0.3,20,closest,FSeq,ROPE,0.07,TRUE,FALSE,FALSE,ID,-2.384,0.094,-0.18,0.21
2,0.3,20,closest,FSeq,ROPE,0.07,TRUE,FALSE,FALSE,LS,-1.039,0.074,-0.09,0.209
0,0.3,20,closest,FSeq,ROPE,0.07,FALSE,TRUE,FALSE,LT,-0.524,0.064,0.094,0.186
1,0.3,20,closest,FSeq,ROPE,0.07,FALSE,TRUE,FALSE,ID,-2.602,0.096,-0.058,0.2
2,0.3,20,closest,FSeq,ROPE,0.07,FALSE,TRUE,FALSE,LS,-0.404,0.062,0.049,0.187
0,0.3,20,closest,FSeq,ROPE,0.07,FALSE,TRUE,FALSE,LT,-0.524,0.064,0.094,0.186
1,0.3,20,closest,FSeq,ROPE,0.07,FALSE,TRUE,FALSE,ID,-2.602,0.096,-0.058,0.2
