,cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
2,0.3,30,CS,Gauss-Newton,0.2,True,False,False,LS,-18.92,0.22,0.264,0.163
0,0.3,30,CS,Gauss-Newton,0.2,False,True,True,LT,-17.077,0.206,0.461,0.141
1,0.3,30,CS,Gauss-Newton,0.2,False,True,True,ID,-15.061,0.2,0.548,0.132
2,0.3,30,CS,Gauss-Newton,0.2,False,True,True,LS,-17.288,0.208,0.438,0.145
0,0.3,30,CS,Gauss-Newton,0.2,False,True,False,LT,-17.077,0.206,0.461,0.141
1,0.3,30,CS,Gauss-Newton,0.2,False,True,False,ID,-15.061,0.2,0.548,0.132
2,0.3,30,CS,Gauss-Newton,0.2,False,True,False,LS,-17.288,0.208,0.438,0.145
0,0.3,30,CS,Gauss-Newton,0.2,False,False,True,LT,-17.077,0.206,0.461,0.141
1,0.3,30,CS,Gauss-Newton,0.2,False,False,True,ID,-15.061,0.2,0.548,0.132
2,0.3,30,CS,Gauss-Newton,0.2,False,False,True,LS,-17.288,0.208,0.438,0.145
0,0.3,30,CS,Gauss-Newton,0.2,False,False,False,LT,-17.077,0.206,0.461,0.141
1,0.3,30,CS,Gauss-Newton,0.2,False,False,False,ID,-15.061,0.2,0.548,0.132
2,0.3,30,CS,Gauss-Newton,0.2,False,False,False,LS,-17.288,0.208,0.438,0.145
0,0.3,30,CS,ROPE,0.01,True,True,True,LT,-20.296,0.237,-0.476,0.234
1,0.3,30,CS,ROPE,0.01,True,True,True,ID,-18.585,0.225,-0.396,0.228
2,0.3,30,CS,ROPE,0.01,True,True,True,LS,-19.736,0.232,-0.446,0.231
0,0.3,30,CS,ROPE,0.01,True,True,False,LT,-1.654,0.083,-0.108,0.204
1,0.3,30,CS,ROPE,0.01,True,True,False,ID,-2.296,0.094,-0.139,0.205
2,0.3,30,CS,ROPE,0.01,True,True,False,LS,-1.711,0.085,-0.148,0.206
0,0.3,30,CS,ROPE,0.01,True,False,True,LT,-21.784,0.241,-0.739,0.256
1,0.3,30,CS,ROPE,0.01,True,False,True,ID,-17.643,0.221,-0.598,0.25
2,0.3,30,CS,ROPE,0.01,True,False,True,LS,-21.173,0.238,-0.709,0.252
0,0.3,30,CS,ROPE,0.01,True,False,False,LT,-0.956,0.072,-0.013,0.199
1,0.3,30,CS,ROPE,0.01,True,False,False,ID,-1.732,0.084,-0.07,0.198
2,0.3,30,CS,ROPE,0.01,True,False,False,LS,-1.006,0.073,-0.054,0.201
0,0.3,30,CS,ROPE,0.01,False,True,True,LT,-18.923,0.224,-0.839,0.262
1,0.3,30,CS,ROPE,0.01,False,True,True,ID,-18.973,0.23,-0.782,0.261
2,0.3,30,CS,ROPE,0.01,False,True,True,LS,-17.932,0.218,-0.806,0.26
0,0.3,30,CS,ROPE,0.01,False,True,False,LT,-0.495,0.064,-0.083,0.199
1,0.3,30,CS,ROPE,0.01,False,True,False,ID,-1.04,0.075,-0.13,0.204
2,0.3,30,CS,ROPE,0.01,False,True,False,LS,-0.629,0.064,-0.117,0.2
0,0.3,30,CS,ROPE,0.01,False,False,True,LT,-15.472,0.206,-0.238,0.22
1,0.3,30,CS,ROPE,0.01,False,False,True,ID,-12.721,0.187,-0.168,0.206
2,0.3,30,CS,ROPE,0.01,False,False,True,LS,-14.562,0.202,-0.22,0.218
0,0.3,30,CS,ROPE,0.01,False,False,False,LT,-1.956,0.085,-0.175,0.213
1,0.3,30,CS,ROPE,0.01,False,False,False,ID,-2.415,0.092,-0.212,0.218
2,0.3,30,CS,ROPE,0.01,False,False,False,LS,-1.662,0.083,-0.184,0.214
0,0.3,30,CS,ROPE,0.07,True,True,True,LT,-20.754,0.243,-0.68,0.254
1,0.3,30,CS,ROPE,0.07,True,True,True,ID,-18.376,0.226,-0.477,0.24
2,0.3,30,CS,ROPE,0.07,True,True,True,LS,-19.998,0.24,-0.624,0.25
0,0.3,30,CS,ROPE,0.07,True,True,False,LT,-0.629,0.067,-0.052,0.2
1,0.3,30,CS,ROPE,0.07,True,True,False,ID,-1.874,0.088,-0.141,0.205
2,0.3,30,CS,ROPE,0.07,True,True,False,LS,-0.622,0.066,-0.108,0.202
0,0.3,30,CS,ROPE,0.07,True,False,True,LT,-16.591,0.212,-0.348,0.224
1,0.3,30,CS,ROPE,0.07,True,False,True,ID,-15.502,0.206,-0.244,0.218
2,0.3,30,CS,ROPE,0.07,True,False,True,LS,-15.95,0.208,-0.311,0.22
0,0.3,30,CS,ROPE,0.07,True,False,False,LT,-0.74,0.068,-0.027,0.203
1,0.3,30,CS,ROPE,0.07,True,False,False,ID,-2.298,0.093,-0.164,0.209
2,0.3,30,CS,ROPE,0.07,True,False,False,LS,-0.79,0.07,-0.052,0.204
0,0.3,30,CS,ROPE,0.07,False,True,True,LT,-16.841,0.212,-0.462,0.222
1,0.3,30,CS,ROPE,0.07,False,True,True,ID,-13.387,0.192,-0.195,0.206
2,0.3,30,CS,ROPE,0.07,False,True,True,LS,-15.875,0.206,-0.388,0.216
0,0.3,30,CS,ROPE,0.07,False,True,False,LT,-0.714,0.066,-0.138,0.208
1,0.3,30,CS,ROPE,0.07,False,True,False,ID,-1.236,0.076,-0.154,0.207
2,0.3,30,CS,ROPE,0.07,False,True,False,LS,-0.731,0.065,-0.16,0.208
0,0.3,30,CS,ROPE,0.07,False,False,True,LT,-15.576,0.206,-0.232,0.21
1,0.3,30,CS,ROPE,0.07,False,False,True,ID,-14.402,0.197,-0.098,0.201
2,0.3,30,CS,ROPE,0.07,False,False,True,LS,-14.548,0.2,-0.162,0.203
0,0.3,30,CS,ROPE,0.07,False,False,False,LT,-1.856,0.086,-0.288,0.224
1,0.3,30,CS,ROPE,0.07,False,False,False,ID,-2.731,0.098,-0.352,0.229
2,0.3,30,CS,ROPE,0.07,False,False,False,LS,-1.876,0.086,-0.32,0.226
0,0.3,30,CS,ROPE,0.2,True,True,True,LT,-19.588,0.228,-0.55,0.24
1,0.3,30,CS,ROPE,0.2,True,True,True,ID,-17.322,0.212,-0.398,0.226
2,0.3,30,CS,ROPE,0.2,True,True,True,LS,-18.932,0.224,-0.5,0.238
0,0.3,30,CS,ROPE,0.2,True,True,False,LT,-0.99,0.073,-0.182,0.208
1,0.3,30,CS,ROPE,0.2,True,True,False,ID,-1.718,0.085,-0.226,0.215
2,0.3,30,CS,ROPE,0.2,True,True,False,LS,-1.06,0.075,-0.214,0.212
0,0.3,30,CS,ROPE,0.2,True,False,True,LT,-19.639,0.232,-0.618,0.249
1,0.3,30,CS,ROPE,0.2,True,False,True,ID,-15.638,0.209,-0.45,0.236
2,0.3,30,CS,ROPE,0.2,True,False,True,LS,-18.818,0.227,-0.559,0.245
0,0.3,30,CS,ROPE,0.2,True,False,False,LT,-0.552,0.065,-0.127,0.208
1,0.3,30,CS,ROPE,0.2,True,False,False,ID,-1.832,0.086,-0.296,0.212
2,0.3,30,CS,ROPE,0.2,True,False,False,LS,-0.538,0.066,-0.167,0.21
0,0.3,30,CS,ROPE,0.2,False,True,True,LT,-18.209,0.225,-0.376,0.23
1,0.3,30,CS,ROPE,0.2,False,True,True,ID,-15.242,0.208,-0.304,0.221
2,0.3,30,CS,ROPE,0.2,False,True,True,LS,-17.177,0.219,-0.339,0.225
0,0.3,30,CS,ROPE,0.2,False,True,False,LT,-0.631,0.064,-0.09,0.207
1,0.3,30,CS,ROPE,0.2,False,True,False,ID,-2.346,0.09,-0.243,0.212
2,0.3,30,CS,ROPE,0.2,False,True,False,LS,-0.654,0.066,-0.117,0.208
0,0.3,30,CS,ROPE,0.2,False,False,True,LT,-17.39,0.212,-0.26,0.22
1,0.3,30,CS,ROPE,0.2,False,False,True,ID,-12.798,0.188,-0.131,0.209
2,0.3,30,CS,ROPE,0.2,False,False,True,LS,-16.592,0.206,-0.209,0.215
0,0.3,30,CS,ROPE,0.2,False,False,False,LT,-1.276,0.076,-0.007,0.196
1,0.3,30,CS,ROPE,0.2,False,False,False,ID,-2.046,0.086,-0.001,0.2
2,0.3,30,CS,ROPE,0.2,False,False,False,LS,-1.212,0.076,-0.03,0.199
0,0.3,30,FSlin,Gauss-Newton,0.01,True,True,True,LT,-10.6,0.171,0.749,0.097
1,0.3,30,FSlin,Gauss-Newton,0.01,True,True,True,ID,-9.918,0.163,0.776,0.092
2,0.3,30,FSlin,Gauss-Newton,0.01,True,True,True,LS,-10.243,0.168,0.748,0.098
0,0.3,30,FSlin,Gauss-Newton,0.01,True,True,False,LT,-10.6,0.171,0.749,0.097
1,0.3,30,FSlin,Gauss-Newton,0.01,True,True,False,ID,-9.918,0.163,0.776,0.092
2,0.3,30,FSlin,Gauss-Newton,0.01,True,True,False,LS,-10.243,0.168,0.748,0.098
0,0.3,30,FSlin,Gauss-Newton,0.01,True,False,True,LT,-10.6,0.171,0.749,0.097
1,0.3,30,FSlin,Gauss-Newton,0.01,True,False,True,ID,-9.918,0.163,0.776,0.092
2,0.3,30,FSlin,Gauss-Newton,0.01,True,False,True,LS,-10.243,0.168,0.748,0.098
0,0.3,30,FSlin,Gauss-Newton,0.01,True,False,False,LT,-10.6,0.171,0.749,0.097
1,0.3,30,FSlin,Gauss-Newton,0.01,True,False,False,ID,-9.918,0.163,0.776,0.092
2,0.3,30,FSlin,Gauss-Newton,0.01,True,False,False,LS,-10.243,0.168,0.748,0.098
0,0.3,30,FSlin,Gauss-Newton,0.01,False,True,True,LT,-24.81,0.252,-1.963,0.337
1,0.3,30,FSlin,Gauss-Newton,0.01,False,True,True,ID,-24.931,0.258,-2.237,0.342
2,0.3,30,FSlin,Gauss-Newton,0.01,False,True,True,LS,-25.52,0.255,-2.05,0.34
0,0.3,30,FSlin,Gauss-Newton,0.01,False,True,False,LT,-24.81,0.252,-1.963,0.337
1,0.3,30,FSlin,Gauss-Newton,0.01,False,True,False,ID,-24.931,0.258,-2.237,0.342
2,0.3,30,FSlin,Gauss-Newton,0.01,False,True,False,LS,-25.52,0.255,-2.05,0.34
0,0.3,30,FSlin,Gauss-Newton,0.01,False,False,True,LT,-24.81,0.252,-1.963,0.337
1,0.3,30,FSlin,Gauss-Newton,0.01,False,False,True,ID,-24.931,0.258,-2.237,0.342
2,0.3,30,FSlin,Gauss-Newton,0.01,False,False,True,LS,-25.52,0.255,-2.05,0.34
0,0.3,30,FSlin,Gauss-Newton,0.01,False,False,False,LT,-24.81,0.252,-1.963,0.337
1,0.3,30,FSlin,Gauss-Newton,0.01,False,False,False,ID,-24.931,0.258,-2.237,0.342
2,0.3,30,FSlin,Gauss-Newton,0.01,False,False,False,LS,-25.52,0.255,-2.05,0.34
0,0.3,30,FSlin,Gauss-Newton,0.07,True,True,True,LT,-14.971,0.2,0.73,0.096
1,0.3,30,FSlin,Gauss-Newton,0.07,True,True,True,ID,-12.558,0.183,0.854,0.074
2,0.3,30,FSlin,Gauss-Newton,0.07,True,True,True,LS,-14.471,0.196,0.753,0.092
0,0.3,30,FSlin,Gauss-Newton,0.07,True,True,False,LT,-14.971,0.2,0.73,0.096
1,0.3,30,FSlin,Gauss-Newton,0.07,True,True,False,ID,-12.558,0.183,0.854,0.074
2,0.3,30,FSlin,Gauss-Newton,0.07,True,True,False,LS,-14.471,0.196,0.753,0.092
0,0.3,30,FSlin,Gauss-Newton,0.07,True,False,True,LT,-14.971,0.2,0.73,0.096
1,0.3,30,FSlin,Gauss-Newton,0.07,True,False,True,ID,-12.558,0.183,0.854,0.074
2,0.3,30,FSlin,Gauss-Newton,0.07,True,False,True,LS,-14.471,0.196,0.753,0.092
0,0.3,30,FSlin,Gauss-Newton,0.07,True,False,False,LT,-14.971,0.2,0.73,0.096
1,0.3,30,FSlin,Gauss-Newton,0.07,True,False,False,ID,-12.558,0.183,0.854,0.074
2,0.3,30,FSlin,Gauss-Newton,0.07,True,False,False,LS,-14.471,0.196,0.753,0.092
0,0.3,30,FSlin,Gauss-Newton,0.07,False,True,True,LT,-18.8,0.228,-0.151,0.21
1,0.3,30,FSlin,Gauss-Newton,0.07,False,True,True,ID,-18.804,0.226,-0.164,0.208
2,0.3,30,FSlin,Gauss-Newton,0.07,False,True,True,LS,-18.734,0.228,-0.164,0.212
0,0.3,30,FSlin,Gauss-Newton,0.07,False,True,False,LT,-18.8,0.228,-0.151,0.21
1,0.3,30,FSlin,Gauss-Newton,0.07,False,True,False,ID,-18.804,0.226,-0.164,0.208
2,0.3,30,FSlin,Gauss-Newton,0.07,False,True,False,LS,-18.734,0.228,-0.164,0.212
0,0.3,30,FSlin,Gauss-Newton,0.07,False,False,True,LT,-18.8,0.228,-0.151,0.21
1,0.3,30,FSlin,Gauss-Newton,0.07,False,False,True,ID,-18.804,0.226,-0.164,0.208
2,0.3,30,FSlin,Gauss-Newton,0.07,False,False,True,LS,-18.734,0.228,-0.164,0.212
0,0.3,30,FSlin,Gauss-Newton,0.07,False,False,False,LT,-18.8,0.228,-0.151,0.21
1,0.3,30,FSlin,Gauss-Newton,0.07,False,False,False,ID,-18.804,0.226,-0.164,0.208
2,0.3,30,FSlin,Gauss-Newton,0.07,False,False,False,LS,-18.734,0.228,-0.164,0.212
0,0.3,30,FSlin,Gauss-Newton,0.2,True,True,True,LT,-17.976,0.217,0.433,0.143
1,0.3,30,FSlin,Gauss-Newton,0.2,True,True,True,ID,-16.61,0.212,0.506,0.14
2,0.3,30,FSlin,Gauss-Newton,0.2,True,True,True,LS,-17.908,0.216,0.438,0.142
0,0.3,30,FSlin,Gauss-Newton,0.2,True,True,False,LT,-17.976,0.217,0.433,0.143
1,0.3,30,FSlin,Gauss-Newton,0.2,True,True,False,ID,-16.61,0.212,0.506,0.14
2,0.3,30,FSlin,Gauss-Newton,0.2,True,True,False,LS,-17.908,0.216,0.438,0.142
0,0.3,30,FSlin,Gauss-Newton,0.2,True,False,True,LT,-17.976,0.217,0.433,0.143
1,0.3,30,FSlin,Gauss-Newton,0.2,True,False,True,ID,-16.61,0.212,0.506,0.14
2,0.3,30,FSlin,Gauss-Newton,0.2,True,False,True,LS,-17.908,0.216,0.438,0.142
0,0.3,30,FSlin,Gauss-Newton,0.2,True,False,False,LT,-17.976,0.217,0.433,0.143
1,0.3,30,FSlin,Gauss-Newton,0.2,True,False,False,ID,-16.61,0.212,0.506,0.14
2,0.3,30,FSlin,Gauss-Newton,0.2,True,False,False,LS,-17.908,0.216,0.438,0.142
0,0.3,30,FSlin,Gauss-Newton,0.2,False,True,True,LT,-16.397,0.21,0.482,0.136
1,0.3,30,FSlin,Gauss-Newton,0.2,False,True,True,ID,-13.736,0.194,0.596,0.12
2,0.3,30,FSlin,Gauss-Newton,0.2,False,True,True,LS,-16.093,0.209,0.495,0.134
0,0.3,30,FSlin,Gauss-Newton,0.2,False,True,False,LT,-16.397,0.21,0.482,0.136
1,0.3,30,FSlin,Gauss-Newton,0.2,False,True,False,ID,-13.736,0.194,0.596,0.12
2,0.3,30,FSlin,Gauss-Newton,0.2,False,True,False,LS,-16.093,0.209,0.495,0.134
0,0.3,30,FSlin,Gauss-Newton,0.2,False,False,True,LT,-16.397,0.21,0.482,0.136
1,0.3,30,FSlin,Gauss-Newton,0.2,False,False,True,ID,-13.736,0.194,0.596,0.12
2,0.3,30,FSlin,Gauss-Newton,0.2,False,False,True,LS,-16.093,0.209,0.495,0.134
0,0.3,30,FSlin,Gauss-Newton,0.2,False,False,False,LT,-16.397,0.21,0.482,0.136
1,0.3,30,FSlin,Gauss-Newton,0.2,False,False,False,ID,-13.736,0.194,0.596,0.12
2,0.3,30,FSlin,Gauss-Newton,0.2,False,False,False,LS,-16.093,0.209,0.495,0.134
0,0.3,30,FSlin,ROPE,0.01,True,True,True,LT,-12.785,0.191,-0.162,0.214
1,0.3,30,FSlin,ROPE,0.01,True,True,True,ID,-12.902,0.189,-0.176,0.21
2,0.3,30,FSlin,ROPE,0.01,True,True,True,LS,-12.188,0.186,-0.13,0.21
0,0.3,30,FSlin,ROPE,0.01,True,True,False,LT,-1.074,0.072,-0.186,0.212
1,0.3,30,FSlin,ROPE,0.01,True,True,False,ID,-2.552,0.096,-0.298,0.214
2,0.3,30,FSlin,ROPE,0.01,True,True,False,LS,-1.058,0.073,-0.24,0.214
0,0.3,30,FSlin,ROPE,0.01,True,False,True,LT,-13.412,0.194,-0.307,0.228
1,0.3,30,FSlin,ROPE,0.01,True,False,True,ID,-12.685,0.187,-0.366,0.226
2,0.3,30,FSlin,ROPE,0.01,True,False,True,LS,-12.688,0.189,-0.262,0.224
0,0.3,30,FSlin,ROPE,0.01,True,False,False,LT,-1.263,0.076,0.036,0.194
1,0.3,30,FSlin,ROPE,0.01,True,False,False,ID,-2.422,0.094,-0.052,0.201
2,0.3,30,FSlin,ROPE,0.01,True,False,False,LS,-1.134,0.075,0.004,0.195
0,0.3,30,FSlin,ROPE,0.01,False,True,True,LT,-11.619,0.176,-0.332,0.224
1,0.3,30,FSlin,ROPE,0.01,False,True,True,ID,-9.512,0.161,-0.267,0.216
2,0.3,30,FSlin,ROPE,0.01,False,True,True,LS,-10.887,0.172,-0.307,0.22
0,0.3,30,FSlin,ROPE,0.01,False,True,False,LT,-1.417,0.08,-0.144,0.212
1,0.3,30,FSlin,ROPE,0.01,False,True,False,ID,-1.882,0.088,-0.214,0.216
2,0.3,30,FSlin,ROPE,0.01,False,True,False,LS,-1.463,0.08,-0.188,0.214
0,0.3,30,FSlin,ROPE,0.01,False,False,True,LT,-11.6,0.18,-0.216,0.218
1,0.3,30,FSlin,ROPE,0.01,False,False,True,ID,-12.323,0.184,-0.326,0.22
2,0.3,30,FSlin,ROPE,0.01,False,False,True,LS,-10.68,0.173,-0.168,0.214
0,0.3,30,FSlin,ROPE,0.01,False,False,False,LT,-0.734,0.067,-0.241,0.212
1,0.3,30,FSlin,ROPE,0.01,False,False,False,ID,-1.455,0.08,-0.264,0.219
2,0.3,30,FSlin,ROPE,0.01,False,False,False,LS,-0.857,0.067,-0.261,0.216
0,0.3,30,FSlin,ROPE,0.07,True,True,True,LT,-16.078,0.21,-0.284,0.22
1,0.3,30,FSlin,ROPE,0.07,True,True,True,ID,-13.454,0.189,-0.158,0.208
2,0.3,30,FSlin,ROPE,0.07,True,True,True,LS,-14.871,0.202,-0.203,0.216
0,0.3,30,FSlin,ROPE,0.07,True,True,False,LT,-0.788,0.07,0.012,0.199
1,0.3,30,FSlin,ROPE,0.07,True,True,False,ID,-2.143,0.092,-0.125,0.202
2,0.3,30,FSlin,ROPE,0.07,True,True,False,LS,-0.708,0.068,-0.012,0.2
0,0.3,30,FSlin,ROPE,0.07,True,False,True,LT,-17.562,0.219,-0.497,0.236
1,0.3,30,FSlin,ROPE,0.07,True,False,True,ID,-16.9,0.215,-0.399,0.229
2,0.3,30,FSlin,ROPE,0.07,True,False,True,LS,-16.617,0.214,-0.436,0.23
0,0.3,30,FSlin,ROPE,0.07,True,False,False,LT,-1.008,0.072,-0.172,0.216
1,0.3,30,FSlin,ROPE,0.07,True,False,False,ID,-1.922,0.088,-0.248,0.218
2,0.3,30,FSlin,ROPE,0.07,True,False,False,LS,-1.006,0.072,-0.214,0.218
0,0.3,30,FSlin,ROPE,0.07,False,True,True,LT,-14.308,0.196,-0.165,0.213
1,0.3,30,FSlin,ROPE,0.07,False,True,True,ID,-12.033,0.186,-0.182,0.212
2,0.3,30,FSlin,ROPE,0.07,False,True,True,LS,-13.437,0.19,-0.107,0.208
0,0.3,30,FSlin,ROPE,0.07,False,True,False,LT,-1.114,0.071,-0.147,0.214
1,0.3,30,FSlin,ROPE,0.07,False,True,False,ID,-3.051,0.1,-0.321,0.219
2,0.3,30,FSlin,ROPE,0.07,False,True,False,LS,-1.156,0.074,-0.164,0.216
0,0.3,30,FSlin,ROPE,0.07,False,False,True,LT,-16.824,0.212,-0.384,0.233
1,0.3,30,FSlin,ROPE,0.07,False,False,True,ID,-13.435,0.186,-0.276,0.22
2,0.3,30,FSlin,ROPE,0.07,False,False,True,LS,-15.894,0.206,-0.326,0.228
0,0.3,30,FSlin,ROPE,0.07,False,False,False,LT,-1.331,0.08,0.024,0.192
1,0.3,30,FSlin,ROPE,0.07,False,False,False,ID,-3.01,0.105,-0.083,0.2
2,0.3,30,FSlin,ROPE,0.07,False,False,False,LS,-1.272,0.078,0.008,0.193
0,0.3,30,FSlin,ROPE,0.2,True,True,True,LT,-14.644,0.202,-0.089,0.208
1,0.3,30,FSlin,ROPE,0.2,True,True,True,ID,-14.452,0.201,-0.098,0.21
2,0.3,30,FSlin,ROPE,0.2,True,True,True,LS,-13.72,0.196,-0.037,0.203
0,0.3,30,FSlin,ROPE,0.2,True,True,False,LT,-0.408,0.061,-0.092,0.2
1,0.3,30,FSlin,ROPE,0.2,True,True,False,ID,-1.828,0.086,-0.174,0.208
2,0.3,30,FSlin,ROPE,0.2,True,True,False,LS,-0.524,0.063,-0.126,0.203
0,0.3,30,FSlin,ROPE,0.2,True,False,True,LT,-18.034,0.226,-0.346,0.228
1,0.3,30,FSlin,ROPE,0.2,True,False,True,ID,-15.19,0.206,-0.244,0.218
2,0.3,30,FSlin,ROPE,0.2,True,False,True,LS,-17.326,0.222,-0.326,0.224
0,0.3,30,FSlin,ROPE,0.2,True,False,False,LT,-1.239,0.076,-0.14,0.215
1,0.3,30,FSlin,ROPE,0.2,True,False,False,ID,-2.281,0.092,-0.238,0.219
2,0.3,30,FSlin,ROPE,0.2,True,False,False,LS,-1.182,0.076,-0.178,0.218
0,0.3,30,FSlin,ROPE,0.2,False,True,True,LT,-17.76,0.222,-0.523,0.229
1,0.3,30,FSlin,ROPE,0.2,False,True,True,ID,-15.956,0.209,-0.312,0.218
2,0.3,30,FSlin,ROPE,0.2,False,True,True,LS,-17.1,0.217,-0.469,0.226
0,0.3,30,FSlin,ROPE,0.2,False,True,False,LT,-0.639,0.066,0.006,0.196
1,0.3,30,FSlin,ROPE,0.2,False,True,False,ID,-1.768,0.082,-0.056,0.194
2,0.3,30,FSlin,ROPE,0.2,False,True,False,LS,-0.668,0.065,-0.001,0.197
0,0.3,30,FSlin,ROPE,0.2,False,False,True,LT,-18.112,0.217,-0.448,0.238
1,0.3,30,FSlin,ROPE,0.2,False,False,True,ID,-14.83,0.2,-0.338,0.227
2,0.3,30,FSlin,ROPE,0.2,False,False,True,LS,-17.501,0.213,-0.421,0.236
0,0.3,30,FSlin,ROPE,0.2,False,False,False,LT,-0.713,0.068,-0.148,0.206
1,0.3,30,FSlin,ROPE,0.2,False,False,False,ID,-2.561,0.095,-0.248,0.215
2,0.3,30,FSlin,ROPE,0.2,False,False,False,LS,-0.754,0.07,-0.174,0.21
0,0.4,10,FSeq,Gauss-Newton,0.01,True,True,True,LT,-12.662,0.186,0.794,0.087
1,0.4,10,FSeq,Gauss-Newton,0.01,True,True,True,ID,-10.247,0.171,0.898,0.062
2,0.4,10,FSeq,Gauss-Newton,0.01,True,True,True,LS,-12.442,0.184,0.78,0.088
0,0.4,10,FSeq,Gauss-Newton,0.01,True,True,False,LT,-12.662,0.186,0.794,0.087
1,0.4,10,FSeq,Gauss-Newton,0.01,True,True,False,ID,-10.247,0.171,0.898,0.062
2,0.4,10,FSeq,Gauss-Newton,0.01,True,True,False,LS,-12.442,0.184,0.78,0.088
0,0.4,10,FSeq,Gauss-Newton,0.01,True,False,True,LT,-12.662,0.186,0.794,0.087
1,0.4,10,FSeq,Gauss-Newton,0.01,True,False,True,ID,-10.247,0.171,0.898,0.062
2,0.4,10,FSeq,Gauss-Newton,0.01,True,False,True,LS,-12.442,0.184,0.78,0.088
0,0.4,10,FSeq,Gauss-Newton,0.01,True,False,False,LT,-12.662,0.186,0.794,0.087
1,0.4,10,FSeq,Gauss-Newton,0.01,True,False,False,ID,-10.247,0.171,0.898,0.062
2,0.4,10,FSeq,Gauss-Newton,0.01,True,False,False,LS,-12.442,0.184,0.78,0.088
0,0.4,10,FSeq,Gauss-Newton,0.01,False,True,True,LT,-11.573,0.181,0.498,0.134
1,0.4,10,FSeq,Gauss-Newton,0.01,False,True,True,ID,-11.594,0.174,0.522,0.133
2,0.4,10,FSeq,Gauss-Newton,0.01,False,True,True,LS,-11.366,0.18,0.467,0.14
0,0.4,10,FSeq,Gauss-Newton,0.01,False,True,False,LT,-11.573,0.181,0.498,0.134
1,0.4,10,FSeq,Gauss-Newton,0.01,False,True,False,ID,-11.594,0.174,0.522,0.133
2,0.4,10,FSeq,Gauss-Newton,0.01,False,True,False,LS,-11.366,0.18,0.467,0.14
0,0.4,10,FSeq,Gauss-Newton,0.01,False,False,True,LT,-11.573,0.181,0.498,0.134
1,0.4,10,FSeq,Gauss-Newton,0.01,False,False,True,ID,-11.594,0.174,0.522,0.133
2,0.4,10,FSeq,Gauss-Newton,0.01,False,False,True,LS,-11.366,0.18,0.467,0.14
0,0.4,10,FSeq,Gauss-Newton,0.01,False,False,False,LT,-11.573,0.181,0.498,0.134
1,0.4,10,FSeq,Gauss-Newton,0.01,False,False,False,ID,-11.594,0.174,0.522,0.133
2,0.4,10,FSeq,Gauss-Newton,0.01,False,False,False,LS,-11.366,0.18,0.467,0.14
0,0.4,10,FSeq,Gauss-Newton,0.07,True,True,True,LT,-15.633,0.204,0.646,0.11
1,0.4,10,FSeq,Gauss-Newton,0.07,True,True,True,ID,-13.817,0.193,0.753,0.099
2,0.4,10,FSeq,Gauss-Newton,0.07,True,True,True,LS,-15.424,0.202,0.646,0.111
0,0.4,10,FSeq,Gauss-Newton,0.07,True,True,False,LT,-15.633,0.204,0.646,0.11
1,0.4,10,FSeq,Gauss-Newton,0.07,True,True,False,ID,-13.817,0.193,0.753,0.099
2,0.4,10,FSeq,Gauss-Newton,0.07,True,True,False,LS,-15.424,0.202,0.646,0.111
0,0.4,10,FSeq,Gauss-Newton,0.07,True,False,True,LT,-15.633,0.204,0.646,0.11
1,0.4,10,FSeq,Gauss-Newton,0.07,True,False,True,ID,-13.817,0.193,0.753,0.099
2,0.4,10,FSeq,Gauss-Newton,0.07,True,False,True,LS,-15.424,0.202,0.646,0.111
0,0.4,10,FSeq,Gauss-Newton,0.07,True,False,False,LT,-15.633,0.204,0.646,0.11
1,0.4,10,FSeq,Gauss-Newton,0.07,True,False,False,ID,-13.817,0.193,0.753,0.099
2,0.4,10,FSeq,Gauss-Newton,0.07,True,False,False,LS,-15.424,0.202,0.646,0.111
0,0.4,10,FSeq,Gauss-Newton,0.07,False,True,True,LT,-14.838,0.199,0.868,0.066
1,0.4,10,FSeq,Gauss-Newton,0.07,False,True,True,ID,-12.69,0.183,0.996,0.012
2,0.4,10,FSeq,Gauss-Newton,0.07,False,True,True,LS,-14.849,0.198,0.869,0.068
0,0.4,10,FSeq,Gauss-Newton,0.07,False,True,False,LT,-14.838,0.199,0.868,0.066
1,0.4,10,FSeq,Gauss-Newton,0.07,False,True,False,ID,-12.69,0.183,0.996,0.012
2,0.4,10,FSeq,Gauss-Newton,0.07,False,True,False,LS,-14.849,0.198,0.869,0.068
0,0.4,10,FSeq,Gauss-Newton,0.07,False,False,True,LT,-14.838,0.199,0.868,0.066
1,0.4,10,FSeq,Gauss-Newton,0.07,False,False,True,ID,-12.69,0.183,0.996,0.012
2,0.4,10,FSeq,Gauss-Newton,0.07,False,False,True,LS,-14.849,0.198,0.869,0.068
0,0.4,10,FSeq,Gauss-Newton,0.07,False,False,False,LT,-14.838,0.199,0.868,0.066
1,0.4,10,FSeq,Gauss-Newton,0.07,False,False,False,ID,-12.69,0.183,0.996,0.012
2,0.4,10,FSeq,Gauss-Newton,0.07,False,False,False,LS,-14.849,0.198,0.869,0.068
0,0.4,10,FSeq,Gauss-Newton,0.2,True,True,True,LT,-19.511,0.226,0.3,0.156
1,0.4,10,FSeq,Gauss-Newton,0.2,True,True,True,ID,-18.022,0.219,0.366,0.156
