,cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
7,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,True,True,True,LS,-2.84,0.172,-0.242,0.19
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,FSeq,ROPE,0.07,True,True,False,LT,-4.812,0.21,0.146,0.157
2,0.3,30.0,closest,observed,FSeq,ROPE,0.07,True,True,False,ID,-8.087,0.264,0.773,0.08
3,0.3,30.0,closest,observed,FSeq,ROPE,0.07,True,True,False,LS,-5.957,0.228,0.513,0.121
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,True,True,False,LT,-4.812,0.21,0.146,0.157
6,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,True,True,False,ID,-8.087,0.264,0.773,0.08
7,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,True,True,False,LS,-5.957,0.228,0.513,0.121
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,FSeq,ROPE,0.07,True,False,True,LT,-2.734,0.166,-0.666,0.248
2,0.3,30.0,closest,observed,FSeq,ROPE,0.07,True,False,True,ID,-4.602,0.207,-0.932,0.264
3,0.3,30.0,closest,observed,FSeq,ROPE,0.07,True,False,True,LS,-1.899,0.148,-0.615,0.242
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,True,False,True,LT,-2.734,0.166,-0.848,0.234
6,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,True,False,True,ID,-4.602,0.207,-0.072,0.179
7,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,True,False,True,LS,-1.899,0.148,-0.178,0.184
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,FSeq,ROPE,0.07,True,False,False,LT,-4.622,0.21,0.298,0.147
2,0.3,30.0,closest,observed,FSeq,ROPE,0.07,True,False,False,ID,-8.512,0.268,0.815,0.074
3,0.3,30.0,closest,observed,FSeq,ROPE,0.07,True,False,False,LS,-6.146,0.234,0.591,0.111
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,True,False,False,LT,-4.622,0.21,0.298,0.147
6,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,True,False,False,ID,-8.512,0.268,0.815,0.074
7,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,True,False,False,LS,-6.146,0.234,0.591,0.111
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,FSeq,ROPE,0.07,False,True,True,LT,-2.496,0.164,-0.681,0.256
2,0.3,30.0,closest,observed,FSeq,ROPE,0.07,False,True,True,ID,-5.172,0.215,-1.05,0.279
3,0.3,30.0,closest,observed,FSeq,ROPE,0.07,False,True,True,LS,-1.711,0.144,-0.627,0.246
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,False,True,True,LT,-2.496,0.164,-0.929,0.24
6,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,False,True,True,ID,-5.172,0.215,-0.142,0.184
7,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,False,True,True,LS,-1.711,0.144,-0.188,0.188
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,FSeq,ROPE,0.07,False,True,False,LT,-4.364,0.202,0.186,0.156
2,0.3,30.0,closest,observed,FSeq,ROPE,0.07,False,True,False,ID,-7.645,0.254,0.806,0.078
3,0.3,30.0,closest,observed,FSeq,ROPE,0.07,False,True,False,LS,-5.68,0.228,0.474,0.126
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,False,True,False,LT,-4.364,0.202,0.186,0.156
6,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,False,True,False,ID,-7.645,0.254,0.806,0.078
7,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,False,True,False,LS,-5.68,0.228,0.474,0.126
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,FSeq,ROPE,0.07,False,False,True,LT,-2.558,0.161,-0.545,0.237
2,0.3,30.0,closest,observed,FSeq,ROPE,0.07,False,False,True,ID,-5.142,0.215,-0.857,0.262
3,0.3,30.0,closest,observed,FSeq,ROPE,0.07,False,False,True,LS,-1.72,0.144,-0.473,0.228
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,False,False,True,LT,-2.558,0.161,-0.967,0.24
6,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,False,False,True,ID,-5.142,0.215,-0.14,0.185
7,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,False,False,True,LS,-1.72,0.144,-0.226,0.191
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,FSeq,ROPE,0.07,False,False,False,LT,-4.368,0.202,0.248,0.15
2,0.3,30.0,closest,observed,FSeq,ROPE,0.07,False,False,False,ID,-8.248,0.261,0.83,0.07
3,0.3,30.0,closest,observed,FSeq,ROPE,0.07,False,False,False,LS,-6.192,0.23,0.491,0.122
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,False,False,False,LT,-4.368,0.202,0.248,0.15
6,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,False,False,False,ID,-8.248,0.261,0.83,0.07
7,0.3,30.0,closest,Observed,FSeq,ROPE,0.07,False,False,False,LS,-6.192,0.23,0.491,0.122
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,FSeq,ROPE,0.2,True,True,True,LT,-2.698,0.166,-0.5,0.234
2,0.3,30.0,closest,observed,FSeq,ROPE,0.2,True,True,True,ID,-5.494,0.226,-0.896,0.264
3,0.3,30.0,closest,observed,FSeq,ROPE,0.2,True,True,True,LS,-1.971,0.152,-0.421,0.228
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,True,True,True,LT,-2.698,0.166,-0.718,0.226
6,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,True,True,True,ID,-5.494,0.226,-0.124,0.182
7,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,True,True,True,LS,-1.971,0.152,-0.08,0.179
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,FSeq,ROPE,0.2,True,True,False,LT,-4.878,0.214,0.143,0.158
2,0.3,30.0,closest,observed,FSeq,ROPE,0.2,True,True,False,ID,-8.348,0.264,0.708,0.092
3,0.3,30.0,closest,observed,FSeq,ROPE,0.2,True,True,False,LS,-6.168,0.234,0.468,0.125
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,True,True,False,LT,-4.878,0.214,0.143,0.158
6,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,True,True,False,ID,-8.348,0.264,0.708,0.092
7,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,True,True,False,LS,-6.168,0.234,0.468,0.125
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,FSeq,ROPE,0.2,True,False,True,LT,-2.756,0.168,-0.734,0.252
2,0.3,30.0,closest,observed,FSeq,ROPE,0.2,True,False,True,ID,-5.03,0.214,-1.0,0.27
3,0.3,30.0,closest,observed,FSeq,ROPE,0.2,True,False,True,LS,-1.97,0.149,-0.655,0.243
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,True,False,True,LT,-2.756,0.168,-0.907,0.235
6,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,True,False,True,ID,-5.03,0.214,-0.044,0.178
7,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,True,False,True,LS,-1.97,0.149,-0.195,0.186
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,FSeq,ROPE,0.2,True,False,False,LT,-5.421,0.224,0.232,0.153
2,0.3,30.0,closest,observed,FSeq,ROPE,0.2,True,False,False,ID,-8.833,0.274,0.81,0.073
3,0.3,30.0,closest,observed,FSeq,ROPE,0.2,True,False,False,LS,-6.928,0.244,0.53,0.12
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,True,False,False,LT,-5.421,0.224,0.232,0.153
6,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,True,False,False,ID,-8.833,0.274,0.81,0.073
7,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,True,False,False,LS,-6.928,0.244,0.53,0.12
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,FSeq,ROPE,0.2,False,True,True,LT,-2.121,0.147,-0.483,0.236
2,0.3,30.0,closest,observed,FSeq,ROPE,0.2,False,True,True,ID,-4.679,0.204,-0.888,0.263
3,0.3,30.0,closest,observed,FSeq,ROPE,0.2,False,True,True,LS,-1.654,0.134,-0.473,0.23
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,False,True,True,LT,-2.121,0.147,-0.709,0.224
6,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,False,True,True,ID,-4.679,0.204,0.058,0.164
7,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,False,True,True,LS,-1.654,0.134,-0.059,0.176
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,FSeq,ROPE,0.2,False,True,False,LT,-3.549,0.184,0.128,0.158
2,0.3,30.0,closest,observed,FSeq,ROPE,0.2,False,True,False,ID,-6.508,0.237,0.805,0.076
3,0.3,30.0,closest,observed,FSeq,ROPE,0.2,False,True,False,LS,-4.898,0.209,0.454,0.127
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,False,True,False,LT,-3.549,0.184,0.128,0.158
6,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,False,True,False,ID,-6.508,0.237,0.805,0.076
7,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,False,True,False,LS,-4.898,0.209,0.454,0.127
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,FSeq,ROPE,0.2,False,False,True,LT,-2.322,0.162,-0.536,0.238
2,0.3,30.0,closest,observed,FSeq,ROPE,0.2,False,False,True,ID,-5.463,0.226,-1.003,0.272
3,0.3,30.0,closest,observed,FSeq,ROPE,0.2,False,False,True,LS,-1.957,0.152,-0.521,0.233
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,False,False,True,LT,-2.322,0.162,-0.614,0.216
6,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,False,False,True,ID,-5.463,0.226,-0.1,0.178
7,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,False,False,True,LS,-1.957,0.152,0.016,0.169
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,FSeq,ROPE,0.2,False,False,False,LT,-4.156,0.193,0.189,0.152
2,0.3,30.0,closest,observed,FSeq,ROPE,0.2,False,False,False,ID,-7.59,0.252,0.79,0.077
3,0.3,30.0,closest,observed,FSeq,ROPE,0.2,False,False,False,LS,-5.348,0.22,0.52,0.117
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,False,False,False,LT,-4.156,0.193,0.189,0.152
6,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,False,False,False,ID,-7.59,0.252,0.79,0.077
7,0.3,30.0,closest,Observed,FSeq,ROPE,0.2,False,False,False,LS,-5.348,0.22,0.52,0.117
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,True,True,True,LT,-7.1,0.244,-1.542,0.305
2,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,True,True,True,ID,-9.272,0.282,-2.055,0.331
3,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,True,True,True,LS,-7.762,0.252,-1.656,0.309
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,True,True,True,LT,-7.1,0.244,0.128,0.162
6,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,True,True,True,ID,-9.272,0.282,0.929,0.046
7,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,True,True,True,LS,-7.762,0.252,0.318,0.144
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,True,True,False,LT,-7.1,0.244,0.128,0.162
2,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,True,True,False,ID,-9.272,0.282,0.929,0.046
3,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,True,True,False,LS,-7.762,0.252,0.318,0.144
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,True,True,False,LT,-7.1,0.244,0.128,0.162
6,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,True,True,False,ID,-9.272,0.282,0.929,0.046
7,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,True,True,False,LS,-7.762,0.252,0.318,0.144
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,True,False,True,LT,-7.1,0.244,-1.542,0.305
2,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,True,False,True,ID,-9.272,0.282,-2.055,0.331
3,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,True,False,True,LS,-7.762,0.252,-1.656,0.309
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,True,False,True,LT,-7.1,0.244,0.128,0.162
6,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,True,False,True,ID,-9.272,0.282,0.929,0.046
7,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,True,False,True,LS,-7.762,0.252,0.318,0.144
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,True,False,False,LT,-7.1,0.244,0.128,0.162
2,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,True,False,False,ID,-9.272,0.282,0.929,0.046
3,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,True,False,False,LS,-7.762,0.252,0.318,0.144
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,True,False,False,LT,-7.1,0.244,0.128,0.162
6,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,True,False,False,ID,-9.272,0.282,0.929,0.046
7,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,True,False,False,LS,-7.762,0.252,0.318,0.144
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,False,True,True,LT,-5.177,0.21,-1.686,0.3
2,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,False,True,True,ID,-7.844,0.252,-2.093,0.336
3,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,False,True,True,LS,-6.693,0.233,-1.876,0.316
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,False,True,True,LT,-5.177,0.21,-0.027,0.176
6,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,False,True,True,ID,-7.844,0.252,0.653,0.098
7,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,False,True,True,LS,-6.693,0.233,0.132,0.161
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,False,True,False,LT,-5.177,0.21,-0.027,0.176
2,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,False,True,False,ID,-7.844,0.252,0.653,0.098
3,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,False,True,False,LS,-6.693,0.233,0.132,0.161
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,False,True,False,LT,-5.177,0.21,-0.027,0.176
6,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,False,True,False,ID,-7.844,0.252,0.653,0.098
7,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,False,True,False,LS,-6.693,0.233,0.132,0.161
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,False,False,True,LT,-5.177,0.21,-1.686,0.3
2,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,False,False,True,ID,-7.844,0.252,-2.093,0.336
3,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,False,False,True,LS,-6.693,0.233,-1.876,0.316
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,False,False,True,LT,-5.177,0.21,-0.027,0.176
6,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,False,False,True,ID,-7.844,0.252,0.653,0.098
7,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,False,False,True,LS,-6.693,0.233,0.132,0.161
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,False,False,False,LT,-5.177,0.21,-0.027,0.176
2,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,False,False,False,ID,-7.844,0.252,0.653,0.098
3,0.3,30.0,closest,observed,CS,Gauss-Newton,0.01,False,False,False,LS,-6.693,0.233,0.132,0.161
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,False,False,False,LT,-5.177,0.21,-0.027,0.176
6,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,False,False,False,ID,-7.844,0.252,0.653,0.098
7,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.01,False,False,False,LS,-6.693,0.233,0.132,0.161
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,True,True,True,LT,-7.212,0.248,-1.408,0.297
2,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,True,True,True,ID,-9.186,0.279,-1.815,0.325
3,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,True,True,True,LS,-7.079,0.248,-1.52,0.302
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,True,True,True,LT,-7.212,0.248,0.116,0.163
6,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,True,True,True,ID,-9.186,0.279,0.91,0.052
7,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,True,True,True,LS,-7.079,0.248,0.406,0.132
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,True,True,False,LT,-7.212,0.248,0.116,0.163
2,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,True,True,False,ID,-9.186,0.279,0.91,0.052
3,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,True,True,False,LS,-7.079,0.248,0.406,0.132
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,True,True,False,LT,-7.212,0.248,0.116,0.163
6,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,True,True,False,ID,-9.186,0.279,0.91,0.052
7,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,True,True,False,LS,-7.079,0.248,0.406,0.132
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,True,False,True,LT,-7.212,0.248,-1.408,0.297
2,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,True,False,True,ID,-9.186,0.279,-1.815,0.325
3,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,True,False,True,LS,-7.079,0.248,-1.52,0.302
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,True,False,True,LT,-7.212,0.248,0.116,0.163
6,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,True,False,True,ID,-9.186,0.279,0.91,0.052
7,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,True,False,True,LS,-7.079,0.248,0.406,0.132
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,True,False,False,LT,-7.212,0.248,0.116,0.163
2,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,True,False,False,ID,-9.186,0.279,0.91,0.052
3,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,True,False,False,LS,-7.079,0.248,0.406,0.132
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,True,False,False,LT,-7.212,0.248,0.116,0.163
6,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,True,False,False,ID,-9.186,0.279,0.91,0.052
7,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,True,False,False,LS,-7.079,0.248,0.406,0.132
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,False,True,True,LT,-5.304,0.214,-1.402,0.287
2,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,False,True,True,ID,-7.792,0.253,-1.768,0.32
3,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,False,True,True,LS,-5.994,0.23,-1.494,0.298
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,False,True,True,LT,-5.304,0.214,0.166,0.161
6,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,False,True,True,ID,-7.792,0.253,0.956,0.034
7,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,False,True,True,LS,-5.994,0.23,0.432,0.132
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,False,True,False,LT,-5.304,0.214,0.166,0.161
2,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,False,True,False,ID,-7.792,0.253,0.956,0.034
3,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,False,True,False,LS,-5.994,0.23,0.432,0.132
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,False,True,False,LT,-5.304,0.214,0.166,0.161
6,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,False,True,False,ID,-7.792,0.253,0.956,0.034
7,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,False,True,False,LS,-5.994,0.23,0.432,0.132
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,False,False,True,LT,-5.304,0.214,-1.402,0.287
2,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,False,False,True,ID,-7.792,0.253,-1.768,0.32
3,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,False,False,True,LS,-5.994,0.23,-1.494,0.298
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,False,False,True,LT,-5.304,0.214,0.166,0.161
6,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,False,False,True,ID,-7.792,0.253,0.956,0.034
7,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,False,False,True,LS,-5.994,0.23,0.432,0.132
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
0,<<<<<<< HEAD,,,,,,,,,,,,,,
1,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,False,False,False,LT,-5.304,0.214,0.166,0.161
2,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,False,False,False,ID,-7.792,0.253,0.956,0.034
3,0.3,30.0,closest,observed,CS,Gauss-Newton,0.07,False,False,False,LS,-5.994,0.23,0.432,0.132
4,=======,,,,,,,,,,,,,,
5,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,False,False,False,LT,-5.304,0.214,0.166,0.161
6,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,False,False,False,ID,-7.792,0.253,0.956,0.034
7,0.3,30.0,closest,Observed,CS,Gauss-Newton,0.07,False,False,False,LS,-5.994,0.23,0.432,0.132
8,>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298,,,,,,,,,,,,,,
