,Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
2,2.5,mean,observed,FSeq,Gauss-Newton,0.2,False,False,True,LS,-6.136,0.234,0.187,0.154,0.494,0.126,0.8852258385895297
0,2.5,mean,observed,FSeq,Gauss-Newton,0.2,False,False,False,LT,-5.682,0.226,0.185,0.147,0.216,0.156,0.8852258385895297
1,2.5,mean,observed,FSeq,Gauss-Newton,0.2,False,False,False,ID,-9.006,0.268,0.236,0.156,0.959,0.035,0.8852258385895297
2,2.5,mean,observed,FSeq,Gauss-Newton,0.2,False,False,False,LS,-6.136,0.234,0.187,0.154,0.494,0.126,0.8852258385895297
0,2.5,mean,observed,FSeq,ROPE,0.01,True,True,True,LT,,,,,,,
1,2.5,mean,observed,FSeq,ROPE,0.01,True,True,True,ID,,,,,,,
2,2.5,mean,observed,FSeq,ROPE,0.01,True,True,True,LS,,,,,,,
0,2.5,mean,observed,FSeq,ROPE,0.01,True,True,False,LT,-4.998,0.216,0.186,0.146,0.252,0.148,0.2028984501267916
1,2.5,mean,observed,FSeq,ROPE,0.01,True,True,False,ID,-8.573,0.272,0.236,0.164,0.782,0.082,0.2028984501267916
2,2.5,mean,observed,FSeq,ROPE,0.01,True,True,False,LS,-6.678,0.238,0.198,0.167,0.515,0.12,0.2028984501267916
0,2.5,mean,observed,FSeq,ROPE,0.01,True,False,True,LT,,,,,,,
1,2.5,mean,observed,FSeq,ROPE,0.01,True,False,True,ID,,,,,,,
2,2.5,mean,observed,FSeq,ROPE,0.01,True,False,True,LS,,,,,,,
0,2.5,mean,observed,FSeq,ROPE,0.01,True,False,False,LT,-5.207,0.218,0.184,0.14,0.342,0.142,0.3016606080168851
1,2.5,mean,observed,FSeq,ROPE,0.01,True,False,False,ID,-9.474,0.282,0.244,0.168,0.693,0.095,0.3016606080168851
2,2.5,mean,observed,FSeq,ROPE,0.01,True,False,False,LS,-7.044,0.241,0.196,0.164,0.564,0.115,0.3016606080168851
0,2.5,mean,observed,FSeq,ROPE,0.01,False,True,True,LT,-2.563,0.165,0.148,0.146,-1.16,0.25,0.0949003313836016
1,2.5,mean,observed,FSeq,ROPE,0.01,False,True,True,ID,-5.093,0.212,0.186,0.134,-0.386,0.204,0.0949003313836016
2,2.5,mean,observed,FSeq,ROPE,0.01,False,True,True,LS,-2.54,0.161,0.141,0.132,-0.688,0.218,0.0949003313836016
0,2.5,mean,observed,FSeq,ROPE,0.01,False,True,False,LT,-3.816,0.19,0.154,0.15,0.147,0.16,0.4198313152048752
1,2.5,mean,observed,FSeq,ROPE,0.01,False,True,False,ID,-6.937,0.242,0.214,0.165,0.823,0.074,0.4198313152048752
2,2.5,mean,observed,FSeq,ROPE,0.01,False,True,False,LS,-5.746,0.22,0.173,0.172,0.374,0.137,0.4198313152048752
0,2.5,mean,observed,FSeq,ROPE,0.01,False,False,True,LT,-2.899,0.166,0.142,0.144,-1.308,0.252,0.0384607348806795
1,2.5,mean,observed,FSeq,ROPE,0.01,False,False,True,ID,-5.341,0.218,0.183,0.134,-0.452,0.202,0.0384607348806795
2,2.5,mean,observed,FSeq,ROPE,0.01,False,False,True,LS,-2.431,0.155,0.134,0.119,-0.616,0.21,0.0384607348806795
0,2.5,mean,observed,FSeq,ROPE,0.01,False,False,False,LT,-4.3,0.199,0.167,0.156,0.048,0.168,0.4276448303862805
1,2.5,mean,observed,FSeq,ROPE,0.01,False,False,False,ID,-7.169,0.244,0.215,0.159,0.853,0.069,0.4276448303862805
2,2.5,mean,observed,FSeq,ROPE,0.01,False,False,False,LS,-6.132,0.232,0.184,0.18,0.278,0.144,0.4276448303862805
0,2.5,mean,observed,FSeq,ROPE,0.07,True,True,True,LT,,,,,,,
1,2.5,mean,observed,FSeq,ROPE,0.07,True,True,True,ID,,,,,,,
2,2.5,mean,observed,FSeq,ROPE,0.07,True,True,True,LS,,,,,,,
0,2.5,mean,observed,FSeq,ROPE,0.07,True,True,False,LT,-4.776,0.21,0.172,0.128,0.275,0.145,0.1941438621042507
1,2.5,mean,observed,FSeq,ROPE,0.07,True,True,False,ID,-8.455,0.266,0.24,0.161,0.804,0.078,0.1941438621042507
2,2.5,mean,observed,FSeq,ROPE,0.07,True,True,False,LS,-6.039,0.232,0.186,0.152,0.539,0.115,0.1941438621042507
0,2.5,mean,observed,FSeq,ROPE,0.07,True,False,True,LT,,,,,,,
1,2.5,mean,observed,FSeq,ROPE,0.07,True,False,True,ID,,,,,,,
2,2.5,mean,observed,FSeq,ROPE,0.07,True,False,True,LS,,,,,,,
0,2.5,mean,observed,FSeq,ROPE,0.07,True,False,False,LT,-3.978,0.194,0.164,0.134,0.12,0.16,0.1261981977001016
1,2.5,mean,observed,FSeq,ROPE,0.07,True,False,False,ID,-7.406,0.256,0.224,0.143,0.746,0.085,0.1261981977001016
2,2.5,mean,observed,FSeq,ROPE,0.07,True,False,False,LS,-5.416,0.22,0.176,0.152,0.432,0.129,0.1261981977001016
0,2.5,mean,observed,FSeq,ROPE,0.07,False,True,True,LT,,,,,,,
1,2.5,mean,observed,FSeq,ROPE,0.07,False,True,True,ID,,,,,,,
2,2.5,mean,observed,FSeq,ROPE,0.07,False,True,True,LS,,,,,,,
0,2.5,mean,observed,FSeq,ROPE,0.07,False,True,False,LT,-3.651,0.19,0.161,0.141,0.138,0.158,0.4123596860860612
1,2.5,mean,observed,FSeq,ROPE,0.07,False,True,False,ID,-7.012,0.243,0.209,0.148,0.831,0.069,0.4123596860860612
2,2.5,mean,observed,FSeq,ROPE,0.07,False,True,False,LS,-5.188,0.214,0.169,0.155,0.456,0.125,0.4123596860860612
0,2.5,mean,observed,FSeq,ROPE,0.07,False,False,True,LT,,,,,,,
1,2.5,mean,observed,FSeq,ROPE,0.07,False,False,True,ID,,,,,,,
2,2.5,mean,observed,FSeq,ROPE,0.07,False,False,True,LS,,,,,,,
0,2.5,mean,observed,FSeq,ROPE,0.07,False,False,False,LT,-3.818,0.191,0.156,0.133,0.134,0.156,0.429112208863025
1,2.5,mean,observed,FSeq,ROPE,0.07,False,False,False,ID,-7.106,0.246,0.212,0.147,0.81,0.072,0.429112208863025
2,2.5,mean,observed,FSeq,ROPE,0.07,False,False,False,LS,-5.339,0.217,0.172,0.154,0.456,0.126,0.429112208863025
0,2.5,mean,observed,FSeq,ROPE,0.2,True,True,True,LT,,,,,,,
1,2.5,mean,observed,FSeq,ROPE,0.2,True,True,True,ID,,,,,,,
2,2.5,mean,observed,FSeq,ROPE,0.2,True,True,True,LS,,,,,,,
0,2.5,mean,observed,FSeq,ROPE,0.2,True,True,False,LT,-4.496,0.202,0.165,0.122,0.165,0.154,0.1996322582999208
1,2.5,mean,observed,FSeq,ROPE,0.2,True,True,False,ID,-7.982,0.262,0.233,0.143,0.712,0.094,0.1996322582999208
2,2.5,mean,observed,FSeq,ROPE,0.2,True,True,False,LS,-5.88,0.228,0.172,0.143,0.497,0.122,0.1996322582999208
0,2.5,mean,observed,FSeq,ROPE,0.2,True,False,True,LT,,,,,,,
1,2.5,mean,observed,FSeq,ROPE,0.2,True,False,True,ID,,,,,,,
2,2.5,mean,observed,FSeq,ROPE,0.2,True,False,True,LS,,,,,,,
0,2.5,mean,observed,FSeq,ROPE,0.2,True,False,False,LT,-4.266,0.206,0.174,0.13,0.286,0.144,0.1084217516146808
1,2.5,mean,observed,FSeq,ROPE,0.2,True,False,False,ID,-8.151,0.266,0.232,0.158,0.8,0.077,0.1084217516146808
2,2.5,mean,observed,FSeq,ROPE,0.2,True,False,False,LS,-5.782,0.228,0.187,0.151,0.563,0.109,0.1084217516146808
0,2.5,mean,observed,FSeq,ROPE,0.2,False,True,True,LT,,,,,,,
1,2.5,mean,observed,FSeq,ROPE,0.2,False,True,True,ID,,,,,,,
2,2.5,mean,observed,FSeq,ROPE,0.2,False,True,True,LS,,,,,,,
0,2.5,mean,observed,FSeq,ROPE,0.2,False,True,False,LT,-4.166,0.194,0.154,0.132,0.278,0.143,0.3948219135711807
1,2.5,mean,observed,FSeq,ROPE,0.2,False,True,False,ID,-7.744,0.25,0.217,0.151,0.848,0.066,0.3948219135711807
2,2.5,mean,observed,FSeq,ROPE,0.2,False,True,False,LS,-5.551,0.224,0.17,0.156,0.544,0.116,0.3948219135711807
0,2.5,mean,observed,FSeq,ROPE,0.2,False,False,True,LT,,,,,,,
1,2.5,mean,observed,FSeq,ROPE,0.2,False,False,True,ID,,,,,,,
2,2.5,mean,observed,FSeq,ROPE,0.2,False,False,True,LS,,,,,,,
0,2.5,mean,observed,FSeq,ROPE,0.2,False,False,False,LT,-4.316,0.197,0.164,0.144,0.187,0.159,0.4209135355241404
1,2.5,mean,observed,FSeq,ROPE,0.2,False,False,False,ID,-7.42,0.249,0.218,0.152,0.834,0.068,0.4209135355241404
2,2.5,mean,observed,FSeq,ROPE,0.2,False,False,False,LS,-5.705,0.224,0.172,0.161,0.448,0.128,0.4209135355241404
0,2.5,mean,observed,CS,Gauss-Newton,0.01,True,True,True,LT,-6.694,0.239,0.207,0.167,0.088,0.17,0.9690751281466328
1,2.5,mean,observed,CS,Gauss-Newton,0.01,True,True,True,ID,-8.817,0.272,0.246,0.168,0.939,0.042,0.9690751281466328
2,2.5,mean,observed,CS,Gauss-Newton,0.01,True,True,True,LS,-7.239,0.248,0.214,0.174,0.302,0.152,0.9690751281466328
0,2.5,mean,observed,CS,Gauss-Newton,0.01,True,True,False,LT,-6.694,0.239,0.207,0.167,0.088,0.17,0.9690751281466328
1,2.5,mean,observed,CS,Gauss-Newton,0.01,True,True,False,ID,-8.817,0.272,0.246,0.168,0.939,0.042,0.9690751281466328
2,2.5,mean,observed,CS,Gauss-Newton,0.01,True,True,False,LS,-7.239,0.248,0.214,0.174,0.302,0.152,0.9690751281466328
0,2.5,mean,observed,CS,Gauss-Newton,0.01,True,False,True,LT,-6.694,0.239,0.207,0.167,0.088,0.17,0.9690751281466328
1,2.5,mean,observed,CS,Gauss-Newton,0.01,True,False,True,ID,-8.817,0.272,0.246,0.168,0.939,0.042,0.9690751281466328
2,2.5,mean,observed,CS,Gauss-Newton,0.01,True,False,True,LS,-7.239,0.248,0.214,0.174,0.302,0.152,0.9690751281466328
0,2.5,mean,observed,CS,Gauss-Newton,0.01,True,False,False,LT,-6.694,0.239,0.207,0.167,0.088,0.17,0.9690751281466328
1,2.5,mean,observed,CS,Gauss-Newton,0.01,True,False,False,ID,-8.817,0.272,0.246,0.168,0.939,0.042,0.9690751281466328
2,2.5,mean,observed,CS,Gauss-Newton,0.01,True,False,False,LS,-7.239,0.248,0.214,0.174,0.302,0.152,0.9690751281466328
0,2.5,mean,observed,CS,Gauss-Newton,0.01,False,True,True,LT,-5.002,0.207,0.173,0.181,-0.147,0.178,0.8977975161101145
1,2.5,mean,observed,CS,Gauss-Newton,0.01,False,True,True,ID,-7.793,0.247,0.23,0.192,0.632,0.101,0.8977975161101145
2,2.5,mean,observed,CS,Gauss-Newton,0.01,False,True,True,LS,-6.456,0.23,0.189,0.196,0.04,0.165,0.8977975161101145
0,2.5,mean,observed,CS,Gauss-Newton,0.01,False,True,False,LT,-5.002,0.207,0.173,0.181,-0.147,0.178,0.8977975161101145
1,2.5,mean,observed,CS,Gauss-Newton,0.01,False,True,False,ID,-7.793,0.247,0.23,0.192,0.632,0.101,0.8977975161101145
2,2.5,mean,observed,CS,Gauss-Newton,0.01,False,True,False,LS,-6.456,0.23,0.189,0.196,0.04,0.165,0.8977975161101145
0,2.5,mean,observed,CS,Gauss-Newton,0.01,False,False,True,LT,-5.002,0.207,0.173,0.181,-0.147,0.178,0.8977975161101145
1,2.5,mean,observed,CS,Gauss-Newton,0.01,False,False,True,ID,-7.793,0.247,0.23,0.192,0.632,0.101,0.8977975161101145
2,2.5,mean,observed,CS,Gauss-Newton,0.01,False,False,True,LS,-6.456,0.23,0.189,0.196,0.04,0.165,0.8977975161101145
0,2.5,mean,observed,CS,Gauss-Newton,0.01,False,False,False,LT,-5.002,0.207,0.173,0.181,-0.147,0.178,0.8977975161101145
1,2.5,mean,observed,CS,Gauss-Newton,0.01,False,False,False,ID,-7.793,0.247,0.23,0.192,0.632,0.101,0.8977975161101145
2,2.5,mean,observed,CS,Gauss-Newton,0.01,False,False,False,LS,-6.456,0.23,0.189,0.196,0.04,0.165,0.8977975161101145
0,2.5,mean,observed,CS,Gauss-Newton,0.07,True,True,True,LT,-6.837,0.243,0.2,0.157,0.1,0.166,0.9618668812720624
1,2.5,mean,observed,CS,Gauss-Newton,0.07,True,True,True,ID,-8.988,0.276,0.238,0.154,0.924,0.046,0.9618668812720624
2,2.5,mean,observed,CS,Gauss-Newton,0.07,True,True,True,LS,-6.777,0.244,0.2,0.157,0.408,0.137,0.9618668812720624
0,2.5,mean,observed,CS,Gauss-Newton,0.07,True,True,False,LT,-6.837,0.243,0.2,0.157,0.1,0.166,0.9618668812720624
1,2.5,mean,observed,CS,Gauss-Newton,0.07,True,True,False,ID,-8.988,0.276,0.238,0.154,0.924,0.046,0.9618668812720624
2,2.5,mean,observed,CS,Gauss-Newton,0.07,True,True,False,LS,-6.777,0.244,0.2,0.157,0.408,0.137,0.9618668812720624
0,2.5,mean,observed,CS,Gauss-Newton,0.07,True,False,True,LT,-6.837,0.243,0.2,0.157,0.1,0.166,0.9618668812720624
1,2.5,mean,observed,CS,Gauss-Newton,0.07,True,False,True,ID,-8.988,0.276,0.238,0.154,0.924,0.046,0.9618668812720624
2,2.5,mean,observed,CS,Gauss-Newton,0.07,True,False,True,LS,-6.777,0.244,0.2,0.157,0.408,0.137,0.9618668812720624
0,2.5,mean,observed,CS,Gauss-Newton,0.07,True,False,False,LT,-6.837,0.243,0.2,0.157,0.1,0.166,0.9618668812720624
1,2.5,mean,observed,CS,Gauss-Newton,0.07,True,False,False,ID,-8.988,0.276,0.238,0.154,0.924,0.046,0.9618668812720624
2,2.5,mean,observed,CS,Gauss-Newton,0.07,True,False,False,LS,-6.777,0.244,0.2,0.157,0.408,0.137,0.9618668812720624
0,2.5,mean,observed,CS,Gauss-Newton,0.07,False,True,True,LT,-4.91,0.212,0.173,0.151,0.152,0.162,0.8812310813521571
1,2.5,mean,observed,CS,Gauss-Newton,0.07,False,True,True,ID,-7.857,0.25,0.22,0.153,0.949,0.036,0.8812310813521571
2,2.5,mean,observed,CS,Gauss-Newton,0.07,False,True,True,LS,-5.75,0.227,0.18,0.161,0.404,0.138,0.8812310813521571
0,2.5,mean,observed,CS,Gauss-Newton,0.07,False,True,False,LT,-4.91,0.212,0.173,0.151,0.152,0.162,0.8812310813521571
1,2.5,mean,observed,CS,Gauss-Newton,0.07,False,True,False,ID,-7.857,0.25,0.22,0.153,0.949,0.036,0.8812310813521571
2,2.5,mean,observed,CS,Gauss-Newton,0.07,False,True,False,LS,-5.75,0.227,0.18,0.161,0.404,0.138,0.8812310813521571
0,2.5,mean,observed,CS,Gauss-Newton,0.07,False,False,True,LT,-4.91,0.212,0.173,0.151,0.152,0.162,0.8812310813521571
1,2.5,mean,observed,CS,Gauss-Newton,0.07,False,False,True,ID,-7.857,0.25,0.22,0.153,0.949,0.036,0.8812310813521571
2,2.5,mean,observed,CS,Gauss-Newton,0.07,False,False,True,LS,-5.75,0.227,0.18,0.161,0.404,0.138,0.8812310813521571
0,2.5,mean,observed,CS,Gauss-Newton,0.07,False,False,False,LT,-4.91,0.212,0.173,0.151,0.152,0.162,0.8812310813521571
1,2.5,mean,observed,CS,Gauss-Newton,0.07,False,False,False,ID,-7.857,0.25,0.22,0.153,0.949,0.036,0.8812310813521571
2,2.5,mean,observed,CS,Gauss-Newton,0.07,False,False,False,LS,-5.75,0.227,0.18,0.161,0.404,0.138,0.8812310813521571
0,2.5,mean,observed,CS,Gauss-Newton,0.2,True,True,True,LT,-6.726,0.24,0.199,0.154,0.103,0.165,0.9497955010080036
1,2.5,mean,observed,CS,Gauss-Newton,0.2,True,True,True,ID,-8.919,0.274,0.234,0.155,0.898,0.054,0.9497955010080036
2,2.5,mean,observed,CS,Gauss-Newton,0.2,True,True,True,LS,-6.81,0.244,0.196,0.157,0.437,0.132,0.9497955010080036
0,2.5,mean,observed,CS,Gauss-Newton,0.2,True,True,False,LT,-6.726,0.24,0.199,0.154,0.103,0.165,0.9497955010080036
1,2.5,mean,observed,CS,Gauss-Newton,0.2,True,True,False,ID,-8.919,0.274,0.234,0.155,0.898,0.054,0.9497955010080036
2,2.5,mean,observed,CS,Gauss-Newton,0.2,True,True,False,LS,-6.81,0.244,0.196,0.157,0.437,0.132,0.9497955010080036
0,2.5,mean,observed,CS,Gauss-Newton,0.2,True,False,True,LT,-6.726,0.24,0.199,0.154,0.103,0.165,0.9497955010080036
1,2.5,mean,observed,CS,Gauss-Newton,0.2,True,False,True,ID,-8.919,0.274,0.234,0.155,0.898,0.054,0.9497955010080036
2,2.5,mean,observed,CS,Gauss-Newton,0.2,True,False,True,LS,-6.81,0.244,0.196,0.157,0.437,0.132,0.9497955010080036
0,2.5,mean,observed,CS,Gauss-Newton,0.2,True,False,False,LT,-6.726,0.24,0.199,0.154,0.103,0.165,0.9497955010080036
1,2.5,mean,observed,CS,Gauss-Newton,0.2,True,False,False,ID,-8.919,0.274,0.234,0.155,0.898,0.054,0.9497955010080036
2,2.5,mean,observed,CS,Gauss-Newton,0.2,True,False,False,LS,-6.81,0.244,0.196,0.157,0.437,0.132,0.9497955010080036
0,2.5,mean,observed,CS,Gauss-Newton,0.2,False,True,True,LT,-4.97,0.214,0.171,0.148,0.158,0.163,0.8710591519009439
1,2.5,mean,observed,CS,Gauss-Newton,0.2,False,True,True,ID,-8.076,0.252,0.218,0.15,0.922,0.046,0.8710591519009439
2,2.5,mean,observed,CS,Gauss-Newton,0.2,False,True,True,LS,-5.767,0.226,0.177,0.154,0.456,0.131,0.8710591519009439
0,2.5,mean,observed,CS,Gauss-Newton,0.2,False,True,False,LT,-4.97,0.214,0.171,0.148,0.158,0.163,0.8710591519009439
1,2.5,mean,observed,CS,Gauss-Newton,0.2,False,True,False,ID,-8.076,0.252,0.218,0.15,0.922,0.046,0.8710591519009439
2,2.5,mean,observed,CS,Gauss-Newton,0.2,False,True,False,LS,-5.767,0.226,0.177,0.154,0.456,0.131,0.8710591519009439
0,2.5,mean,observed,CS,Gauss-Newton,0.2,False,False,True,LT,-4.97,0.214,0.171,0.148,0.158,0.163,0.8710591519009439
1,2.5,mean,observed,CS,Gauss-Newton,0.2,False,False,True,ID,-8.076,0.252,0.218,0.15,0.922,0.046,0.8710591519009439
2,2.5,mean,observed,CS,Gauss-Newton,0.2,False,False,True,LS,-5.767,0.226,0.177,0.154,0.456,0.131,0.8710591519009439
0,2.5,mean,observed,CS,Gauss-Newton,0.2,False,False,False,LT,-4.97,0.214,0.171,0.148,0.158,0.163,0.8710591519009439
1,2.5,mean,observed,CS,Gauss-Newton,0.2,False,False,False,ID,-8.076,0.252,0.218,0.15,0.922,0.046,0.8710591519009439
2,2.5,mean,observed,CS,Gauss-Newton,0.2,False,False,False,LS,-5.767,0.226,0.177,0.154,0.456,0.131,0.8710591519009439
0,2.5,mean,observed,CS,ROPE,0.01,True,True,True,LT,,,,,,,
1,2.5,mean,observed,CS,ROPE,0.01,True,True,True,ID,,,,,,,
2,2.5,mean,observed,CS,ROPE,0.01,True,True,True,LS,,,,,,,
0,2.5,mean,observed,CS,ROPE,0.01,True,True,False,LT,-4.552,0.21,0.169,0.133,0.144,0.156,0.2597174441056848
1,2.5,mean,observed,CS,ROPE,0.01,True,True,False,ID,-8.089,0.26,0.228,0.152,0.738,0.089,0.2597174441056848
2,2.5,mean,observed,CS,ROPE,0.01,True,True,False,LS,-5.554,0.225,0.172,0.145,0.498,0.12,0.2597174441056848
0,2.5,mean,observed,CS,ROPE,0.01,True,False,True,LT,,,,,,,
1,2.5,mean,observed,CS,ROPE,0.01,True,False,True,ID,,,,,,,
2,2.5,mean,observed,CS,ROPE,0.01,True,False,True,LS,,,,,,,
0,2.5,mean,observed,CS,ROPE,0.01,True,False,False,LT,-4.563,0.205,0.179,0.139,0.098,0.161,0.283836606858193
1,2.5,mean,observed,CS,ROPE,0.01,True,False,False,ID,-8.224,0.266,0.238,0.16,0.661,0.098,0.283836606858193
2,2.5,mean,observed,CS,ROPE,0.01,True,False,False,LS,-6.19,0.233,0.191,0.159,0.372,0.134,0.283836606858193
0,2.5,mean,observed,CS,ROPE,0.01,False,True,True,LT,,,,,,,
1,2.5,mean,observed,CS,ROPE,0.01,False,True,True,ID,,,,,,,
2,2.5,mean,observed,CS,ROPE,0.01,False,True,True,LS,,,,,,,
0,2.5,mean,observed,CS,ROPE,0.01,False,True,False,LT,-4.084,0.196,0.156,0.15,0.14,0.158,0.54238533912107
1,2.5,mean,observed,CS,ROPE,0.01,False,True,False,ID,-7.358,0.241,0.216,0.155,0.826,0.071,0.54238533912107
2,2.5,mean,observed,CS,ROPE,0.01,False,True,False,LS,-5.639,0.224,0.176,0.17,0.408,0.133,0.54238533912107
0,2.5,mean,observed,CS,ROPE,0.01,False,False,True,LT,,,,,,,
1,2.5,mean,observed,CS,ROPE,0.01,False,False,True,ID,,,,,,,
2,2.5,mean,observed,CS,ROPE,0.01,False,False,True,LS,,,,,,,
0,2.5,mean,observed,CS,ROPE,0.01,False,False,False,LT,-4.118,0.194,0.164,0.128,0.142,0.157,0.3802799793097023
1,2.5,mean,observed,CS,ROPE,0.01,False,False,False,ID,-7.186,0.247,0.223,0.148,0.844,0.068,0.3802799793097023
2,2.5,mean,observed,CS,ROPE,0.01,False,False,False,LS,-5.87,0.224,0.176,0.155,0.426,0.134,0.3802799793097023
0,2.5,mean,observed,CS,ROPE,0.07,True,True,True,LT,,,,,,,
1,2.5,mean,observed,CS,ROPE,0.07,True,True,True,ID,,,,,,,
2,2.5,mean,observed,CS,ROPE,0.07,True,True,True,LS,,,,,,,
0,2.5,mean,observed,CS,ROPE,0.07,True,True,False,LT,-4.096,0.195,0.16,0.121,0.119,0.162,0.1771373882498171
1,2.5,mean,observed,CS,ROPE,0.07,True,True,False,ID,-7.306,0.252,0.226,0.135,0.775,0.084,0.1771373882498171
2,2.5,mean,observed,CS,ROPE,0.07,True,True,False,LS,-5.237,0.221,0.174,0.138,0.438,0.124,0.1771373882498171
0,2.5,mean,observed,CS,ROPE,0.07,True,False,True,LT,,,,,,,
1,2.5,mean,observed,CS,ROPE,0.07,True,False,True,ID,,,,,,,
2,2.5,mean,observed,CS,ROPE,0.07,True,False,True,LS,,,,,,,
0,2.5,mean,observed,CS,ROPE,0.07,True,False,False,LT,-3.993,0.197,0.159,0.116,0.169,0.156,0.1119238086707561
1,2.5,mean,observed,CS,ROPE,0.07,True,False,False,ID,-7.794,0.257,0.23,0.142,0.694,0.094,0.1119238086707561
2,2.5,mean,observed,CS,ROPE,0.07,True,False,False,LS,-5.224,0.215,0.17,0.137,0.521,0.12,0.1119238086707561
0,2.5,mean,observed,CS,ROPE,0.07,False,True,True,LT,,,,,,,
1,2.5,mean,observed,CS,ROPE,0.07,False,True,True,ID,,,,,,,
2,2.5,mean,observed,CS,ROPE,0.07,False,True,True,LS,,,,,,,
0,2.5,mean,observed,CS,ROPE,0.07,False,True,False,LT,-3.726,0.19,0.156,0.134,0.108,0.16,0.322509259645778
1,2.5,mean,observed,CS,ROPE,0.07,False,True,False,ID,-7.02,0.245,0.214,0.142,0.835,0.07,0.322509259645778
2,2.5,mean,observed,CS,ROPE,0.07,False,True,False,LS,-5.191,0.218,0.167,0.156,0.407,0.134,0.322509259645778
0,2.5,mean,observed,CS,ROPE,0.07,False,False,True,LT,,,,,,,
1,2.5,mean,observed,CS,ROPE,0.07,False,False,True,ID,,,,,,,
2,2.5,mean,observed,CS,ROPE,0.07,False,False,True,LS,,,,,,,
0,2.5,mean,observed,CS,ROPE,0.07,False,False,False,LT,-3.752,0.191,0.151,0.124,0.212,0.154,0.4469769343708419
1,2.5,mean,observed,CS,ROPE,0.07,False,False,False,ID,-7.252,0.246,0.216,0.138,0.848,0.066,0.4469769343708419
2,2.5,mean,observed,CS,ROPE,0.07,False,False,False,LS,-5.135,0.213,0.169,0.141,0.505,0.119,0.4469769343708419
0,2.5,mean,observed,CS,ROPE,0.2,True,True,True,LT,,,,,,,
1,2.5,mean,observed,CS,ROPE,0.2,True,True,True,ID,,,,,,,
2,2.5,mean,observed,CS,ROPE,0.2,True,True,True,LS,,,,,,,
0,2.5,mean,observed,CS,ROPE,0.2,True,True,False,LT,-4.477,0.208,0.17,0.137,0.149,0.156,0.0097098266474865
1,2.5,mean,observed,CS,ROPE,0.2,True,True,False,ID,-7.717,0.257,0.231,0.145,0.811,0.076,0.0097098266474865
2,2.5,mean,observed,CS,ROPE,0.2,True,True,False,LS,-5.501,0.226,0.185,0.148,0.513,0.116,0.0097098266474865
0,2.5,mean,observed,CS,ROPE,0.2,True,False,True,LT,,,,,,,
1,2.5,mean,observed,CS,ROPE,0.2,True,False,True,ID,,,,,,,
2,2.5,mean,observed,CS,ROPE,0.2,True,False,True,LS,,,,,,,
0,2.5,mean,observed,CS,ROPE,0.2,True,False,False,LT,-4.013,0.198,0.163,0.14,0.038,0.166,0.191295486928421
1,2.5,mean,observed,CS,ROPE,0.2,True,False,False,ID,-7.408,0.257,0.222,0.152,0.629,0.102,0.191295486928421
2,2.5,mean,observed,CS,ROPE,0.2,True,False,False,LS,-5.337,0.218,0.176,0.154,0.406,0.132,0.191295486928421
0,2.5,mean,observed,CS,ROPE,0.2,False,True,True,LT,,,,,,,
1,2.5,mean,observed,CS,ROPE,0.2,False,True,True,ID,,,,,,,
2,2.5,mean,observed,CS,ROPE,0.2,False,True,True,LS,,,,,,,
0,2.5,mean,observed,CS,ROPE,0.2,False,True,False,LT,-3.231,0.178,0.15,0.124,0.005,0.171,0.3939027866218133
1,2.5,mean,observed,CS,ROPE,0.2,False,True,False,ID,-6.245,0.235,0.207,0.138,0.698,0.092,0.3939027866218133
2,2.5,mean,observed,CS,ROPE,0.2,False,True,False,LS,-4.77,0.208,0.154,0.146,0.326,0.141,0.3939027866218133
0,2.5,mean,observed,CS,ROPE,0.2,False,False,True,LT,,,,,,,
1,2.5,mean,observed,CS,ROPE,0.2,False,False,True,ID,,,,,,,
2,2.5,mean,observed,CS,ROPE,0.2,False,False,True,LS,,,,,,,
0,2.5,mean,observed,CS,ROPE,0.2,False,False,False,LT,-2.9,0.174,0.138,0.122,0.098,0.16,0.2986978713538598
1,2.5,mean,observed,CS,ROPE,0.2,False,False,False,ID,-6.276,0.236,0.205,0.138,0.728,0.089,0.2986978713538598
2,2.5,mean,observed,CS,ROPE,0.2,False,False,False,LS,-4.408,0.202,0.16,0.144,0.432,0.126,0.2986978713538598
0,2.5,mean,observed,FSlin,Gauss-Newton,0.01,True,True,True,LT,-6.348,0.234,0.201,0.158,-0.014,0.174,0.9851558716605724
1,2.5,mean,observed,FSlin,Gauss-Newton,0.01,True,True,True,ID,-8.946,0.276,0.248,0.165,0.937,0.043,0.9851558716605724
2,2.5,mean,observed,FSlin,Gauss-Newton,0.01,True,True,True,LS,-6.789,0.239,0.208,0.164,0.308,0.15,0.9851558716605724
0,2.5,mean,observed,FSlin,Gauss-Newton,0.01,True,True,False,LT,-6.348,0.234,0.201,0.158,-0.014,0.174,0.9851558716605724
1,2.5,mean,observed,FSlin,Gauss-Newton,0.01,True,True,False,ID,-8.946,0.276,0.248,0.165,0.937,0.043,0.9851558716605724
2,2.5,mean,observed,FSlin,Gauss-Newton,0.01,True,True,False,LS,-6.789,0.239,0.208,0.164,0.308,0.15,0.9851558716605724
