,Extract,Samples loc.,Interface,Forward model,Min. method,Alpha,Remove coil,Start avg.,Constrain,Det. approach,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
0,0.5,mean,log,FSlin,ROPE,0.07,TRUE,TRUE,FALSE,LT,,,,,,,
1,0.5,mean,log,FSlin,ROPE,0.07,TRUE,TRUE,FALSE,ID,,,,,,,
2,0.5,mean,log,FSlin,ROPE,0.07,TRUE,TRUE,FALSE,LS,,,,,,,
0,0.5,mean,log,FSlin,ROPE,0.07,TRUE,FALSE,TRUE,LT,,,,,,,
1,0.5,mean,log,FSlin,ROPE,0.07,TRUE,FALSE,TRUE,ID,,,,,,,
2,0.5,mean,log,FSlin,ROPE,0.07,TRUE,FALSE,TRUE,LS,,,,,,,
0,0.5,mean,log,FSlin,ROPE,0.07,TRUE,FALSE,FALSE,LT,,,,,,,
1,0.5,mean,log,FSlin,ROPE,0.07,TRUE,FALSE,FALSE,ID,,,,,,,
2,0.5,mean,log,FSlin,ROPE,0.07,TRUE,FALSE,FALSE,LS,,,,,,,
0,0.5,mean,log,FSlin,ROPE,0.07,FALSE,TRUE,TRUE,LT,,,,,,,
1,0.5,mean,log,FSlin,ROPE,0.07,FALSE,TRUE,TRUE,ID,,,,,,,
2,0.5,mean,log,FSlin,ROPE,0.07,FALSE,TRUE,TRUE,LS,,,,,,,
0,0.5,mean,log,FSlin,ROPE,0.07,FALSE,TRUE,FALSE,LT,,,,,,,
1,0.5,mean,log,FSlin,ROPE,0.07,FALSE,TRUE,FALSE,ID,,,,,,,
2,0.5,mean,log,FSlin,ROPE,0.07,FALSE,TRUE,FALSE,LS,,,,,,,
0,0.5,mean,log,FSlin,ROPE,0.07,FALSE,FALSE,TRUE,LT,,,,,,,
1,0.5,mean,log,FSlin,ROPE,0.07,FALSE,FALSE,TRUE,ID,,,,,,,
2,0.5,mean,log,FSlin,ROPE,0.07,FALSE,FALSE,TRUE,LS,,,,,,,
0,0.5,mean,log,FSlin,ROPE,0.07,FALSE,FALSE,FALSE,LT,,,,,,,
1,0.5,mean,log,FSlin,ROPE,0.07,FALSE,FALSE,FALSE,ID,,,,,,,
2,0.5,mean,log,FSlin,ROPE,0.07,FALSE,FALSE,FALSE,LS,,,,,,,
0,0.5,mean,log,FSlin,ROPE,0.2,TRUE,TRUE,TRUE,LT,,,,,,,
1,0.5,mean,log,FSlin,ROPE,0.2,TRUE,TRUE,TRUE,ID,,,,,,,
2,0.5,mean,log,FSlin,ROPE,0.2,TRUE,TRUE,TRUE,LS,,,,,,,
0,0.5,mean,log,FSlin,ROPE,0.2,TRUE,TRUE,FALSE,LT,,,,,,,
1,0.5,mean,log,FSlin,ROPE,0.2,TRUE,TRUE,FALSE,ID,,,,,,,
2,0.5,mean,log,FSlin,ROPE,0.2,TRUE,TRUE,FALSE,LS,,,,,,,
0,0.5,mean,log,FSlin,ROPE,0.2,TRUE,FALSE,TRUE,LT,,,,,,,
1,0.5,mean,log,FSlin,ROPE,0.2,TRUE,FALSE,TRUE,ID,,,,,,,
2,0.5,mean,log,FSlin,ROPE,0.2,TRUE,FALSE,TRUE,LS,,,,,,,
0,0.5,mean,log,FSlin,ROPE,0.2,TRUE,FALSE,FALSE,LT,,,,,,,
1,0.5,mean,log,FSlin,ROPE,0.2,TRUE,FALSE,FALSE,ID,,,,,,,
2,0.5,mean,log,FSlin,ROPE,0.2,TRUE,FALSE,FALSE,LS,,,,,,,
0,0.5,mean,log,FSlin,ROPE,0.2,FALSE,TRUE,TRUE,LT,,,,,,,
1,0.5,mean,log,FSlin,ROPE,0.2,FALSE,TRUE,TRUE,ID,,,,,,,
2,0.5,mean,log,FSlin,ROPE,0.2,FALSE,TRUE,TRUE,LS,,,,,,,
0,0.5,mean,log,FSlin,ROPE,0.2,FALSE,TRUE,FALSE,LT,,,,,,,
1,0.5,mean,log,FSlin,ROPE,0.2,FALSE,TRUE,FALSE,ID,,,,,,,
2,0.5,mean,log,FSlin,ROPE,0.2,FALSE,TRUE,FALSE,LS,,,,,,,
0,0.5,mean,log,FSlin,ROPE,0.2,FALSE,FALSE,TRUE,LT,,,,,,,
1,0.5,mean,log,FSlin,ROPE,0.2,FALSE,FALSE,TRUE,ID,,,,,,,
2,0.5,mean,log,FSlin,ROPE,0.2,FALSE,FALSE,TRUE,LS,,,,,,,
0,0.5,mean,log,FSlin,ROPE,0.2,FALSE,FALSE,FALSE,LT,,,,,,,
1,0.5,mean,log,FSlin,ROPE,0.2,FALSE,FALSE,FALSE,ID,,,,,,,
2,0.5,mean,log,FSlin,ROPE,0.2,FALSE,FALSE,FALSE,LS,,,,,,,
0,0.5,closest,observed,FSeq,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LT,-11.584,0.183,0.155,0.19,0.704,0.105,0.986816829
1,0.5,closest,observed,FSeq,Gauss-Newton,0.01,TRUE,TRUE,TRUE,ID,-11.586,0.169,0.15,0.187,0.762,0.094,0.986816829
2,0.5,closest,observed,FSeq,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LS,-11.024,0.18,0.152,0.189,0.688,0.108,0.986816829
0,0.5,closest,observed,FSeq,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LT,-11.584,0.183,0.155,0.19,0.704,0.105,0.986816829
1,0.5,closest,observed,FSeq,Gauss-Newton,0.01,TRUE,TRUE,FALSE,ID,-11.586,0.169,0.15,0.187,0.762,0.094,0.986816829
2,0.5,closest,observed,FSeq,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LS,-11.024,0.18,0.152,0.189,0.688,0.108,0.986816829
0,0.5,closest,observed,FSeq,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LT,-11.156,0.177,0.144,0.18,0.629,0.118,0.988358063
1,0.5,closest,observed,FSeq,Gauss-Newton,0.01,TRUE,FALSE,TRUE,ID,-11.142,0.168,0.147,0.178,0.649,0.11,0.988358063
2,0.5,closest,observed,FSeq,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LS,-10.814,0.174,0.145,0.179,0.598,0.122,0.988358063
0,0.5,closest,observed,FSeq,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LT,-11.156,0.177,0.144,0.18,0.629,0.118,0.988358063
1,0.5,closest,observed,FSeq,Gauss-Newton,0.01,TRUE,FALSE,FALSE,ID,-11.142,0.168,0.147,0.178,0.649,0.11,0.988358063
2,0.5,closest,observed,FSeq,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LS,-10.814,0.174,0.145,0.179,0.598,0.122,0.988358063
0,0.5,closest,observed,FSeq,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LT,-11.372,0.18,0.147,0.186,0.514,0.131,0.988394495
1,0.5,closest,observed,FSeq,Gauss-Newton,0.01,FALSE,TRUE,TRUE,ID,-11.478,0.172,0.146,0.187,0.563,0.128,0.988394495
2,0.5,closest,observed,FSeq,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LS,-11.401,0.178,0.148,0.184,0.479,0.136,0.988394495
0,0.5,closest,observed,FSeq,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LT,-11.372,0.18,0.147,0.186,0.514,0.131,0.988394495
1,0.5,closest,observed,FSeq,Gauss-Newton,0.01,FALSE,TRUE,FALSE,ID,-11.478,0.172,0.146,0.187,0.563,0.128,0.988394495
2,0.5,closest,observed,FSeq,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LS,-11.401,0.178,0.148,0.184,0.479,0.136,0.988394495
0,0.5,closest,observed,FSeq,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LT,-11.438,0.178,0.147,0.181,0.454,0.139,0.989666672
1,0.5,closest,observed,FSeq,Gauss-Newton,0.01,FALSE,FALSE,TRUE,ID,-11.568,0.173,0.153,0.184,0.47,0.141,0.989666672
2,0.5,closest,observed,FSeq,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LS,-11.158,0.178,0.148,0.178,0.421,0.145,0.989666672
0,0.5,closest,observed,FSeq,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LT,-11.438,0.178,0.147,0.181,0.454,0.139,0.989666672
1,0.5,closest,observed,FSeq,Gauss-Newton,0.01,FALSE,FALSE,FALSE,ID,-11.568,0.173,0.153,0.184,0.47,0.141,0.989666672
2,0.5,closest,observed,FSeq,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LS,-11.158,0.178,0.148,0.178,0.421,0.145,0.989666672
0,0.5,closest,observed,FSeq,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LT,,,,,,,
1,0.5,closest,observed,FSeq,Gauss-Newton,0.07,TRUE,TRUE,TRUE,ID,,,,,,,
2,0.5,closest,observed,FSeq,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LS,,,,,,,
0,0.5,closest,observed,FSeq,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LT,,,,,,,
1,0.5,closest,observed,FSeq,Gauss-Newton,0.07,TRUE,TRUE,FALSE,ID,,,,,,,
2,0.5,closest,observed,FSeq,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LS,,,,,,,
0,0.5,closest,observed,FSeq,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LT,,,,,,,
1,0.5,closest,observed,FSeq,Gauss-Newton,0.07,TRUE,FALSE,TRUE,ID,,,,,,,
2,0.5,closest,observed,FSeq,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LS,,,,,,,
0,0.5,closest,observed,FSeq,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LT,,,,,,,
1,0.5,closest,observed,FSeq,Gauss-Newton,0.07,TRUE,FALSE,FALSE,ID,,,,,,,
2,0.5,closest,observed,FSeq,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LS,,,,,,,
0,0.5,closest,observed,FSeq,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LT,,,,,,,
1,0.5,closest,observed,FSeq,Gauss-Newton,0.07,FALSE,TRUE,TRUE,ID,,,,,,,
2,0.5,closest,observed,FSeq,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LS,,,,,,,
0,0.5,closest,observed,FSeq,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LT,-14.948,0.202,0.176,0.204,0.851,0.071,0.96683983
1,0.5,closest,observed,FSeq,Gauss-Newton,0.07,FALSE,TRUE,FALSE,ID,-12.247,0.183,0.164,0.19,0.994,0.014,0.96683983
2,0.5,closest,observed,FSeq,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LS,-14.75,0.2,0.173,0.202,0.853,0.069,0.96683983
0,0.5,closest,observed,FSeq,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LT,,,,,,,
1,0.5,closest,observed,FSeq,Gauss-Newton,0.07,FALSE,FALSE,TRUE,ID,,,,,,,
2,0.5,closest,observed,FSeq,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LS,,,,,,,
0,0.5,closest,observed,FSeq,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LT,,,,,,,
1,0.5,closest,observed,FSeq,Gauss-Newton,0.07,FALSE,FALSE,FALSE,ID,,,,,,,
2,0.5,closest,observed,FSeq,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LS,,,,,,,
0,0.5,closest,observed,FSeq,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LT,-16.929,0.214,0.186,0.181,0.648,0.104,0.921800216
1,0.5,closest,observed,FSeq,Gauss-Newton,0.2,TRUE,TRUE,TRUE,ID,-14.874,0.204,0.172,0.172,0.794,0.088,0.921800216
2,0.5,closest,observed,FSeq,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LS,-16.732,0.214,0.186,0.178,0.661,0.104,0.921800216
0,0.5,closest,observed,FSeq,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LT,-16.929,0.214,0.186,0.181,0.648,0.104,0.921800216
1,0.5,closest,observed,FSeq,Gauss-Newton,0.2,TRUE,TRUE,FALSE,ID,-14.874,0.204,0.172,0.172,0.794,0.088,0.921800216
2,0.5,closest,observed,FSeq,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LS,-16.732,0.214,0.186,0.178,0.661,0.104,0.921800216
0,0.5,closest,observed,FSeq,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LT,-17.228,0.212,0.184,0.166,0.6,0.113,0.918948556
1,0.5,closest,observed,FSeq,Gauss-Newton,0.2,TRUE,FALSE,TRUE,ID,-15.603,0.207,0.178,0.16,0.728,0.101,0.918948556
2,0.5,closest,observed,FSeq,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LS,-17.044,0.211,0.184,0.163,0.603,0.113,0.918948556
0,0.5,closest,observed,FSeq,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LT,-17.228,0.212,0.184,0.166,0.6,0.113,0.918948556
1,0.5,closest,observed,FSeq,Gauss-Newton,0.2,TRUE,FALSE,FALSE,ID,-15.603,0.207,0.178,0.16,0.728,0.101,0.918948556
2,0.5,closest,observed,FSeq,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LS,-17.044,0.211,0.184,0.163,0.603,0.113,0.918948556
0,0.5,closest,observed,FSeq,Gauss-Newton,0.2,FALSE,TRUE,TRUE,LT,-16.303,0.21,0.179,0.192,0.751,0.092,0.930181687
1,0.5,closest,observed,FSeq,Gauss-Newton,0.2,FALSE,TRUE,TRUE,ID,-14.164,0.196,0.164,0.184,0.888,0.066,0.930181687
2,0.5,closest,observed,FSeq,Gauss-Newton,0.2,FALSE,TRUE,TRUE,LS,-16.18,0.209,0.178,0.192,0.759,0.092,0.930181687
0,0.5,closest,observed,FSeq,Gauss-Newton,0.2,FALSE,TRUE,FALSE,LT,-16.303,0.21,0.179,0.192,0.751,0.092,0.930181687
1,0.5,closest,observed,FSeq,Gauss-Newton,0.2,FALSE,TRUE,FALSE,ID,-14.164,0.196,0.164,0.184,0.888,0.066,0.930181687
2,0.5,closest,observed,FSeq,Gauss-Newton,0.2,FALSE,TRUE,FALSE,LS,-16.18,0.209,0.178,0.192,0.759,0.092,0.930181687
0,0.5,closest,observed,FSeq,Gauss-Newton,0.2,FALSE,FALSE,TRUE,LT,-15.565,0.204,0.176,0.177,0.714,0.097,0.92969987
1,0.5,closest,observed,FSeq,Gauss-Newton,0.2,FALSE,FALSE,TRUE,ID,-13.975,0.194,0.164,0.166,0.848,0.077,0.92969987
2,0.5,closest,observed,FSeq,Gauss-Newton,0.2,FALSE,FALSE,TRUE,LS,-15.508,0.202,0.175,0.176,0.722,0.096,0.92969987
0,0.5,closest,observed,FSeq,Gauss-Newton,0.2,FALSE,FALSE,FALSE,LT,-15.565,0.204,0.176,0.177,0.714,0.097,0.92969987
1,0.5,closest,observed,FSeq,Gauss-Newton,0.2,FALSE,FALSE,FALSE,ID,-13.975,0.194,0.164,0.166,0.848,0.077,0.92969987
2,0.5,closest,observed,FSeq,Gauss-Newton,0.2,FALSE,FALSE,FALSE,LS,-15.508,0.202,0.175,0.176,0.722,0.096,0.92969987
0,0.5,closest,observed,FSeq,ROPE,0.01,TRUE,TRUE,TRUE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.01,TRUE,TRUE,TRUE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.01,TRUE,TRUE,TRUE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.01,TRUE,TRUE,FALSE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.01,TRUE,TRUE,FALSE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.01,TRUE,TRUE,FALSE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.01,TRUE,FALSE,TRUE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.01,TRUE,FALSE,TRUE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.01,TRUE,FALSE,TRUE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.01,TRUE,FALSE,FALSE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.01,TRUE,FALSE,FALSE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.01,TRUE,FALSE,FALSE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.01,FALSE,TRUE,TRUE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.01,FALSE,TRUE,TRUE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.01,FALSE,TRUE,TRUE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.01,FALSE,TRUE,FALSE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.01,FALSE,TRUE,FALSE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.01,FALSE,TRUE,FALSE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.01,FALSE,FALSE,TRUE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.01,FALSE,FALSE,TRUE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.01,FALSE,FALSE,TRUE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.01,FALSE,FALSE,FALSE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.01,FALSE,FALSE,FALSE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.01,FALSE,FALSE,FALSE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.07,TRUE,TRUE,TRUE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.07,TRUE,TRUE,TRUE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.07,TRUE,TRUE,TRUE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.07,TRUE,TRUE,FALSE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.07,TRUE,TRUE,FALSE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.07,TRUE,TRUE,FALSE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.07,TRUE,FALSE,TRUE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.07,TRUE,FALSE,TRUE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.07,TRUE,FALSE,TRUE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.07,TRUE,FALSE,FALSE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.07,TRUE,FALSE,FALSE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.07,TRUE,FALSE,FALSE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.07,FALSE,TRUE,TRUE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.07,FALSE,TRUE,TRUE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.07,FALSE,TRUE,TRUE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.07,FALSE,TRUE,FALSE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.07,FALSE,TRUE,FALSE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.07,FALSE,TRUE,FALSE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.07,FALSE,FALSE,TRUE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.07,FALSE,FALSE,TRUE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.07,FALSE,FALSE,TRUE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.07,FALSE,FALSE,FALSE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.07,FALSE,FALSE,FALSE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.07,FALSE,FALSE,FALSE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.2,TRUE,TRUE,TRUE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.2,TRUE,TRUE,TRUE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.2,TRUE,TRUE,TRUE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.2,TRUE,TRUE,FALSE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.2,TRUE,TRUE,FALSE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.2,TRUE,TRUE,FALSE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.2,TRUE,FALSE,TRUE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.2,TRUE,FALSE,TRUE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.2,TRUE,FALSE,TRUE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.2,TRUE,FALSE,FALSE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.2,TRUE,FALSE,FALSE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.2,TRUE,FALSE,FALSE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.2,FALSE,TRUE,TRUE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.2,FALSE,TRUE,TRUE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.2,FALSE,TRUE,TRUE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.2,FALSE,TRUE,FALSE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.2,FALSE,TRUE,FALSE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.2,FALSE,TRUE,FALSE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.2,FALSE,FALSE,TRUE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.2,FALSE,FALSE,TRUE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.2,FALSE,FALSE,TRUE,LS,,,,,,,
0,0.5,closest,observed,FSeq,ROPE,0.2,FALSE,FALSE,FALSE,LT,,,,,,,
1,0.5,closest,observed,FSeq,ROPE,0.2,FALSE,FALSE,FALSE,ID,,,,,,,
2,0.5,closest,observed,FSeq,ROPE,0.2,FALSE,FALSE,FALSE,LS,,,,,,,
0,0.5,closest,observed,CS,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LT,-22.223,0.249,0.226,0.22,-1.068,0.282,0.955239943
1,0.5,closest,observed,CS,Gauss-Newton,0.01,TRUE,TRUE,TRUE,ID,-22.958,0.25,0.221,0.226,-1.022,0.28,0.955239943
2,0.5,closest,observed,CS,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LS,-22.318,0.25,0.226,0.222,-1.143,0.286,0.955239943
0,0.5,closest,observed,CS,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LT,-22.223,0.249,0.226,0.22,-1.068,0.282,0.955239943
1,0.5,closest,observed,CS,Gauss-Newton,0.01,TRUE,TRUE,FALSE,ID,-22.958,0.25,0.221,0.226,-1.022,0.28,0.955239943
2,0.5,closest,observed,CS,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LS,-22.318,0.25,0.226,0.222,-1.143,0.286,0.955239943
0,0.5,closest,observed,CS,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LT,-22.223,0.249,0.226,0.22,-1.068,0.282,0.955239943
1,0.5,closest,observed,CS,Gauss-Newton,0.01,TRUE,FALSE,TRUE,ID,-22.958,0.25,0.221,0.226,-1.022,0.28,0.955239943
2,0.5,closest,observed,CS,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LS,-22.318,0.25,0.226,0.222,-1.143,0.286,0.955239943
0,0.5,closest,observed,CS,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LT,-22.223,0.249,0.226,0.22,-1.068,0.282,0.955239943
1,0.5,closest,observed,CS,Gauss-Newton,0.01,TRUE,FALSE,FALSE,ID,-22.958,0.25,0.221,0.226,-1.022,0.28,0.955239943
2,0.5,closest,observed,CS,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LS,-22.318,0.25,0.226,0.222,-1.143,0.286,0.955239943
0,0.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LT,-22.422,0.25,0.224,0.21,-1.05,0.28,0.950431944
1,0.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,TRUE,TRUE,ID,-22.708,0.249,0.22,0.213,-0.949,0.281,0.950431944
2,0.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LS,-22.332,0.25,0.224,0.212,-1.1,0.285,0.950431944
0,0.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LT,-22.422,0.25,0.224,0.21,-1.05,0.28,0.950431944
1,0.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,TRUE,FALSE,ID,-22.708,0.249,0.22,0.213,-0.949,0.281,0.950431944
2,0.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LS,-22.332,0.25,0.224,0.212,-1.1,0.285,0.950431944
0,0.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LT,-22.422,0.25,0.224,0.21,-1.05,0.28,0.950431944
1,0.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,FALSE,TRUE,ID,-22.708,0.249,0.22,0.213,-0.949,0.281,0.950431944
2,0.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LS,-22.332,0.25,0.224,0.212,-1.1,0.285,0.950431944
0,0.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LT,-22.422,0.25,0.224,0.21,-1.05,0.28,0.950431944
1,0.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,FALSE,FALSE,ID,-22.708,0.249,0.22,0.213,-0.949,0.281,0.950431944
2,0.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LS,-22.332,0.25,0.224,0.212,-1.1,0.285,0.950431944
0,0.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LT,-15.863,0.203,0.176,0.14,0.415,0.15,0.917629853
1,0.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,TRUE,TRUE,ID,-13.715,0.192,0.174,0.132,0.451,0.142,0.917629853
2,0.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LS,-16.066,0.205,0.175,0.14,0.377,0.156,0.917629853
0,0.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LT,-15.863,0.203,0.176,0.14,0.415,0.15,0.917629853
1,0.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,TRUE,FALSE,ID,-13.715,0.192,0.174,0.132,0.451,0.142,0.917629853
2,0.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LS,-16.066,0.205,0.175,0.14,0.377,0.156,0.917629853
0,0.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LT,-15.863,0.203,0.176,0.14,0.415,0.15,0.917629853
1,0.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,FALSE,TRUE,ID,-13.715,0.192,0.174,0.132,0.451,0.142,0.917629853
2,0.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LS,-16.066,0.205,0.175,0.14,0.377,0.156,0.917629853
0,0.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LT,-15.863,0.203,0.176,0.14,0.415,0.15,0.917629853
1,0.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,FALSE,FALSE,ID,-13.715,0.192,0.174,0.132,0.451,0.142,0.917629853
2,0.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LS,-16.066,0.205,0.175,0.14,0.377,0.156,0.917629853
