,cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0,0.3,20,mean,FSeq,ROPE,0.2,True,True,True,LT,-2.881,0.168,-0.588,0.246
1,0.3,20,mean,FSeq,ROPE,0.2,True,True,True,ID,-5.254,0.221,-0.956,0.268
2,0.3,20,mean,FSeq,ROPE,0.2,True,True,True,LS,-2.202,0.156,-0.559,0.235
0,0.3,20,mean,FSeq,ROPE,0.2,True,True,False,LT,-3.68,0.192,-1.07,0.267
1,0.3,20,mean,FSeq,ROPE,0.2,True,True,False,ID,-6.994,0.25,-1.546,0.304
2,0.3,20,mean,FSeq,ROPE,0.2,True,True,False,LS,-5.074,0.212,-1.37,0.286
0,0.3,20,mean,FSeq,ROPE,0.2,True,False,True,LT,-2.35,0.159,-0.78,0.253
1,0.3,20,mean,FSeq,ROPE,0.2,True,False,True,ID,-4.566,0.208,-1.195,0.271
2,0.3,20,mean,FSeq,ROPE,0.2,True,False,True,LS,-1.506,0.136,-0.73,0.246
0,0.3,20,mean,FSeq,ROPE,0.2,True,False,False,LT,-4.336,0.204,-1.253,0.28
1,0.3,20,mean,FSeq,ROPE,0.2,True,False,False,ID,-8.441,0.266,-1.784,0.325
2,0.3,20,mean,FSeq,ROPE,0.2,True,False,False,LS,-5.72,0.226,-1.516,0.297
0,0.3,20,mean,FSeq,ROPE,0.2,False,True,True,LT,-2.162,0.154,-0.655,0.246
1,0.3,20,mean,FSeq,ROPE,0.2,False,True,True,ID,-5.056,0.215,-1.051,0.274
2,0.3,20,mean,FSeq,ROPE,0.2,False,True,True,LS,-1.604,0.142,-0.581,0.242
0,0.3,20,mean,FSeq,ROPE,0.2,False,True,False,LT,-4.146,0.198,-1.44,0.283
1,0.3,20,mean,FSeq,ROPE,0.2,False,True,False,ID,-7.362,0.25,-1.99,0.322
2,0.3,20,mean,FSeq,ROPE,0.2,False,True,False,LS,-5.982,0.224,-1.749,0.31
0,0.3,20,mean,FSeq,ROPE,0.2,False,False,True,LT,-2.363,0.16,-0.546,0.244
1,0.3,20,mean,FSeq,ROPE,0.2,False,False,True,ID,-5.03,0.216,-0.929,0.272
2,0.3,20,mean,FSeq,ROPE,0.2,False,False,True,LS,-1.53,0.14,-0.522,0.235
0,0.3,20,mean,FSeq,ROPE,0.2,False,False,False,LT,-3.696,0.191,-1.304,0.284
1,0.3,20,mean,FSeq,ROPE,0.2,False,False,False,ID,-7.136,0.247,-1.852,0.318
2,0.3,20,mean,FSeq,ROPE,0.2,False,False,False,LS,-5.23,0.216,-1.704,0.3
0,0.3,20,mean,CS,Gauss-Newton,0.01,True,True,True,LT,-6.737,0.241,-1.576,0.302
1,0.3,20,mean,CS,Gauss-Newton,0.01,True,True,True,ID,-8.894,0.273,-2.042,0.328
2,0.3,20,mean,CS,Gauss-Newton,0.01,True,True,True,LS,-7.282,0.248,-1.72,0.308
0,0.3,20,mean,CS,Gauss-Newton,0.01,True,True,False,LT,-6.737,0.241,-1.576,0.302
1,0.3,20,mean,CS,Gauss-Newton,0.01,True,True,False,ID,-8.894,0.273,-2.042,0.328
2,0.3,20,mean,CS,Gauss-Newton,0.01,True,True,False,LS,-7.282,0.248,-1.72,0.308
0,0.3,20,mean,CS,Gauss-Newton,0.01,True,False,True,LT,-6.737,0.241,-1.576,0.302
1,0.3,20,mean,CS,Gauss-Newton,0.01,True,False,True,ID,-8.894,0.273,-2.042,0.328
2,0.3,20,mean,CS,Gauss-Newton,0.01,True,False,True,LS,-7.282,0.248,-1.72,0.308
0,0.3,20,mean,CS,Gauss-Newton,0.01,True,False,False,LT,-6.737,0.241,-1.576,0.302
1,0.3,20,mean,CS,Gauss-Newton,0.01,True,False,False,ID,-8.894,0.273,-2.042,0.328
2,0.3,20,mean,CS,Gauss-Newton,0.01,True,False,False,LS,-7.282,0.248,-1.72,0.308
0,0.3,20,mean,CS,Gauss-Newton,0.01,False,True,True,LT,-4.982,0.209,-1.672,0.298
1,0.3,20,mean,CS,Gauss-Newton,0.01,False,True,True,ID,-7.708,0.249,-2.098,0.332
2,0.3,20,mean,CS,Gauss-Newton,0.01,False,True,True,LS,-6.502,0.232,-1.894,0.316
0,0.3,20,mean,CS,Gauss-Newton,0.01,False,True,False,LT,-4.982,0.209,-1.672,0.298
1,0.3,20,mean,CS,Gauss-Newton,0.01,False,True,False,ID,-7.708,0.249,-2.098,0.332
2,0.3,20,mean,CS,Gauss-Newton,0.01,False,True,False,LS,-6.502,0.232,-1.894,0.316
0,0.3,20,mean,CS,Gauss-Newton,0.01,False,False,True,LT,-4.982,0.209,-1.672,0.298
1,0.3,20,mean,CS,Gauss-Newton,0.01,False,False,True,ID,-7.708,0.249,-2.098,0.332
2,0.3,20,mean,CS,Gauss-Newton,0.01,False,False,True,LS,-6.502,0.232,-1.894,0.316
0,0.3,20,mean,CS,Gauss-Newton,0.01,False,False,False,LT,-4.982,0.209,-1.672,0.298
1,0.3,20,mean,CS,Gauss-Newton,0.01,False,False,False,ID,-7.708,0.249,-2.098,0.332
2,0.3,20,mean,CS,Gauss-Newton,0.01,False,False,False,LS,-6.502,0.232,-1.894,0.316
0,0.3,20,mean,CS,Gauss-Newton,0.07,True,True,True,LT,-6.854,0.244,-1.426,0.3
1,0.3,20,mean,CS,Gauss-Newton,0.07,True,True,True,ID,-8.894,0.273,-1.81,0.326
2,0.3,20,mean,CS,Gauss-Newton,0.07,True,True,True,LS,-6.852,0.244,-1.556,0.302
0,0.3,20,mean,CS,Gauss-Newton,0.07,True,True,False,LT,-6.854,0.244,-1.426,0.3
1,0.3,20,mean,CS,Gauss-Newton,0.07,True,True,False,ID,-8.894,0.273,-1.81,0.326
2,0.3,20,mean,CS,Gauss-Newton,0.07,True,True,False,LS,-6.852,0.244,-1.556,0.302
0,0.3,20,mean,CS,Gauss-Newton,0.07,True,False,True,LT,-6.854,0.244,-1.426,0.3
1,0.3,20,mean,CS,Gauss-Newton,0.07,True,False,True,ID,-8.894,0.273,-1.81,0.326
2,0.3,20,mean,CS,Gauss-Newton,0.07,True,False,True,LS,-6.852,0.244,-1.556,0.302
0,0.3,20,mean,CS,Gauss-Newton,0.07,True,False,False,LT,-6.854,0.244,-1.426,0.3
1,0.3,20,mean,CS,Gauss-Newton,0.07,True,False,False,ID,-8.894,0.273,-1.81,0.326
2,0.3,20,mean,CS,Gauss-Newton,0.07,True,False,False,LS,-6.852,0.244,-1.556,0.302
0,0.3,20,mean,CS,Gauss-Newton,0.07,False,True,True,LT,-4.993,0.214,-1.346,0.286
1,0.3,20,mean,CS,Gauss-Newton,0.07,False,True,True,ID,-7.727,0.248,-1.793,0.315
2,0.3,20,mean,CS,Gauss-Newton,0.07,False,True,True,LS,-5.762,0.226,-1.536,0.3
0,0.3,20,mean,CS,Gauss-Newton,0.07,False,True,False,LT,-4.993,0.214,-1.346,0.286
1,0.3,20,mean,CS,Gauss-Newton,0.07,False,True,False,ID,-7.727,0.248,-1.793,0.315
2,0.3,20,mean,CS,Gauss-Newton,0.07,False,True,False,LS,-5.762,0.226,-1.536,0.3
0,0.3,20,mean,CS,Gauss-Newton,0.07,False,False,True,LT,-4.993,0.214,-1.346,0.286
1,0.3,20,mean,CS,Gauss-Newton,0.07,False,False,True,ID,-7.727,0.248,-1.793,0.315
2,0.3,20,mean,CS,Gauss-Newton,0.07,False,False,True,LS,-5.762,0.226,-1.536,0.3
0,0.3,20,mean,CS,Gauss-Newton,0.07,False,False,False,LT,-4.993,0.214,-1.346,0.286
1,0.3,20,mean,CS,Gauss-Newton,0.07,False,False,False,ID,-7.727,0.248,-1.793,0.315
2,0.3,20,mean,CS,Gauss-Newton,0.07,False,False,False,LS,-5.762,0.226,-1.536,0.3
0,0.3,20,mean,CS,Gauss-Newton,0.2,True,True,True,LT,-6.805,0.241,-1.428,0.3
1,0.3,20,mean,CS,Gauss-Newton,0.2,True,True,True,ID,-8.873,0.273,-1.78,0.326
2,0.3,20,mean,CS,Gauss-Newton,0.2,True,True,True,LS,-6.858,0.244,-1.522,0.302
0,0.3,20,mean,CS,Gauss-Newton,0.2,True,True,False,LT,-6.805,0.241,-1.428,0.3
1,0.3,20,mean,CS,Gauss-Newton,0.2,True,True,False,ID,-8.873,0.273,-1.78,0.326
2,0.3,20,mean,CS,Gauss-Newton,0.2,True,True,False,LS,-6.858,0.244,-1.522,0.302
0,0.3,20,mean,CS,Gauss-Newton,0.2,True,False,True,LT,-6.805,0.241,-1.428,0.3
1,0.3,20,mean,CS,Gauss-Newton,0.2,True,False,True,ID,-8.873,0.273,-1.78,0.326
2,0.3,20,mean,CS,Gauss-Newton,0.2,True,False,True,LS,-6.858,0.244,-1.522,0.302
0,0.3,20,mean,CS,Gauss-Newton,0.2,True,False,False,LT,-6.805,0.241,-1.428,0.3
1,0.3,20,mean,CS,Gauss-Newton,0.2,True,False,False,ID,-8.873,0.273,-1.78,0.326
2,0.3,20,mean,CS,Gauss-Newton,0.2,True,False,False,LS,-6.858,0.244,-1.522,0.302
0,0.3,20,mean,CS,Gauss-Newton,0.2,False,True,True,LT,-5.11,0.215,-1.322,0.287
1,0.3,20,mean,CS,Gauss-Newton,0.2,False,True,True,ID,-7.984,0.25,-1.696,0.316
2,0.3,20,mean,CS,Gauss-Newton,0.2,False,True,True,LS,-5.764,0.228,-1.458,0.296
0,0.3,20,mean,CS,Gauss-Newton,0.2,False,True,False,LT,-5.11,0.215,-1.322,0.287
1,0.3,20,mean,CS,Gauss-Newton,0.2,False,True,False,ID,-7.984,0.25,-1.696,0.316
2,0.3,20,mean,CS,Gauss-Newton,0.2,False,True,False,LS,-5.764,0.228,-1.458,0.296
0,0.3,20,mean,CS,Gauss-Newton,0.2,False,False,True,LT,-5.11,0.215,-1.322,0.287
1,0.3,20,mean,CS,Gauss-Newton,0.2,False,False,True,ID,-7.984,0.25,-1.696,0.316
2,0.3,20,mean,CS,Gauss-Newton,0.2,False,False,True,LS,-5.764,0.228,-1.458,0.296
0,0.3,20,mean,CS,Gauss-Newton,0.2,False,False,False,LT,-5.11,0.215,-1.322,0.287
1,0.3,20,mean,CS,Gauss-Newton,0.2,False,False,False,ID,-7.984,0.25,-1.696,0.316
2,0.3,20,mean,CS,Gauss-Newton,0.2,False,False,False,LS,-5.764,0.228,-1.458,0.296
0,0.3,20,mean,CS,ROPE,0.01,True,True,True,LT,-2.747,0.167,-0.641,0.247
1,0.3,20,mean,CS,ROPE,0.01,True,True,True,ID,-4.423,0.204,-0.854,0.266
2,0.3,20,mean,CS,ROPE,0.01,True,True,True,LS,-1.478,0.138,-0.505,0.236
0,0.3,20,mean,CS,ROPE,0.01,True,True,False,LT,-4.642,0.209,-1.289,0.281
1,0.3,20,mean,CS,ROPE,0.01,True,True,False,ID,-8.022,0.26,-1.762,0.324
2,0.3,20,mean,CS,ROPE,0.01,True,True,False,LS,-5.949,0.23,-1.554,0.298
0,0.3,20,mean,CS,ROPE,0.01,True,False,True,LT,-1.382,0.126,-0.327,0.224
1,0.3,20,mean,CS,ROPE,0.01,True,False,True,ID,-3.231,0.179,-0.611,0.244
2,0.3,20,mean,CS,ROPE,0.01,True,False,True,LS,-0.84,0.114,-0.314,0.22
0,0.3,20,mean,CS,ROPE,0.01,True,False,False,LT,-5.069,0.218,-1.463,0.291
1,0.3,20,mean,CS,ROPE,0.01,True,False,False,ID,-8.664,0.264,-1.934,0.331
2,0.3,20,mean,CS,ROPE,0.01,True,False,False,LS,-6.35,0.24,-1.734,0.303
0,0.3,20,mean,CS,ROPE,0.01,False,True,True,LT,-2.006,0.152,-0.609,0.242
1,0.3,20,mean,CS,ROPE,0.01,False,True,True,ID,-4.031,0.194,-0.863,0.262
2,0.3,20,mean,CS,ROPE,0.01,False,True,True,LS,-1.526,0.14,-0.6,0.238
0,0.3,20,mean,CS,ROPE,0.01,False,True,False,LT,-4.997,0.21,-1.434,0.291
1,0.3,20,mean,CS,ROPE,0.01,False,True,False,ID,-8.306,0.262,-1.995,0.324
2,0.3,20,mean,CS,ROPE,0.01,False,True,False,LS,-6.502,0.232,-1.8,0.315
0,0.3,20,mean,CS,ROPE,0.01,False,False,True,LT,-2.033,0.152,-0.599,0.236
1,0.3,20,mean,CS,ROPE,0.01,False,False,True,ID,-3.852,0.195,-0.946,0.268
2,0.3,20,mean,CS,ROPE,0.01,False,False,True,LS,-1.641,0.142,-0.566,0.234
0,0.3,20,mean,CS,ROPE,0.01,False,False,False,LT,-4.44,0.202,-1.449,0.29
1,0.3,20,mean,CS,ROPE,0.01,False,False,False,ID,-7.536,0.25,-1.93,0.322
2,0.3,20,mean,CS,ROPE,0.01,False,False,False,LS,-5.902,0.225,-1.853,0.314
0,0.3,20,mean,CS,ROPE,0.07,True,True,True,LT,-3.361,0.185,-0.744,0.26
1,0.3,20,mean,CS,ROPE,0.07,True,True,True,ID,-5.54,0.226,-1.119,0.278
2,0.3,20,mean,CS,ROPE,0.07,True,True,True,LS,-2.202,0.159,-0.612,0.246
0,0.3,20,mean,CS,ROPE,0.07,True,True,False,LT,-5.084,0.214,-1.284,0.283
1,0.3,20,mean,CS,ROPE,0.07,True,True,False,ID,-8.551,0.266,-1.838,0.318
2,0.3,20,mean,CS,ROPE,0.07,True,True,False,LS,-6.414,0.234,-1.606,0.299
0,0.3,20,mean,CS,ROPE,0.07,True,False,True,LT,-3.623,0.18,-0.763,0.254
1,0.3,20,mean,CS,ROPE,0.07,True,False,True,ID,-5.61,0.222,-1.081,0.276
2,0.3,20,mean,CS,ROPE,0.07,True,False,True,LS,-2.512,0.16,-0.71,0.242
0,0.3,20,mean,CS,ROPE,0.07,True,False,False,LT,-4.066,0.194,-1.058,0.274
1,0.3,20,mean,CS,ROPE,0.07,True,False,False,ID,-7.112,0.25,-1.756,0.308
2,0.3,20,mean,CS,ROPE,0.07,True,False,False,LS,-4.839,0.211,-1.344,0.296
0,0.3,20,mean,CS,ROPE,0.07,False,True,True,LT,-2.773,0.165,-0.797,0.257
1,0.3,20,mean,CS,ROPE,0.07,False,True,True,ID,-4.31,0.205,-1.046,0.273
2,0.3,20,mean,CS,ROPE,0.07,False,True,True,LS,-1.838,0.145,-0.732,0.247
0,0.3,20,mean,CS,ROPE,0.07,False,True,False,LT,-4.744,0.207,-1.444,0.29
1,0.3,20,mean,CS,ROPE,0.07,False,True,False,ID,-7.582,0.256,-1.956,0.319
2,0.3,20,mean,CS,ROPE,0.07,False,True,False,LS,-6.147,0.229,-1.739,0.31
0,0.3,20,mean,CS,ROPE,0.07,False,False,True,LT,-2.76,0.167,-0.63,0.245
1,0.3,20,mean,CS,ROPE,0.07,False,False,True,ID,-4.735,0.209,-0.838,0.264
2,0.3,20,mean,CS,ROPE,0.07,False,False,True,LS,-1.95,0.147,-0.489,0.236
0,0.3,20,mean,CS,ROPE,0.07,False,False,False,LT,-4.04,0.2,-1.422,0.286
1,0.3,20,mean,CS,ROPE,0.07,False,False,False,ID,-7.677,0.253,-1.796,0.32
2,0.3,20,mean,CS,ROPE,0.07,False,False,False,LS,-5.778,0.228,-1.696,0.304
0,0.3,20,mean,CS,ROPE,0.2,True,True,True,LT,-2.388,0.16,-0.734,0.252
1,0.3,20,mean,CS,ROPE,0.2,True,True,True,ID,-4.57,0.209,-0.984,0.274
2,0.3,20,mean,CS,ROPE,0.2,True,True,True,LS,-1.598,0.14,-0.662,0.242
0,0.3,20,mean,CS,ROPE,0.2,True,True,False,LT,-4.073,0.198,-1.138,0.266
1,0.3,20,mean,CS,ROPE,0.2,True,True,False,ID,-7.816,0.258,-1.58,0.308
2,0.3,20,mean,CS,ROPE,0.2,True,True,False,LS,-5.332,0.222,-1.402,0.284
0,0.3,20,mean,CS,ROPE,0.2,True,False,True,LT,-3.006,0.181,-0.68,0.252
1,0.3,20,mean,CS,ROPE,0.2,True,False,True,ID,-5.886,0.228,-1.064,0.28
2,0.3,20,mean,CS,ROPE,0.2,True,False,True,LS,-2.092,0.155,-0.606,0.238
0,0.3,20,mean,CS,ROPE,0.2,True,False,False,LT,-4.01,0.2,-1.026,0.267
1,0.3,20,mean,CS,ROPE,0.2,True,False,False,ID,-7.957,0.258,-1.618,0.313
2,0.3,20,mean,CS,ROPE,0.2,True,False,False,LS,-5.594,0.222,-1.363,0.288
0,0.3,20,mean,CS,ROPE,0.2,False,True,True,LT,-2.34,0.158,-0.618,0.246
1,0.3,20,mean,CS,ROPE,0.2,False,True,True,ID,-4.916,0.21,-0.927,0.269
2,0.3,20,mean,CS,ROPE,0.2,False,True,True,LS,-1.572,0.141,-0.536,0.238
0,0.3,20,mean,CS,ROPE,0.2,False,True,False,LT,-4.306,0.196,-1.302,0.279
1,0.3,20,mean,CS,ROPE,0.2,False,True,False,ID,-7.35,0.251,-1.782,0.324
2,0.3,20,mean,CS,ROPE,0.2,False,True,False,LS,-5.614,0.222,-1.608,0.302
0,0.3,20,mean,CS,ROPE,0.2,False,False,True,LT,-2.45,0.161,-0.625,0.246
1,0.3,20,mean,CS,ROPE,0.2,False,False,True,ID,-5.126,0.213,-0.888,0.268
2,0.3,20,mean,CS,ROPE,0.2,False,False,True,LS,-1.72,0.144,-0.562,0.238
0,0.3,20,mean,CS,ROPE,0.2,False,False,False,LT,-4.076,0.193,-1.374,0.274
1,0.3,20,mean,CS,ROPE,0.2,False,False,False,ID,-7.413,0.248,-1.809,0.322
2,0.3,20,mean,CS,ROPE,0.2,False,False,False,LS,-5.466,0.22,-1.624,0.3
0,0.3,20,mean,FSlin,Gauss-Newton,0.01,True,True,True,LT,-6.363,0.238,-1.476,0.294
1,0.3,20,mean,FSlin,Gauss-Newton,0.01,True,True,True,ID,-8.722,0.274,-1.928,0.321
2,0.3,20,mean,FSlin,Gauss-Newton,0.01,True,True,True,LS,-6.69,0.238,-1.574,0.3
0,0.3,20,mean,FSlin,Gauss-Newton,0.01,True,True,False,LT,-6.363,0.238,-1.476,0.294
1,0.3,20,mean,FSlin,Gauss-Newton,0.01,True,True,False,ID,-8.722,0.274,-1.928,0.321
2,0.3,20,mean,FSlin,Gauss-Newton,0.01,True,True,False,LS,-6.69,0.238,-1.574,0.3
0,0.3,20,mean,FSlin,Gauss-Newton,0.01,True,False,True,LT,-6.363,0.238,-1.476,0.294
1,0.3,20,mean,FSlin,Gauss-Newton,0.01,True,False,True,ID,-8.722,0.274,-1.928,0.321
2,0.3,20,mean,FSlin,Gauss-Newton,0.01,True,False,True,LS,-6.69,0.238,-1.574,0.3
0,0.3,20,mean,FSlin,Gauss-Newton,0.01,True,False,False,LT,-6.363,0.238,-1.476,0.294
1,0.3,20,mean,FSlin,Gauss-Newton,0.01,True,False,False,ID,-8.722,0.274,-1.928,0.321
2,0.3,20,mean,FSlin,Gauss-Newton,0.01,True,False,False,LS,-6.69,0.238,-1.574,0.3
0,0.3,20,mean,FSlin,Gauss-Newton,0.01,False,True,True,LT,-6.77,0.238,-1.957,0.317
1,0.3,20,mean,FSlin,Gauss-Newton,0.01,False,True,True,ID,-11.32,0.296,-2.627,0.362
2,0.3,20,mean,FSlin,Gauss-Newton,0.01,False,True,True,LS,-8.052,0.258,-2.197,0.326
0,0.3,20,mean,FSlin,Gauss-Newton,0.01,False,True,False,LT,-6.77,0.238,-1.957,0.317
1,0.3,20,mean,FSlin,Gauss-Newton,0.01,False,True,False,ID,-11.32,0.296,-2.627,0.362
2,0.3,20,mean,FSlin,Gauss-Newton,0.01,False,True,False,LS,-8.052,0.258,-2.197,0.326
0,0.3,20,mean,FSlin,Gauss-Newton,0.01,False,False,True,LT,-6.77,0.238,-1.957,0.317
1,0.3,20,mean,FSlin,Gauss-Newton,0.01,False,False,True,ID,-11.32,0.296,-2.627,0.362
2,0.3,20,mean,FSlin,Gauss-Newton,0.01,False,False,True,LS,-8.052,0.258,-2.197,0.326
0,0.3,20,mean,FSlin,Gauss-Newton,0.01,False,False,False,LT,-6.77,0.238,-1.957,0.317
1,0.3,20,mean,FSlin,Gauss-Newton,0.01,False,False,False,ID,-11.32,0.296,-2.627,0.362
2,0.3,20,mean,FSlin,Gauss-Newton,0.01,False,False,False,LS,-8.052,0.258,-2.197,0.326
0,0.3,20,mean,FSlin,Gauss-Newton,0.07,True,True,True,LT,-6.642,0.244,-1.452,0.29
1,0.3,20,mean,FSlin,Gauss-Newton,0.07,True,True,True,ID,-8.917,0.274,-1.782,0.32
2,0.3,20,mean,FSlin,Gauss-Newton,0.07,True,True,True,LS,-6.708,0.242,-1.508,0.296
0,0.3,20,mean,FSlin,Gauss-Newton,0.07,True,True,False,LT,-6.642,0.244,-1.452,0.29
1,0.3,20,mean,FSlin,Gauss-Newton,0.07,True,True,False,ID,-8.917,0.274,-1.782,0.32
2,0.3,20,mean,FSlin,Gauss-Newton,0.07,True,True,False,LS,-6.708,0.242,-1.508,0.296
0,0.3,20,mean,FSlin,Gauss-Newton,0.07,True,False,True,LT,-6.642,0.244,-1.452,0.29
1,0.3,20,mean,FSlin,Gauss-Newton,0.07,True,False,True,ID,-8.917,0.274,-1.782,0.32
2,0.3,20,mean,FSlin,Gauss-Newton,0.07,True,False,True,LS,-6.708,0.242,-1.508,0.296
0,0.3,20,mean,FSlin,Gauss-Newton,0.07,True,False,False,LT,-6.642,0.244,-1.452,0.29
1,0.3,20,mean,FSlin,Gauss-Newton,0.07,True,False,False,ID,-8.917,0.274,-1.782,0.32
2,0.3,20,mean,FSlin,Gauss-Newton,0.07,True,False,False,LS,-6.708,0.242,-1.508,0.296
0,0.3,20,mean,FSlin,Gauss-Newton,0.07,False,True,True,LT,-5.728,0.227,-1.386,0.286
1,0.3,20,mean,FSlin,Gauss-Newton,0.07,False,True,True,ID,-8.625,0.27,-1.91,0.323
2,0.3,20,mean,FSlin,Gauss-Newton,0.07,False,True,True,LS,-6.141,0.233,-1.547,0.297
0,0.3,20,mean,FSlin,Gauss-Newton,0.07,False,True,False,LT,-5.728,0.227,-1.386,0.286
1,0.3,20,mean,FSlin,Gauss-Newton,0.07,False,True,False,ID,-8.625,0.27,-1.91,0.323
2,0.3,20,mean,FSlin,Gauss-Newton,0.07,False,True,False,LS,-6.141,0.233,-1.547,0.297
0,0.3,20,mean,FSlin,Gauss-Newton,0.07,False,False,True,LT,-5.728,0.227,-1.386,0.286
1,0.3,20,mean,FSlin,Gauss-Newton,0.07,False,False,True,ID,-8.625,0.27,-1.91,0.323
2,0.3,20,mean,FSlin,Gauss-Newton,0.07,False,False,True,LS,-6.141,0.233,-1.547,0.297
0,0.3,20,mean,FSlin,Gauss-Newton,0.07,False,False,False,LT,-5.728,0.227,-1.386,0.286
1,0.3,20,mean,FSlin,Gauss-Newton,0.07,False,False,False,ID,-8.625,0.27,-1.91,0.323
2,0.3,20,mean,FSlin,Gauss-Newton,0.07,False,False,False,LS,-6.141,0.233,-1.547,0.297
0,0.3,20,mean,FSlin,Gauss-Newton,0.2,True,True,True,LT,-7.185,0.247,-1.416,0.298
1,0.3,20,mean,FSlin,Gauss-Newton,0.2,True,True,True,ID,-9.138,0.276,-1.785,0.324
2,0.3,20,mean,FSlin,Gauss-Newton,0.2,True,True,True,LS,-7.086,0.246,-1.524,0.302
0,0.3,20,mean,FSlin,Gauss-Newton,0.2,True,True,False,LT,-7.185,0.247,-1.416,0.298
1,0.3,20,mean,FSlin,Gauss-Newton,0.2,True,True,False,ID,-9.138,0.276,-1.785,0.324
2,0.3,20,mean,FSlin,Gauss-Newton,0.2,True,True,False,LS,-7.086,0.246,-1.524,0.302
0,0.3,20,mean,FSlin,Gauss-Newton,0.2,True,False,True,LT,-7.185,0.247,-1.416,0.298
1,0.3,20,mean,FSlin,Gauss-Newton,0.2,True,False,True,ID,-9.138,0.276,-1.785,0.324
2,0.3,20,mean,FSlin,Gauss-Newton,0.2,True,False,True,LS,-7.086,0.246,-1.524,0.302
0,0.3,20,mean,FSlin,Gauss-Newton,0.2,True,False,False,LT,-7.185,0.247,-1.416,0.298
1,0.3,20,mean,FSlin,Gauss-Newton,0.2,True,False,False,ID,-9.138,0.276,-1.785,0.324
2,0.3,20,mean,FSlin,Gauss-Newton,0.2,True,False,False,LS,-7.086,0.246,-1.524,0.302
0,0.3,20,mean,FSlin,Gauss-Newton,0.2,False,True,True,LT,-5.882,0.23,-1.304,0.284
1,0.3,20,mean,FSlin,Gauss-Newton,0.2,False,True,True,ID,-8.608,0.267,-1.738,0.316
2,0.3,20,mean,FSlin,Gauss-Newton,0.2,False,True,True,LS,-6.236,0.234,-1.452,0.292
0,0.3,20,mean,FSlin,Gauss-Newton,0.2,False,True,False,LT,-5.882,0.23,-1.304,0.284
1,0.3,20,mean,FSlin,Gauss-Newton,0.2,False,True,False,ID,-8.608,0.267,-1.738,0.316
2,0.3,20,mean,FSlin,Gauss-Newton,0.2,False,True,False,LS,-6.236,0.234,-1.452,0.292
0,0.3,20,mean,FSlin,Gauss-Newton,0.2,False,False,True,LT,-5.882,0.23,-1.304,0.284
1,0.3,20,mean,FSlin,Gauss-Newton,0.2,False,False,True,ID,-8.608,0.267,-1.738,0.316
2,0.3,20,mean,FSlin,Gauss-Newton,0.2,False,False,True,LS,-6.236,0.234,-1.452,0.292
0,0.3,20,mean,FSlin,Gauss-Newton,0.2,False,False,False,LT,-5.882,0.23,-1.304,0.284
1,0.3,20,mean,FSlin,Gauss-Newton,0.2,False,False,False,ID,-8.608,0.267,-1.738,0.316
2,0.3,20,mean,FSlin,Gauss-Newton,0.2,False,False,False,LS,-6.236,0.234,-1.452,0.292
0,0.3,20,mean,FSlin,ROPE,0.01,True,True,True,LT,-2.745,0.172,-0.732,0.251
1,0.3,20,mean,FSlin,ROPE,0.01,True,True,True,ID,-4.522,0.208,-1.033,0.27
2,0.3,20,mean,FSlin,ROPE,0.01,True,True,True,LS,-1.798,0.145,-0.604,0.243
0,0.3,20,mean,FSlin,ROPE,0.01,True,True,False,LT,-5.336,0.224,-1.52,0.298
1,0.3,20,mean,FSlin,ROPE,0.01,True,True,False,ID,-9.092,0.272,-2.037,0.335
2,0.3,20,mean,FSlin,ROPE,0.01,True,True,False,LS,-6.511,0.238,-1.797,0.312
0,0.3,20,mean,FSlin,ROPE,0.01,True,False,True,LT,-2.858,0.172,-0.702,0.254
1,0.3,20,mean,FSlin,ROPE,0.01,True,False,True,ID,-4.892,0.208,-0.927,0.27
2,0.3,20,mean,FSlin,ROPE,0.01,True,False,True,LS,-1.926,0.151,-0.613,0.244
0,0.3,20,mean,FSlin,ROPE,0.01,True,False,False,LT,-4.676,0.209,-1.468,0.284
1,0.3,20,mean,FSlin,ROPE,0.01,True,False,False,ID,-7.9,0.262,-1.9,0.322
2,0.3,20,mean,FSlin,ROPE,0.01,True,False,False,LS,-6.405,0.234,-1.781,0.306
0,0.3,20,mean,FSlin,ROPE,0.01,False,True,True,LT,-2.718,0.165,-0.767,0.254
1,0.3,20,mean,FSlin,ROPE,0.01,False,True,True,ID,-3.524,0.188,-0.862,0.264
2,0.3,20,mean,FSlin,ROPE,0.01,False,True,True,LS,-1.956,0.146,-0.619,0.246
0,0.3,20,mean,FSlin,ROPE,0.01,False,True,False,LT,-4.625,0.206,-1.518,0.293
1,0.3,20,mean,FSlin,ROPE,0.01,False,True,False,ID,-8.061,0.262,-1.988,0.324
2,0.3,20,mean,FSlin,ROPE,0.01,False,True,False,LS,-6.21,0.231,-1.828,0.308
0,0.3,20,mean,FSlin,ROPE,0.01,False,False,True,LT,-1.866,0.144,-0.696,0.254
1,0.3,20,mean,FSlin,ROPE,0.01,False,False,True,ID,-3.69,0.193,-1.032,0.276
2,0.3,20,mean,FSlin,ROPE,0.01,False,False,True,LS,-1.536,0.136,-0.706,0.248
0,0.3,20,mean,FSlin,ROPE,0.01,False,False,False,LT,-3.902,0.192,-1.297,0.274
