,cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0,0.3,20,FSlin,Gauss-Newton,0.2,False,False,True,LT,-6.334,0.231,0.182,0.158
1,0.3,20,FSlin,Gauss-Newton,0.2,False,False,True,ID,-8.875,0.27,0.946,0.04
2,0.3,20,FSlin,Gauss-Newton,0.2,False,False,True,LS,-6.525,0.236,0.46,0.125
0,0.3,20,FSlin,Gauss-Newton,0.2,False,False,False,LT,-6.334,0.231,0.182,0.158
1,0.3,20,FSlin,Gauss-Newton,0.2,False,False,False,ID,-8.875,0.27,0.946,0.04
2,0.3,20,FSlin,Gauss-Newton,0.2,False,False,False,LS,-6.525,0.236,0.46,0.125
0,0.3,20,FSlin,ROPE,0.01,True,True,True,LT,-2.99,0.174,-1.344,0.258
1,0.3,20,FSlin,ROPE,0.01,True,True,True,ID,-4.661,0.208,-0.314,0.198
2,0.3,20,FSlin,ROPE,0.01,True,True,True,LS,-1.838,0.146,-0.554,0.21
0,0.3,20,FSlin,ROPE,0.01,True,True,False,LT,-5.021,0.214,0.146,0.16
1,0.3,20,FSlin,ROPE,0.01,True,True,False,ID,-8.111,0.263,0.789,0.077
2,0.3,20,FSlin,ROPE,0.01,True,True,False,LS,-6.491,0.234,0.462,0.127
0,0.3,20,FSlin,ROPE,0.01,True,False,True,LT,-2.91,0.174,-1.203,0.259
1,0.3,20,FSlin,ROPE,0.01,True,False,True,ID,-4.332,0.206,-0.082,0.183
2,0.3,20,FSlin,ROPE,0.01,True,False,True,LS,-1.99,0.151,-0.438,0.21
0,0.3,20,FSlin,ROPE,0.01,True,False,False,LT,-4.726,0.213,0.197,0.154
1,0.3,20,FSlin,ROPE,0.01,True,False,False,ID,-8.292,0.264,0.792,0.079
2,0.3,20,FSlin,ROPE,0.01,True,False,False,LS,-6.306,0.234,0.492,0.12
0,0.3,20,FSlin,ROPE,0.01,False,True,True,LT,-2.506,0.164,-1.0,0.242
1,0.3,20,FSlin,ROPE,0.01,False,True,True,ID,-5.03,0.216,-0.146,0.186
2,0.3,20,FSlin,ROPE,0.01,False,True,True,LS,-1.792,0.146,-0.246,0.192
0,0.3,20,FSlin,ROPE,0.01,False,True,False,LT,-4.647,0.21,0.164,0.157
1,0.3,20,FSlin,ROPE,0.01,False,True,False,ID,-7.931,0.262,0.834,0.074
2,0.3,20,FSlin,ROPE,0.01,False,True,False,LS,-6.178,0.234,0.479,0.125
0,0.3,20,FSlin,ROPE,0.01,False,False,True,LT,-1.694,0.146,-0.858,0.236
1,0.3,20,FSlin,ROPE,0.01,False,False,True,ID,-4.144,0.2,0.051,0.171
2,0.3,20,FSlin,ROPE,0.01,False,False,True,LS,-1.31,0.135,-0.199,0.19
0,0.3,20,FSlin,ROPE,0.01,False,False,False,LT,-4.504,0.204,0.278,0.143
1,0.3,20,FSlin,ROPE,0.01,False,False,False,ID,-7.551,0.258,0.822,0.072
2,0.3,20,FSlin,ROPE,0.01,False,False,False,LS,-5.939,0.229,0.526,0.116
0,0.3,20,FSlin,ROPE,0.07,True,True,True,LT,-3.725,0.192,-1.047,0.246
1,0.3,20,FSlin,ROPE,0.07,True,True,True,ID,-5.46,0.226,-0.244,0.191
2,0.3,20,FSlin,ROPE,0.07,True,True,True,LS,-2.676,0.166,-0.266,0.194
0,0.3,20,FSlin,ROPE,0.07,True,True,False,LT,-4.614,0.21,0.186,0.152
1,0.3,20,FSlin,ROPE,0.07,True,True,False,ID,-8.349,0.267,0.743,0.085
2,0.3,20,FSlin,ROPE,0.07,True,True,False,LS,-5.732,0.228,0.566,0.114
0,0.3,20,FSlin,ROPE,0.07,True,False,True,LT,-3.282,0.179,-0.837,0.236
1,0.3,20,FSlin,ROPE,0.07,True,False,True,ID,-5.688,0.225,-0.13,0.184
2,0.3,20,FSlin,ROPE,0.07,True,False,True,LS,-2.248,0.161,-0.143,0.184
0,0.3,20,FSlin,ROPE,0.07,True,False,False,LT,-4.884,0.209,0.345,0.141
1,0.3,20,FSlin,ROPE,0.07,True,False,False,ID,-8.626,0.266,0.752,0.086
2,0.3,20,FSlin,ROPE,0.07,True,False,False,LS,-6.273,0.231,0.593,0.108
0,0.3,20,FSlin,ROPE,0.07,False,True,True,LT,-2.988,0.175,-1.014,0.242
1,0.3,20,FSlin,ROPE,0.07,False,True,True,ID,-5.498,0.222,-0.178,0.185
2,0.3,20,FSlin,ROPE,0.07,False,True,True,LS,-2.099,0.154,-0.278,0.192
0,0.3,20,FSlin,ROPE,0.07,False,True,False,LT,-4.262,0.202,0.263,0.149
1,0.3,20,FSlin,ROPE,0.07,False,True,False,ID,-7.986,0.26,0.828,0.072
2,0.3,20,FSlin,ROPE,0.07,False,True,False,LS,-5.782,0.225,0.52,0.12
0,0.3,20,FSlin,ROPE,0.07,False,False,True,LT,-3.388,0.183,-1.172,0.248
1,0.3,20,FSlin,ROPE,0.07,False,False,True,ID,-5.486,0.228,-0.242,0.191
2,0.3,20,FSlin,ROPE,0.07,False,False,True,LS,-2.388,0.162,-0.376,0.198
0,0.3,20,FSlin,ROPE,0.07,False,False,False,LT,-4.028,0.2,0.184,0.158
1,0.3,20,FSlin,ROPE,0.07,False,False,False,ID,-7.538,0.253,0.856,0.066
2,0.3,20,FSlin,ROPE,0.07,False,False,False,LS,-5.759,0.224,0.482,0.124
0,0.3,20,FSlin,ROPE,0.2,True,True,True,LT,-2.936,0.175,-0.808,0.232
1,0.3,20,FSlin,ROPE,0.2,True,True,True,ID,-5.507,0.225,-0.145,0.184
2,0.3,20,FSlin,ROPE,0.2,True,True,True,LS,-2.157,0.154,-0.078,0.178
0,0.3,20,FSlin,ROPE,0.2,True,True,False,LT,-4.556,0.209,0.218,0.151
1,0.3,20,FSlin,ROPE,0.2,True,True,False,ID,-8.282,0.267,0.736,0.09
2,0.3,20,FSlin,ROPE,0.2,True,True,False,LS,-6.03,0.231,0.512,0.121
0,0.3,20,FSlin,ROPE,0.2,True,False,True,LT,-2.498,0.165,-0.832,0.232
1,0.3,20,FSlin,ROPE,0.2,True,False,True,ID,-5.376,0.218,-0.195,0.19
2,0.3,20,FSlin,ROPE,0.2,True,False,True,LS,-1.722,0.146,-0.131,0.181
0,0.3,20,FSlin,ROPE,0.2,True,False,False,LT,-4.544,0.213,0.264,0.146
1,0.3,20,FSlin,ROPE,0.2,True,False,False,ID,-8.732,0.27,0.687,0.096
2,0.3,20,FSlin,ROPE,0.2,True,False,False,LS,-6.155,0.236,0.512,0.12
0,0.3,20,FSlin,ROPE,0.2,False,True,True,LT,-2.506,0.162,-0.764,0.23
1,0.3,20,FSlin,ROPE,0.2,False,True,True,ID,-4.818,0.208,0.068,0.166
2,0.3,20,FSlin,ROPE,0.2,False,True,True,LS,-1.704,0.146,-0.096,0.182
0,0.3,20,FSlin,ROPE,0.2,False,True,False,LT,-4.898,0.214,0.076,0.159
1,0.3,20,FSlin,ROPE,0.2,False,True,False,ID,-8.27,0.265,0.85,0.067
2,0.3,20,FSlin,ROPE,0.2,False,True,False,LS,-6.37,0.238,0.405,0.131
0,0.3,20,FSlin,ROPE,0.2,False,False,True,LT,-2.652,0.166,-0.981,0.238
1,0.3,20,FSlin,ROPE,0.2,False,False,True,ID,-5.268,0.222,-0.229,0.188
2,0.3,20,FSlin,ROPE,0.2,False,False,True,LS,-1.727,0.142,-0.232,0.188
0,0.3,20,FSlin,ROPE,0.2,False,False,False,LT,-3.476,0.186,0.102,0.163
1,0.3,20,FSlin,ROPE,0.2,False,False,False,ID,-6.494,0.244,0.776,0.082
2,0.3,20,FSlin,ROPE,0.2,False,False,False,LS,-4.898,0.214,0.42,0.13
0,0.3,30,FSeq,Gauss-Newton,0.01,True,True,True,LT,-7.396,0.254,0.078,0.165
1,0.3,30,FSeq,Gauss-Newton,0.01,True,True,True,ID,-9.414,0.289,0.917,0.05
2,0.3,30,FSeq,Gauss-Newton,0.01,True,True,True,LS,-7.616,0.255,0.343,0.136
0,0.3,30,FSeq,Gauss-Newton,0.01,True,True,False,LT,-7.396,0.254,0.078,0.165
1,0.3,30,FSeq,Gauss-Newton,0.01,True,True,False,ID,-9.414,0.289,0.917,0.05
2,0.3,30,FSeq,Gauss-Newton,0.01,True,True,False,LS,-7.616,0.255,0.343,0.136
0,0.3,30,FSeq,Gauss-Newton,0.01,True,False,True,LT,-7.396,0.254,0.078,0.165
1,0.3,30,FSeq,Gauss-Newton,0.01,True,False,True,ID,-9.414,0.289,0.917,0.05
2,0.3,30,FSeq,Gauss-Newton,0.01,True,False,True,LS,-7.616,0.255,0.343,0.136
0,0.3,30,FSeq,Gauss-Newton,0.01,True,False,False,LT,-7.396,0.254,0.078,0.165
1,0.3,30,FSeq,Gauss-Newton,0.01,True,False,False,ID,-9.414,0.289,0.917,0.05
2,0.3,30,FSeq,Gauss-Newton,0.01,True,False,False,LS,-7.616,0.255,0.343,0.136
0,0.3,30,FSeq,Gauss-Newton,0.01,False,True,True,LT,-7.146,0.245,0.36,0.139
1,0.3,30,FSeq,Gauss-Newton,0.01,False,True,True,ID,-11.67,0.303,0.4,0.128
2,0.3,30,FSeq,Gauss-Newton,0.01,False,True,True,LS,-8.672,0.266,0.25,0.152
0,0.3,30,FSeq,Gauss-Newton,0.01,False,True,False,LT,-7.146,0.245,0.36,0.139
1,0.3,30,FSeq,Gauss-Newton,0.01,False,True,False,ID,-11.67,0.303,0.4,0.128
2,0.3,30,FSeq,Gauss-Newton,0.01,False,True,False,LS,-8.672,0.266,0.25,0.152
0,0.3,30,FSeq,Gauss-Newton,0.01,False,False,True,LT,-7.146,0.245,0.36,0.139
1,0.3,30,FSeq,Gauss-Newton,0.01,False,False,True,ID,-11.67,0.303,0.4,0.128
2,0.3,30,FSeq,Gauss-Newton,0.01,False,False,True,LS,-8.672,0.266,0.25,0.152
0,0.3,30,FSeq,Gauss-Newton,0.01,False,False,False,LT,-7.146,0.245,0.36,0.139
1,0.3,30,FSeq,Gauss-Newton,0.01,False,False,False,ID,-11.67,0.303,0.4,0.128
2,0.3,30,FSeq,Gauss-Newton,0.01,False,False,False,LS,-8.672,0.266,0.25,0.152
0,0.3,30,FSeq,Gauss-Newton,0.07,True,True,True,LT,-7.573,0.256,0.06,0.168
1,0.3,30,FSeq,Gauss-Newton,0.07,True,True,True,ID,-9.683,0.29,0.876,0.061
2,0.3,30,FSeq,Gauss-Newton,0.07,True,True,True,LS,-7.441,0.253,0.342,0.139
0,0.3,30,FSeq,Gauss-Newton,0.07,True,True,False,LT,-7.573,0.256,0.06,0.168
1,0.3,30,FSeq,Gauss-Newton,0.07,True,True,False,ID,-9.683,0.29,0.876,0.061
2,0.3,30,FSeq,Gauss-Newton,0.07,True,True,False,LS,-7.441,0.253,0.342,0.139
0,0.3,30,FSeq,Gauss-Newton,0.07,True,False,True,LT,-7.573,0.256,0.06,0.168
1,0.3,30,FSeq,Gauss-Newton,0.07,True,False,True,ID,-9.683,0.29,0.876,0.061
2,0.3,30,FSeq,Gauss-Newton,0.07,True,False,True,LS,-7.441,0.253,0.342,0.139
0,0.3,30,FSeq,Gauss-Newton,0.07,True,False,False,LT,-7.573,0.256,0.06,0.168
1,0.3,30,FSeq,Gauss-Newton,0.07,True,False,False,ID,-9.683,0.29,0.876,0.061
2,0.3,30,FSeq,Gauss-Newton,0.07,True,False,False,LS,-7.441,0.253,0.342,0.139
0,0.3,30,FSeq,Gauss-Newton,0.07,False,True,True,LT,-5.978,0.229,0.302,0.143
1,0.3,30,FSeq,Gauss-Newton,0.07,False,True,True,ID,-9.27,0.274,0.998,0.007
2,0.3,30,FSeq,Gauss-Newton,0.07,False,True,True,LS,-6.51,0.235,0.523,0.115
0,0.3,30,FSeq,Gauss-Newton,0.07,False,True,False,LT,-5.978,0.229,0.302,0.143
1,0.3,30,FSeq,Gauss-Newton,0.07,False,True,False,ID,-9.27,0.274,0.998,0.007
2,0.3,30,FSeq,Gauss-Newton,0.07,False,True,False,LS,-6.51,0.235,0.523,0.115
0,0.3,30,FSeq,Gauss-Newton,0.07,False,False,True,LT,-5.978,0.229,0.302,0.143
1,0.3,30,FSeq,Gauss-Newton,0.07,False,False,True,ID,-9.27,0.274,0.998,0.007
2,0.3,30,FSeq,Gauss-Newton,0.07,False,False,True,LS,-6.51,0.235,0.523,0.115
0,0.3,30,FSeq,Gauss-Newton,0.07,False,False,False,LT,-5.978,0.229,0.302,0.143
1,0.3,30,FSeq,Gauss-Newton,0.07,False,False,False,ID,-9.27,0.274,0.998,0.007
2,0.3,30,FSeq,Gauss-Newton,0.07,False,False,False,LS,-6.51,0.235,0.523,0.115
0,0.3,30,FSeq,Gauss-Newton,0.2,True,True,True,LT,-7.613,0.254,0.107,0.165
1,0.3,30,FSeq,Gauss-Newton,0.2,True,True,True,ID,-9.63,0.286,0.863,0.062
2,0.3,30,FSeq,Gauss-Newton,0.2,True,True,True,LS,-7.432,0.252,0.396,0.134
0,0.3,30,FSeq,Gauss-Newton,0.2,True,True,False,LT,-7.613,0.254,0.107,0.165
1,0.3,30,FSeq,Gauss-Newton,0.2,True,True,False,ID,-9.63,0.286,0.863,0.062
2,0.3,30,FSeq,Gauss-Newton,0.2,True,True,False,LS,-7.432,0.252,0.396,0.134
0,0.3,30,FSeq,Gauss-Newton,0.2,True,False,True,LT,-7.613,0.254,0.107,0.165
1,0.3,30,FSeq,Gauss-Newton,0.2,True,False,True,ID,-9.63,0.286,0.863,0.062
2,0.3,30,FSeq,Gauss-Newton,0.2,True,False,True,LS,-7.432,0.252,0.396,0.134
0,0.3,30,FSeq,Gauss-Newton,0.2,True,False,False,LT,-7.613,0.254,0.107,0.165
1,0.3,30,FSeq,Gauss-Newton,0.2,True,False,False,ID,-9.63,0.286,0.863,0.062
2,0.3,30,FSeq,Gauss-Newton,0.2,True,False,False,LS,-7.432,0.252,0.396,0.134
0,0.3,30,FSeq,Gauss-Newton,0.2,False,True,True,LT,-6.123,0.227,0.226,0.155
1,0.3,30,FSeq,Gauss-Newton,0.2,False,True,True,ID,-8.843,0.268,0.957,0.036
2,0.3,30,FSeq,Gauss-Newton,0.2,False,True,True,LS,-6.416,0.236,0.499,0.123
0,0.3,30,FSeq,Gauss-Newton,0.2,False,True,False,LT,-6.123,0.227,0.226,0.155
1,0.3,30,FSeq,Gauss-Newton,0.2,False,True,False,ID,-8.843,0.268,0.957,0.036
2,0.3,30,FSeq,Gauss-Newton,0.2,False,True,False,LS,-6.416,0.236,0.499,0.123
0,0.3,30,FSeq,Gauss-Newton,0.2,False,False,True,LT,-6.123,0.227,0.226,0.155
1,0.3,30,FSeq,Gauss-Newton,0.2,False,False,True,ID,-8.843,0.268,0.957,0.036
2,0.3,30,FSeq,Gauss-Newton,0.2,False,False,True,LS,-6.416,0.236,0.499,0.123
0,0.3,30,FSeq,Gauss-Newton,0.2,False,False,False,LT,-6.123,0.227,0.226,0.155
1,0.3,30,FSeq,Gauss-Newton,0.2,False,False,False,ID,-8.843,0.268,0.957,0.036
2,0.3,30,FSeq,Gauss-Newton,0.2,False,False,False,LS,-6.416,0.236,0.499,0.123
0,0.3,30,FSeq,ROPE,0.01,True,True,True,LT,-2.917,0.178,-0.954,0.242
1,0.3,30,FSeq,ROPE,0.01,True,True,True,ID,-5.428,0.22,-0.128,0.183
2,0.3,30,FSeq,ROPE,0.01,True,True,True,LS,-2.071,0.154,-0.172,0.189
0,0.3,30,FSeq,ROPE,0.01,True,True,False,LT,-4.744,0.213,0.153,0.16
1,0.3,30,FSeq,ROPE,0.01,True,True,False,ID,-8.342,0.266,0.79,0.082
2,0.3,30,FSeq,ROPE,0.01,True,True,False,LS,-6.075,0.235,0.462,0.128
0,0.3,30,FSeq,ROPE,0.01,True,False,True,LT,-2.734,0.169,-1.09,0.25
1,0.3,30,FSeq,ROPE,0.01,True,False,True,ID,-4.693,0.214,-0.196,0.19
2,0.3,30,FSeq,ROPE,0.01,True,False,True,LS,-1.795,0.15,-0.342,0.202
0,0.3,30,FSeq,ROPE,0.01,True,False,False,LT,-4.834,0.215,0.111,0.163
1,0.3,30,FSeq,ROPE,0.01,True,False,False,ID,-8.516,0.268,0.75,0.086
2,0.3,30,FSeq,ROPE,0.01,True,False,False,LS,-6.351,0.236,0.446,0.129
0,0.3,30,FSeq,ROPE,0.01,False,True,True,LT,-1.99,0.15,-1.086,0.246
1,0.3,30,FSeq,ROPE,0.01,False,True,True,ID,-4.085,0.196,-0.23,0.19
2,0.3,30,FSeq,ROPE,0.01,False,True,True,LS,-1.168,0.128,-0.332,0.202
0,0.3,30,FSeq,ROPE,0.01,False,True,False,LT,-5.241,0.214,0.309,0.14
1,0.3,30,FSeq,ROPE,0.01,False,True,False,ID,-8.685,0.265,0.811,0.074
2,0.3,30,FSeq,ROPE,0.01,False,True,False,LS,-6.9,0.238,0.548,0.113
0,0.3,30,FSeq,ROPE,0.01,False,False,True,LT,-1.808,0.152,-0.9,0.234
1,0.3,30,FSeq,ROPE,0.01,False,False,True,ID,-4.094,0.198,0.02,0.169
2,0.3,30,FSeq,ROPE,0.01,False,False,True,LS,-1.309,0.134,-0.204,0.186
0,0.3,30,FSeq,ROPE,0.01,False,False,False,LT,-4.229,0.196,0.19,0.154
1,0.3,30,FSeq,ROPE,0.01,False,False,False,ID,-7.623,0.254,0.817,0.073
2,0.3,30,FSeq,ROPE,0.01,False,False,False,LS,-5.74,0.222,0.444,0.126
0,0.3,30,FSeq,ROPE,0.07,True,True,True,LT,-3.673,0.19,-1.0,0.242
1,0.3,30,FSeq,ROPE,0.07,True,True,True,ID,-5.975,0.234,-0.281,0.19
2,0.3,30,FSeq,ROPE,0.07,True,True,True,LS,-2.84,0.172,-0.242,0.19
0,0.3,30,FSeq,ROPE,0.07,True,True,False,LT,-4.812,0.21,0.146,0.157
1,0.3,30,FSeq,ROPE,0.07,True,True,False,ID,-8.087,0.264,0.773,0.08
2,0.3,30,FSeq,ROPE,0.07,True,True,False,LS,-5.957,0.228,0.513,0.121
0,0.3,30,FSeq,ROPE,0.07,True,False,True,LT,-2.734,0.166,-0.848,0.234
1,0.3,30,FSeq,ROPE,0.07,True,False,True,ID,-4.602,0.207,-0.072,0.179
2,0.3,30,FSeq,ROPE,0.07,True,False,True,LS,-1.899,0.148,-0.178,0.184
0,0.3,30,FSeq,ROPE,0.07,True,False,False,LT,-4.622,0.21,0.298,0.147
1,0.3,30,FSeq,ROPE,0.07,True,False,False,ID,-8.512,0.268,0.815,0.074
2,0.3,30,FSeq,ROPE,0.07,True,False,False,LS,-6.146,0.234,0.591,0.111
0,0.3,30,FSeq,ROPE,0.07,False,True,True,LT,-2.496,0.164,-0.929,0.24
1,0.3,30,FSeq,ROPE,0.07,False,True,True,ID,-5.172,0.215,-0.142,0.184
2,0.3,30,FSeq,ROPE,0.07,False,True,True,LS,-1.711,0.144,-0.188,0.188
0,0.3,30,FSeq,ROPE,0.07,False,True,False,LT,-4.364,0.202,0.186,0.156
1,0.3,30,FSeq,ROPE,0.07,False,True,False,ID,-7.645,0.254,0.806,0.078
2,0.3,30,FSeq,ROPE,0.07,False,True,False,LS,-5.68,0.228,0.474,0.126
0,0.3,30,FSeq,ROPE,0.07,False,False,True,LT,-2.558,0.161,-0.967,0.24
1,0.3,30,FSeq,ROPE,0.07,False,False,True,ID,-5.142,0.215,-0.14,0.185
2,0.3,30,FSeq,ROPE,0.07,False,False,True,LS,-1.72,0.144,-0.226,0.191
0,0.3,30,FSeq,ROPE,0.07,False,False,False,LT,-4.368,0.202,0.248,0.15
1,0.3,30,FSeq,ROPE,0.07,False,False,False,ID,-8.248,0.261,0.83,0.07
2,0.3,30,FSeq,ROPE,0.07,False,False,False,LS,-6.192,0.23,0.491,0.122
0,0.3,30,FSeq,ROPE,0.2,True,True,True,LT,-2.698,0.166,-0.718,0.226
1,0.3,30,FSeq,ROPE,0.2,True,True,True,ID,-5.494,0.226,-0.124,0.182
2,0.3,30,FSeq,ROPE,0.2,True,True,True,LS,-1.971,0.152,-0.08,0.179
0,0.3,30,FSeq,ROPE,0.2,True,True,False,LT,-4.878,0.214,0.143,0.158
1,0.3,30,FSeq,ROPE,0.2,True,True,False,ID,-8.348,0.264,0.708,0.092
2,0.3,30,FSeq,ROPE,0.2,True,True,False,LS,-6.168,0.234,0.468,0.125
0,0.3,30,FSeq,ROPE,0.2,True,False,True,LT,-2.756,0.168,-0.907,0.235
1,0.3,30,FSeq,ROPE,0.2,True,False,True,ID,-5.03,0.214,-0.044,0.178
2,0.3,30,FSeq,ROPE,0.2,True,False,True,LS,-1.97,0.149,-0.195,0.186
0,0.3,30,FSeq,ROPE,0.2,True,False,False,LT,-5.421,0.224,0.232,0.153
1,0.3,30,FSeq,ROPE,0.2,True,False,False,ID,-8.833,0.274,0.81,0.073
2,0.3,30,FSeq,ROPE,0.2,True,False,False,LS,-6.928,0.244,0.53,0.12
0,0.3,30,FSeq,ROPE,0.2,False,True,True,LT,-2.121,0.147,-0.709,0.224
1,0.3,30,FSeq,ROPE,0.2,False,True,True,ID,-4.679,0.204,0.058,0.164
2,0.3,30,FSeq,ROPE,0.2,False,True,True,LS,-1.654,0.134,-0.059,0.176
0,0.3,30,FSeq,ROPE,0.2,False,True,False,LT,-3.549,0.184,0.128,0.158
1,0.3,30,FSeq,ROPE,0.2,False,True,False,ID,-6.508,0.237,0.805,0.076
2,0.3,30,FSeq,ROPE,0.2,False,True,False,LS,-4.898,0.209,0.454,0.127
0,0.3,30,FSeq,ROPE,0.2,False,False,True,LT,-2.322,0.162,-0.614,0.216
1,0.3,30,FSeq,ROPE,0.2,False,False,True,ID,-5.463,0.226,-0.1,0.178
2,0.3,30,FSeq,ROPE,0.2,False,False,True,LS,-1.957,0.152,0.016,0.169
0,0.3,30,FSeq,ROPE,0.2,False,False,False,LT,-4.156,0.193,0.189,0.152
1,0.3,30,FSeq,ROPE,0.2,False,False,False,ID,-7.59,0.252,0.79,0.077
2,0.3,30,FSeq,ROPE,0.2,False,False,False,LS,-5.348,0.22,0.52,0.117
0,0.3,30,CS,Gauss-Newton,0.01,True,True,True,LT,-7.1,0.244,0.128,0.162
1,0.3,30,CS,Gauss-Newton,0.01,True,True,True,ID,-9.272,0.282,0.929,0.046
2,0.3,30,CS,Gauss-Newton,0.01,True,True,True,LS,-7.762,0.252,0.318,0.144
0,0.3,30,CS,Gauss-Newton,0.01,True,True,False,LT,-7.1,0.244,0.128,0.162
1,0.3,30,CS,Gauss-Newton,0.01,True,True,False,ID,-9.272,0.282,0.929,0.046
2,0.3,30,CS,Gauss-Newton,0.01,True,True,False,LS,-7.762,0.252,0.318,0.144
0,0.3,30,CS,Gauss-Newton,0.01,True,False,True,LT,-7.1,0.244,0.128,0.162
1,0.3,30,CS,Gauss-Newton,0.01,True,False,True,ID,-9.272,0.282,0.929,0.046
2,0.3,30,CS,Gauss-Newton,0.01,True,False,True,LS,-7.762,0.252,0.318,0.144
0,0.3,30,CS,Gauss-Newton,0.01,True,False,False,LT,-7.1,0.244,0.128,0.162
1,0.3,30,CS,Gauss-Newton,0.01,True,False,False,ID,-9.272,0.282,0.929,0.046
2,0.3,30,CS,Gauss-Newton,0.01,True,False,False,LS,-7.762,0.252,0.318,0.144
0,0.3,30,CS,Gauss-Newton,0.01,False,True,True,LT,-5.177,0.21,-0.027,0.176
1,0.3,30,CS,Gauss-Newton,0.01,False,True,True,ID,-7.844,0.252,0.653,0.098
2,0.3,30,CS,Gauss-Newton,0.01,False,True,True,LS,-6.693,0.233,0.132,0.161
0,0.3,30,CS,Gauss-Newton,0.01,False,True,False,LT,-5.177,0.21,-0.027,0.176
1,0.3,30,CS,Gauss-Newton,0.01,False,True,False,ID,-7.844,0.252,0.653,0.098
2,0.3,30,CS,Gauss-Newton,0.01,False,True,False,LS,-6.693,0.233,0.132,0.161
0,0.3,30,CS,Gauss-Newton,0.01,False,False,True,LT,-5.177,0.21,-0.027,0.176
1,0.3,30,CS,Gauss-Newton,0.01,False,False,True,ID,-7.844,0.252,0.653,0.098
2,0.3,30,CS,Gauss-Newton,0.01,False,False,True,LS,-6.693,0.233,0.132,0.161
0,0.3,30,CS,Gauss-Newton,0.01,False,False,False,LT,-5.177,0.21,-0.027,0.176
1,0.3,30,CS,Gauss-Newton,0.01,False,False,False,ID,-7.844,0.252,0.653,0.098
2,0.3,30,CS,Gauss-Newton,0.01,False,False,False,LS,-6.693,0.233,0.132,0.161
0,0.3,30,CS,Gauss-Newton,0.07,True,True,True,LT,-7.212,0.248,0.116,0.163
1,0.3,30,CS,Gauss-Newton,0.07,True,True,True,ID,-9.186,0.279,0.91,0.052
2,0.3,30,CS,Gauss-Newton,0.07,True,True,True,LS,-7.079,0.248,0.406,0.132
0,0.3,30,CS,Gauss-Newton,0.07,True,True,False,LT,-7.212,0.248,0.116,0.163
1,0.3,30,CS,Gauss-Newton,0.07,True,True,False,ID,-9.186,0.279,0.91,0.052
2,0.3,30,CS,Gauss-Newton,0.07,True,True,False,LS,-7.079,0.248,0.406,0.132
0,0.3,30,CS,Gauss-Newton,0.07,True,False,True,LT,-7.212,0.248,0.116,0.163
1,0.3,30,CS,Gauss-Newton,0.07,True,False,True,ID,-9.186,0.279,0.91,0.052
2,0.3,30,CS,Gauss-Newton,0.07,True,False,True,LS,-7.079,0.248,0.406,0.132
0,0.3,30,CS,Gauss-Newton,0.07,True,False,False,LT,-7.212,0.248,0.116,0.163
1,0.3,30,CS,Gauss-Newton,0.07,True,False,False,ID,-9.186,0.279,0.91,0.052
2,0.3,30,CS,Gauss-Newton,0.07,True,False,False,LS,-7.079,0.248,0.406,0.132
0,0.3,30,CS,Gauss-Newton,0.07,False,True,True,LT,-5.304,0.214,0.166,0.161
1,0.3,30,CS,Gauss-Newton,0.07,False,True,True,ID,-7.792,0.253,0.956,0.034
2,0.3,30,CS,Gauss-Newton,0.07,False,True,True,LS,-5.994,0.23,0.432,0.132
0,0.3,30,CS,Gauss-Newton,0.07,False,True,False,LT,-5.304,0.214,0.166,0.161
1,0.3,30,CS,Gauss-Newton,0.07,False,True,False,ID,-7.792,0.253,0.956,0.034
2,0.3,30,CS,Gauss-Newton,0.07,False,True,False,LS,-5.994,0.23,0.432,0.132
0,0.3,30,CS,Gauss-Newton,0.07,False,False,True,LT,-5.304,0.214,0.166,0.161
1,0.3,30,CS,Gauss-Newton,0.07,False,False,True,ID,-7.792,0.253,0.956,0.034
2,0.3,30,CS,Gauss-Newton,0.07,False,False,True,LS,-5.994,0.23,0.432,0.132
0,0.3,30,CS,Gauss-Newton,0.07,False,False,False,LT,-5.304,0.214,0.166,0.161
1,0.3,30,CS,Gauss-Newton,0.07,False,False,False,ID,-7.792,0.253,0.956,0.034
2,0.3,30,CS,Gauss-Newton,0.07,False,False,False,LS,-5.994,0.23,0.432,0.132
0,0.3,30,CS,Gauss-Newton,0.2,True,True,True,LT,-7.082,0.242,0.126,0.163
1,0.3,30,CS,Gauss-Newton,0.2,True,True,True,ID,-9.281,0.279,0.88,0.06
2,0.3,30,CS,Gauss-Newton,0.2,True,True,True,LS,-7.138,0.249,0.428,0.13
0,0.3,30,CS,Gauss-Newton,0.2,True,True,False,LT,-7.082,0.242,0.126,0.163
1,0.3,30,CS,Gauss-Newton,0.2,True,True,False,ID,-9.281,0.279,0.88,0.06
2,0.3,30,CS,Gauss-Newton,0.2,True,True,False,LS,-7.138,0.249,0.428,0.13
0,0.3,30,CS,Gauss-Newton,0.2,True,False,True,LT,-7.082,0.242,0.126,0.163
1,0.3,30,CS,Gauss-Newton,0.2,True,False,True,ID,-9.281,0.279,0.88,0.06
2,0.3,30,CS,Gauss-Newton,0.2,True,False,True,LS,-7.138,0.249,0.428,0.13
