ID,easting,northing,z,Resistivity(ohm.m)
72,41678.706,204287.229,-4.1,1.50903
72,41678.706,204287.229,-4,1.53122
72,41678.706,204287.229,-3.8,1.569236667
72,41678.706,204287.229,-3.7,1.59122
72,41678.706,204287.229,-3.5,1.63475
72,41678.706,204287.229,-3.4,1.63755
72,41678.706,204287.229,-3.3,1.69927
72,41678.706,204287.229,-3.2,1.68478
72,41678.706,204287.229,-3.1,1.7403
72,41678.706,204287.229,-3,1.7933
72,41678.706,204287.229,-2.9,1.787445
72,41678.706,204287.229,-2.8,1.833446667
72,41678.706,204287.229,-2.7,1.84811
72,41678.706,204287.229,-2.6,1.88842
72,41678.706,204287.229,-2.5,1.899556667
72,41678.706,204287.229,-2.4,1.92226
72,41678.706,204287.229,-2.3,1.967786667
72,41678.706,204287.229,-2.2,2.01453
72,41678.706,204287.229,-2.1,1.97296
72,41678.706,204287.229,-2,2.059363333
72,41678.706,204287.229,-1.9,2.0817125
72,41678.706,204287.229,-1.8,2.1513
72,41678.706,204287.229,-1.7,2.1771675
72,41678.706,204287.229,-1.6,2.22787
72,41678.706,204287.229,-1.5,2.375365
72,41678.706,204287.229,-1.4,2.434346667
72,41678.706,204287.229,-1.3,2.35266
72,41678.706,204287.229,-1.2,2.70957
72,41678.706,204287.229,-1.1,2.902315
72,41678.706,204287.229,-1,3.42645
72,41678.706,204287.229,-0.9,3.68282
72,41678.706,204287.229,-0.8,4.094765
72,41678.706,204287.229,-0.7,5.1785275
72,41678.706,204287.229,-0.6,6.39583
72,41678.706,204287.229,-0.5,9.14159
72,41678.706,204287.229,-0.4,11.562395
72,41678.706,204287.229,-0.3,17.19254833
72,41678.706,204287.229,-0.2,33.30698
72,41678.706,204287.229,-0.1,34.04211167
73,41678.898,204286.767,-4.9,1.39009
73,41678.898,204286.767,-4.8,1.40163
73,41678.898,204286.767,-4.7,1.40335
73,41678.898,204286.767,-4.6,1.39607
73,41678.898,204286.767,-4.5,1.4428
73,41678.898,204286.767,-4.4,1.44162
73,41678.898,204286.767,-4.2,1.454825
73,41678.898,204286.767,-4.1,1.48046
73,41678.898,204286.767,-4,1.49648
73,41678.898,204286.767,-3.9,1.49568
73,41678.898,204286.767,-3.8,1.518823333
73,41678.898,204286.767,-3.7,1.57127
73,41678.898,204286.767,-3.6,1.52405
73,41678.898,204286.767,-3.5,1.58268
73,41678.898,204286.767,-3.4,1.63755
73,41678.898,204286.767,-3.3,1.60508
73,41678.898,204286.767,-3.2,1.65572
73,41678.898,204286.767,-3.1,1.68588
73,41678.898,204286.767,-3,1.63698
73,41678.898,204286.767,-2.9,1.723266667
73,41678.898,204286.767,-2.8,1.794275
73,41678.898,204286.767,-2.7,1.74494
73,41678.898,204286.767,-2.6,1.850515
73,41678.898,204286.767,-2.5,1.876693333
73,41678.898,204286.767,-2.4,1.86967
73,41678.898,204286.767,-2.3,1.9322825
73,41678.898,204286.767,-2.2,2.01088
73,41678.898,204286.767,-2.1,1.94919
73,41678.898,204286.767,-2,2.0291
73,41678.898,204286.767,-1.9,2.10949
73,41678.898,204286.767,-1.8,2.090575
73,41678.898,204286.767,-1.7,2.144135
73,41678.898,204286.767,-1.6,2.15111
73,41678.898,204286.767,-1.5,2.271865
73,41678.898,204286.767,-1.4,2.42513
73,41678.898,204286.767,-1.3,2.22009
73,41678.898,204286.767,-1.2,2.54635
73,41678.898,204286.767,-1.1,2.90508
73,41678.898,204286.767,-1,3.1081225
73,41678.898,204286.767,-0.9,3.2278525
73,41678.898,204286.767,-0.8,3.608533333
73,41678.898,204286.767,-0.7,4.5919875
73,41678.898,204286.767,-0.6,5.39205
73,41678.898,204286.767,-0.5,8.12828
73,41678.898,204286.767,-0.4,10.4365
73,41678.898,204286.767,-0.3,16.88257429
73,41678.898,204286.767,-0.2,21.28509
73,41678.898,204286.767,-0.1,32.87907889
74,41679.09,204286.305,-4.9,1.369396667
74,41679.09,204286.305,-4.8,1.37564
74,41679.09,204286.305,-4.6,1.3917
74,41679.09,204286.305,-4.4,1.421993333
74,41679.09,204286.305,-4.2,1.442856667
74,41679.09,204286.305,-4.1,1.443403333
74,41679.09,204286.305,-3.9,1.465723333
74,41679.09,204286.305,-3.8,1.495523333
74,41679.09,204286.305,-3.6,1.50412
74,41679.09,204286.305,-3.5,1.533025
74,41679.09,204286.305,-3.3,1.57749
74,41679.09,204286.305,-3.2,1.56854
74,41679.09,204286.305,-3.1,1.65806
74,41679.09,204286.305,-3,1.602735
74,41679.09,204286.305,-2.9,1.675186667
74,41679.09,204286.305,-2.8,1.76755
74,41679.09,204286.305,-2.7,1.701575
74,41679.09,204286.305,-2.6,1.727393333
74,41679.09,204286.305,-2.5,1.81619
74,41679.09,204286.305,-2.4,1.767093333
74,41679.09,204286.305,-2.3,1.843896667
74,41679.09,204286.305,-2.1,1.88964
74,41679.09,204286.305,-2,1.855883333
74,41679.09,204286.305,-1.9,1.76415
74,41679.09,204286.305,-1.8,1.925453333
74,41679.09,204286.305,-1.7,2.059285
74,41679.09,204286.305,-1.6,1.968245
74,41679.09,204286.305,-1.5,2.05841
74,41679.09,204286.305,-1.4,2.33769
74,41679.09,204286.305,-1.3,2.109686667
74,41679.09,204286.305,-1.2,2.3047825
74,41679.09,204286.305,-1.1,2.39703
74,41679.09,204286.305,-1,2.647398
74,41679.09,204286.305,-0.9,2.78514
74,41679.09,204286.305,-0.8,3.2831425
74,41679.09,204286.305,-0.7,3.8996775
74,41679.09,204286.305,-0.6,5.28873
74,41679.09,204286.305,-0.5,7.666596
74,41679.09,204286.305,-0.4,11.66242
74,41679.09,204286.305,-0.3,16.20709167
74,41679.09,204286.305,-0.2,21.28509
74,41679.09,204286.305,-0.1,33.07306444
75,41679.282,204285.844,-4.9,1.364436667
75,41679.282,204285.844,-4.8,1.37048
75,41679.282,204285.844,-4.6,1.38582
75,41679.282,204285.844,-4.5,1.39055
75,41679.282,204285.844,-4.4,1.398365
75,41679.282,204285.844,-4.3,1.4022
75,41679.282,204285.844,-4.2,1.412553333
75,41679.282,204285.844,-4.1,1.431125
75,41679.282,204285.844,-4,1.42263
75,41679.282,204285.844,-3.9,1.450745
75,41679.282,204285.844,-3.8,1.44938
75,41679.282,204285.844,-3.6,1.462556667
75,41679.282,204285.844,-3.5,1.498875
75,41679.282,204285.844,-3.4,1.46337
75,41679.282,204285.844,-3.3,1.525255
75,41679.282,204285.844,-3.2,1.51495
75,41679.282,204285.844,-3,1.523523333
75,41679.282,204285.844,-2.9,1.586495
75,41679.282,204285.844,-2.8,1.50643
75,41679.282,204285.844,-2.7,1.61692
75,41679.282,204285.844,-2.6,1.63638
75,41679.282,204285.844,-2.4,1.6341475
75,41679.282,204285.844,-2.3,1.68226
75,41679.282,204285.844,-2.2,1.5531
75,41679.282,204285.844,-2.1,1.680143333
75,41679.282,204285.844,-2,1.79257
75,41679.282,204285.844,-1.9,1.706015
75,41679.282,204285.844,-1.8,1.77485
75,41679.282,204285.844,-1.6,1.795946667
75,41679.282,204285.844,-1.5,1.89765
75,41679.282,204285.844,-1.3,2.040445
75,41679.282,204285.844,-1.2,2.13631
75,41679.282,204285.844,-1.1,2.42957
75,41679.282,204285.844,-1,2.59127
75,41679.282,204285.844,-0.9,3.52475
75,41679.282,204285.844,-0.8,3.6715725
75,41679.282,204285.844,-0.7,3.77071
75,41679.282,204285.844,-0.6,5.971106
75,41679.282,204285.844,-0.5,8.116
75,41679.282,204285.844,-0.4,12.25671667
75,41679.282,204285.844,-0.3,15.667104
75,41679.282,204285.844,-0.2,24.30803
75,41679.282,204285.844,-0.1,28.88394
76,41679.473,204285.382,-4.9,1.370625
76,41679.473,204285.382,-4.8,1.372595
76,41679.473,204285.382,-4.6,1.38567
76,41679.473,204285.382,-4.5,1.39423
76,41679.473,204285.382,-4.4,1.3966
76,41679.473,204285.382,-4.3,1.4046
76,41679.473,204285.382,-4.2,1.408996667
76,41679.473,204285.382,-4.1,1.41754
76,41679.473,204285.382,-4,1.4197
76,41679.473,204285.382,-3.9,1.42196
76,41679.473,204285.382,-3.8,1.4375
76,41679.473,204285.382,-3.7,1.43128
76,41679.473,204285.382,-3.6,1.44561
76,41679.473,204285.382,-3.4,1.45123
76,41679.473,204285.382,-3.3,1.46255
76,41679.473,204285.382,-3.2,1.49042
76,41679.473,204285.382,-3.1,1.46331
76,41679.473,204285.382,-3,1.47114
76,41679.473,204285.382,-2.9,1.55105
76,41679.473,204285.382,-2.8,1.462123333
76,41679.473,204285.382,-2.7,1.49874
76,41679.473,204285.382,-2.6,1.5501
76,41679.473,204285.382,-2.5,1.46323
76,41679.473,204285.382,-2.4,1.523076667
76,41679.473,204285.382,-2.3,1.62858
76,41679.473,204285.382,-2.2,1.513055
76,41679.473,204285.382,-2.1,1.5604675
76,41679.473,204285.382,-1.9,1.561156667
76,41679.473,204285.382,-1.8,1.63099
76,41679.473,204285.382,-1.6,1.663445
76,41679.473,204285.382,-1.5,1.71263
76,41679.473,204285.382,-1.4,1.79131
76,41679.473,204285.382,-1.3,1.9699675
76,41679.473,204285.382,-1.2,2.05161
76,41679.473,204285.382,-1.1,2.413793333
76,41679.473,204285.382,-1,2.7309625
76,41679.473,204285.382,-0.9,3.4360875
76,41679.473,204285.382,-0.8,4.0191575
76,41679.473,204285.382,-0.6,6.28464
76,41679.473,204285.382,-0.5,7.177295
76,41679.473,204285.382,-0.4,11.30931
76,41679.473,204285.382,-0.3,15.898884
76,41679.473,204285.382,-0.2,23.05083333
76,41679.473,204285.382,-0.1,23.390934
77,41679.665,204284.92,-4.9,1.385985
77,41679.665,204284.92,-4.8,1.39326
77,41679.665,204284.92,-4.6,1.403336667
77,41679.665,204284.92,-4.5,1.406905
77,41679.665,204284.92,-4.3,1.422626667
77,41679.665,204284.92,-4.2,1.40825
77,41679.665,204284.92,-4.1,1.428466667
77,41679.665,204284.92,-4,1.42619
77,41679.665,204284.92,-3.9,1.42196
77,41679.665,204284.92,-3.8,1.4385
77,41679.665,204284.92,-3.7,1.43179
77,41679.665,204284.92,-3.6,1.43335
77,41679.665,204284.92,-3.4,1.43611
77,41679.665,204284.92,-3.3,1.44059
77,41679.665,204284.92,-3.1,1.43927
77,41679.665,204284.92,-3,1.43404
77,41679.665,204284.92,-2.8,1.42927
77,41679.665,204284.92,-2.7,1.44309
77,41679.665,204284.92,-2.5,1.44117
77,41679.665,204284.92,-2.4,1.41807
77,41679.665,204284.92,-2.2,1.41701
77,41679.665,204284.92,-2.1,1.453123333
77,41679.665,204284.92,-1.9,1.4570875
77,41679.665,204284.92,-1.8,1.496646667
77,41679.665,204284.92,-1.7,1.43645
77,41679.665,204284.92,-1.6,1.548155
77,41679.665,204284.92,-1.5,1.641563333
77,41679.665,204284.92,-1.4,1.72075
77,41679.665,204284.92,-1.3,1.8721475
77,41679.665,204284.92,-1.2,2.11577
77,41679.665,204284.92,-1.1,2.313666667
77,41679.665,204284.92,-1,2.738723333
77,41679.665,204284.92,-0.9,3.276823333
77,41679.665,204284.92,-0.8,3.853225
77,41679.665,204284.92,-0.7,5.66873
77,41679.665,204284.92,-0.6,6.225813333
77,41679.665,204284.92,-0.5,6.8335
77,41679.665,204284.92,-0.4,10.90492
77,41679.665,204284.92,-0.3,15.996235
77,41679.665,204284.92,-0.2,25.138105
77,41679.665,204284.92,-0.1,26.2392
78,41679.857,204284.458,-4.9,1.40949
78,41679.857,204284.458,-4.8,1.416823333
78,41679.857,204284.458,-4.6,1.41149
78,41679.857,204284.458,-4.5,1.439115
78,41679.857,204284.458,-4.4,1.44657
78,41679.857,204284.458,-4.3,1.43044
78,41679.857,204284.458,-4.1,1.444496667
78,41679.857,204284.458,-4,1.44579
78,41679.857,204284.458,-3.8,1.44908
78,41679.857,204284.458,-3.7,1.45126
78,41679.857,204284.458,-3.5,1.457855
78,41679.857,204284.458,-3.4,1.442865
78,41679.857,204284.458,-3.3,1.43473
78,41679.857,204284.458,-3.2,1.44175
78,41679.857,204284.458,-3.1,1.431025
78,41679.857,204284.458,-3,1.41964
78,41679.857,204284.458,-2.9,1.4159
78,41679.857,204284.458,-2.8,1.405105
78,41679.857,204284.458,-2.7,1.40292
78,41679.857,204284.458,-2.6,1.378515
78,41679.857,204284.458,-2.5,1.381345
78,41679.857,204284.458,-2.4,1.39498
78,41679.857,204284.458,-2.3,1.34634
78,41679.857,204284.458,-2.2,1.36514
78,41679.857,204284.458,-2.1,1.38739
78,41679.857,204284.458,-2,1.33778
78,41679.857,204284.458,-1.9,1.378103333
78,41679.857,204284.458,-1.8,1.47493
78,41679.857,204284.458,-1.7,1.39456
78,41679.857,204284.458,-1.6,1.487106667
78,41679.857,204284.458,-1.5,1.58284
78,41679.857,204284.458,-1.4,1.6334575
78,41679.857,204284.458,-1.3,1.790326667
78,41679.857,204284.458,-1.2,1.997893333
78,41679.857,204284.458,-1.1,2.274205
78,41679.857,204284.458,-0.9,3.05436
78,41679.857,204284.458,-0.8,3.701646667
78,41679.857,204284.458,-0.7,5.31852
78,41679.857,204284.458,-0.6,6.7481125
78,41679.857,204284.458,-0.5,12.90218
78,41679.857,204284.458,-0.4,15.0780625
78,41679.857,204284.458,-0.3,20.636884
78,41679.857,204284.458,-0.2,29.73977
78,41679.857,204284.458,-0.1,31.25529125
79,41680.049,204283.996,-4.9,1.451203333
79,41680.049,204283.996,-4.8,1.46019
79,41680.049,204283.996,-4.5,1.4766
79,41680.049,204283.996,-4.4,1.458706667
79,41680.049,204283.996,-4.2,1.49508
79,41680.049,204283.996,-4.1,1.4901
79,41680.049,204283.996,-4,1.469795
79,41680.049,204283.996,-3.9,1.52111
79,41680.049,204283.996,-3.8,1.474155
79,41680.049,204283.996,-3.7,1.475263333
79,41680.049,204283.996,-3.5,1.472613333
79,41680.049,204283.996,-3.4,1.48252
79,41680.049,204283.996,-3.2,1.470303333
79,41680.049,204283.996,-3.1,1.44765
79,41680.049,204283.996,-2.9,1.427046667
79,41680.049,204283.996,-2.8,1.411555
79,41680.049,204283.996,-2.7,1.39716
79,41680.049,204283.996,-2.6,1.38253
79,41680.049,204283.996,-2.5,1.371603333
79,41680.049,204283.996,-2.3,1.344123333
79,41680.049,204283.996,-2.2,1.336186667
79,41680.049,204283.996,-2.1,1.30428
79,41680.049,204283.996,-2,1.318765
79,41680.049,204283.996,-1.9,1.34155
79,41680.049,204283.996,-1.8,1.307845
79,41680.049,204283.996,-1.7,1.356233333
79,41680.049,204283.996,-1.6,1.43897
79,41680.049,204283.996,-1.5,1.43159
79,41680.049,204283.996,-1.4,1.5167875
79,41680.049,204283.996,-1.3,1.70945
79,41680.049,204283.996,-1.2,1.8357425
79,41680.049,204283.996,-1.1,2.152416667
79,41680.049,204283.996,-1,2.328155
79,41680.049,204283.996,-0.9,2.931275
79,41680.049,204283.996,-0.8,3.65256
79,41680.049,204283.996,-0.7,4.5743
79,41680.049,204283.996,-0.6,6.57958
79,41680.049,204283.996,-0.5,9.0231925
79,41680.049,204283.996,-0.4,15.2553975
79,41680.049,204283.996,-0.3,22.021118
79,41680.049,204283.996,-0.2,36.52402
79,41680.049,204283.996,-0.1,42.10490143
80,41680.24,204283.535,-4.9,1.475943333
80,41680.24,204283.535,-4.8,1.48588
80,41680.24,204283.535,-4.5,1.50333
80,41680.24,204283.535,-4.4,1.50947
80,41680.24,204283.535,-4.2,1.52328
80,41680.24,204283.535,-4.1,1.52895
80,41680.24,204283.535,-4,1.48362
80,41680.24,204283.535,-3.9,1.53647
80,41680.24,204283.535,-3.8,1.531033333
80,41680.24,204283.535,-3.7,1.50482
80,41680.24,204283.535,-3.6,1.551685
80,41680.24,204283.535,-3.5,1.52498
80,41680.24,204283.535,-3.4,1.49748
80,41680.24,204283.535,-3.3,1.53525
80,41680.24,204283.535,-3.2,1.5041625
80,41680.24,204283.535,-3.1,1.47335
80,41680.24,204283.535,-3,1.48133
80,41680.24,204283.535,-2.9,1.46469
80,41680.24,204283.535,-2.8,1.434405
80,41680.24,204283.535,-2.7,1.442
80,41680.24,204283.535,-2.6,1.402786667
80,41680.24,204283.535,-2.5,1.374585
80,41680.24,204283.535,-2.4,1.36264
80,41680.24,204283.535,-2.3,1.3419275
80,41680.24,204283.535,-2.2,1.32602
80,41680.24,204283.535,-2.1,1.304733333
80,41680.24,204283.535,-2,1.295743333
80,41680.24,204283.535,-1.8,1.290905
80,41680.24,204283.535,-1.7,1.304565
80,41680.24,204283.535,-1.6,1.30156
80,41680.24,204283.535,-1.5,1.3889425
80,41680.24,204283.535,-1.4,1.45213
80,41680.24,204283.535,-1.3,1.549325
80,41680.24,204283.535,-1.2,1.6951525
80,41680.24,204283.535,-1.1,1.95173
80,41680.24,204283.535,-1,2.23036
80,41680.24,204283.535,-0.9,2.537435
80,41680.24,204283.535,-0.8,3.465505
80,41680.24,204283.535,-0.7,4.18462
80,41680.24,204283.535,-0.6,6.7139
80,41680.24,204283.535,-0.5,8.789186
80,41680.24,204283.535,-0.4,16.214745
80,41680.24,204283.535,-0.3,20.384375
80,41680.24,204283.535,-0.2,36.52402
80,41680.24,204283.535,-0.1,39.71326143
81,41680.432,204283.073,-4.9,1.503265
81,41680.432,204283.073,-4.8,1.506005
81,41680.432,204283.073,-4.5,1.52514
81,41680.432,204283.073,-4.4,1.53167
81,41680.432,204283.073,-4.2,1.547326667
81,41680.432,204283.073,-4.1,1.56289
81,41680.432,204283.073,-3.9,1.573746667
81,41680.432,204283.073,-3.8,1.56449
81,41680.432,204283.073,-3.6,1.565073333
81,41680.432,204283.073,-3.5,1.562535
81,41680.432,204283.073,-3.3,1.550945
81,41680.432,204283.073,-3.2,1.539066667
81,41680.432,204283.073,-3,1.51395
81,41680.432,204283.073,-2.9,1.49627
81,41680.432,204283.073,-2.8,1.44804
81,41680.432,204283.073,-2.7,1.457755
81,41680.432,204283.073,-2.6,1.428895
81,41680.432,204283.073,-2.4,1.388636667
81,41680.432,204283.073,-2.3,1.35181
81,41680.432,204283.073,-2.1,1.31281
81,41680.432,204283.073,-2,1.291985
81,41680.432,204283.073,-1.9,1.275335
81,41680.432,204283.073,-1.8,1.270906667
81,41680.432,204283.073,-1.7,1.282125
81,41680.432,204283.073,-1.6,1.28967
81,41680.432,204283.073,-1.5,1.3330275
81,41680.432,204283.073,-1.4,1.411515
81,41680.432,204283.073,-1.3,1.551363333
81,41680.432,204283.073,-1.2,1.64253
81,41680.432,204283.073,-1,2.173086667
81,41680.432,204283.073,-0.9,2.419685
81,41680.432,204283.073,-0.8,3.4778825
81,41680.432,204283.073,-0.7,4.358803333
81,41680.432,204283.073,-0.6,7.525933333
81,41680.432,204283.073,-0.5,10.04225
81,41680.432,204283.073,-0.4,18.47033
81,41680.432,204283.073,-0.3,22.414135
81,41680.432,204283.073,-0.1,31.0331525
82,41680.624,204282.611,-4.9,1.510195
82,41680.624,204282.611,-4.8,1.518583333
82,41680.624,204282.611,-4.6,1.54177
82,41680.624,204282.611,-4.5,1.539145
82,41680.624,204282.611,-4.4,1.55189
82,41680.624,204282.611,-4.2,1.570485
82,41680.624,204282.611,-4.1,1.57532
82,41680.624,204282.611,-3.9,1.588426667
82,41680.624,204282.611,-3.8,1.594405
82,41680.624,204282.611,-3.6,1.5988
82,41680.624,204282.611,-3.5,1.59434
82,41680.624,204282.611,-3.3,1.586846667
82,41680.624,204282.611,-3.2,1.579925
82,41680.624,204282.611,-3,1.543333333
82,41680.624,204282.611,-2.9,1.538593333
82,41680.624,204282.611,-2.7,1.501696667
82,41680.624,204282.611,-2.6,1.463646667
82,41680.624,204282.611,-2.5,1.44655
82,41680.624,204282.611,-2.4,1.412423333
82,41680.624,204282.611,-2.3,1.3891
82,41680.624,204282.611,-2.2,1.371775
82,41680.624,204282.611,-2.1,1.330643333
82,41680.624,204282.611,-2,1.315883333
82,41680.624,204282.611,-1.9,1.275813333
82,41680.624,204282.611,-1.8,1.26525
82,41680.624,204282.611,-1.7,1.2654775
82,41680.624,204282.611,-1.6,1.27027
82,41680.624,204282.611,-1.5,1.3000775
82,41680.624,204282.611,-1.4,1.3663075
82,41680.624,204282.611,-1.3,1.481235
82,41680.624,204282.611,-1.2,1.562533333
82,41680.624,204282.611,-1,2.1123025
82,41680.624,204282.611,-0.9,2.263853333
82,41680.624,204282.611,-0.8,3.3331025
82,41680.624,204282.611,-0.7,4.262126667
82,41680.624,204282.611,-0.6,7.397893333
82,41680.624,204282.611,-0.5,9.6949175
82,41680.624,204282.611,-0.4,18.331235
82,41680.624,204282.611,-0.3,22.81939
82,41680.624,204282.611,-0.1,30.78733625
83,41680.816,204282.149,-4.9,1.50671
83,41680.816,204282.149,-4.8,1.515203333
83,41680.816,204282.149,-4.6,1.535
83,41680.816,204282.149,-4.5,1.54533
83,41680.816,204282.149,-4.4,1.5542
83,41680.816,204282.149,-4.3,1.55995
83,41680.816,204282.149,-4.2,1.57185
83,41680.816,204282.149,-4.1,1.58062
83,41680.816,204282.149,-4,1.58656
83,41680.816,204282.149,-3.9,1.592746667
83,41680.816,204282.149,-3.8,1.59979
83,41680.816,204282.149,-3.7,1.600845
83,41680.816,204282.149,-3.6,1.60475
83,41680.816,204282.149,-3.5,1.60289
83,41680.816,204282.149,-3.4,1.60321
83,41680.816,204282.149,-3.3,1.59705
83,41680.816,204282.149,-3.2,1.59014
83,41680.816,204282.149,-3.1,1.58321
83,41680.816,204282.149,-3,1.57052
83,41680.816,204282.149,-2.9,1.55164
83,41680.816,204282.149,-2.8,1.54265
83,41680.816,204282.149,-2.7,1.5188675
83,41680.816,204282.149,-2.6,1.49316
83,41680.816,204282.149,-2.5,1.469543333
83,41680.816,204282.149,-2.4,1.445225
83,41680.816,204282.149,-2.3,1.40445
83,41680.816,204282.149,-2.2,1.383214
83,41680.816,204282.149,-2.1,1.35061
83,41680.816,204282.149,-2,1.3253025
83,41680.816,204282.149,-1.9,1.293355
83,41680.816,204282.149,-1.8,1.273685
83,41680.816,204282.149,-1.7,1.2668225
83,41680.816,204282.149,-1.6,1.268365
83,41680.816,204282.149,-1.5,1.28243
83,41680.816,204282.149,-1.4,1.3211
83,41680.816,204282.149,-1.3,1.365876667
83,41680.816,204282.149,-1.2,1.46808
83,41680.816,204282.149,-1.1,1.59799
83,41680.816,204282.149,-1,1.7962275
83,41680.816,204282.149,-0.9,2.19189
83,41680.816,204282.149,-0.8,2.77392
83,41680.816,204282.149,-0.7,3.6585825
83,41680.816,204282.149,-0.6,6.3083175
83,41680.816,204282.149,-0.5,8.0256875
83,41680.816,204282.149,-0.4,16.04175
83,41680.816,204282.149,-0.3,21.4011425
83,41680.816,204282.149,-0.1,29.2488125
84,41681.007,204281.688,-4.9,1.477883333
84,41681.007,204281.688,-4.8,1.491715
84,41681.007,204281.688,-4.6,1.5168
84,41681.007,204281.688,-4.5,1.538045
84,41681.007,204281.688,-4.4,1.50454
84,41681.007,204281.688,-4.3,1.55995
84,41681.007,204281.688,-4.2,1.551793333
84,41681.007,204281.688,-4,1.564973333
84,41681.007,204281.688,-3.9,1.581293333
84,41681.007,204281.688,-3.7,1.591566667
84,41681.007,204281.688,-3.6,1.584883333
84,41681.007,204281.688,-3.4,1.588836667
84,41681.007,204281.688,-3.3,1.59231
84,41681.007,204281.688,-3.1,1.581443333
84,41681.007,204281.688,-3,1.57074
84,41681.007,204281.688,-2.8,1.549443333
84,41681.007,204281.688,-2.7,1.533995
84,41681.007,204281.688,-2.5,1.490476667
84,41681.007,204281.688,-2.4,1.47872
84,41681.007,204281.688,-2.2,1.413778
84,41681.007,204281.688,-2.1,1.42163
84,41681.007,204281.688,-2,1.341513333
84,41681.007,204281.688,-1.9,1.346845
84,41681.007,204281.688,-1.8,1.30287
84,41681.007,204281.688,-1.7,1.320595
84,41681.007,204281.688,-1.6,1.305973333
84,41681.007,204281.688,-1.5,1.3102
84,41681.007,204281.688,-1.4,1.36568
84,41681.007,204281.688,-1.3,1.368405
84,41681.007,204281.688,-1.2,1.39422
84,41681.007,204281.688,-1.1,1.561023333
84,41681.007,204281.688,-1,1.7373625
84,41681.007,204281.688,-0.9,2.12717
84,41681.007,204281.688,-0.8,2.46425
84,41681.007,204281.688,-0.7,3.098125
84,41681.007,204281.688,-0.6,4.61998
84,41681.007,204281.688,-0.5,6.08853
84,41681.007,204281.688,-0.4,12.39865667
84,41681.007,204281.688,-0.3,19.03547
84,41681.007,204281.688,-0.1,31.97576667
85,41681.199,204281.226,-4.9,1.448883333
85,41681.199,204281.226,-4.8,1.462715
85,41681.199,204281.226,-4.6,1.50537
85,41681.199,204281.226,-4.5,1.479453333
