"Z,Resistivity(ohm.m),easting,northing,nb_electrode"
"-1.8,6.493203333333334,107777.125,183287.041,58.0"
"-1.7,5.76453,107777.125,183287.041,58.0"
"-1.6,5.338509999999999,107777.125,183287.041,58.0"
"-1.5,4.9251000000000005,107777.125,183287.041,58.0"
"-1.4,4.7359675,107777.125,183287.041,58.0"
"-1.3,4.84773,107777.125,183287.041,58.0"
"-1.2,4.29366,107777.125,183287.041,58.0"
"-1.1,4.18768,107777.125,183287.041,58.0"
"-1.0,4.63663,107777.125,183287.041,58.0"
"-0.9,4.8044899999999995,107777.125,183287.041,58.0"
"-0.8,5.2969100000000005,107777.125,183287.041,58.0"
"-0.7,6.672173333333333,107777.125,183287.041,58.0"
"-0.6,8.4433,107777.125,183287.041,58.0"
"-0.5,15.1139525,107777.125,183287.041,58.0"
"-0.4,21.139020000000002,107777.125,183287.041,58.0"
"-0.3,29.772668333333332,107777.125,183287.041,58.0"
"-0.2,41.371624999999995,107777.125,183287.041,58.0"
"-0.1,46.88771499999999,107777.125,183287.041,58.0"
"-4.9,16.553365,107777.406,183286.627,59.0"
"-4.8,16.50288,107777.406,183286.627,59.0"
"-4.7,15.66728,107777.406,183286.627,59.0"
"-4.5,15.98481,107777.406,183286.627,59.0"
"-4.4,16.296665,107777.406,183286.627,59.0"
"-4.3,15.19618,107777.406,183286.627,59.0"
"-4.2,15.782919999999999,107777.406,183286.627,59.0"
"-4.1,15.85498,107777.406,183286.627,59.0"
"-4.0,14.86808,107777.406,183286.627,59.0"
"-3.9,14.922525,107777.406,183286.627,59.0"
"-3.8,15.18882,107777.406,183286.627,59.0"
"-3.6,14.34649,107777.406,183286.627,59.0"
"-3.5,14.303426666666667,107777.406,183286.627,59.0"
"-3.4,14.67686,107777.406,183286.627,59.0"
"-3.3,13.23601,107777.406,183286.627,59.0"
"-3.2,13.604135,107777.406,183286.627,59.0"
"-3.1,13.042725,107777.406,183286.627,59.0"
"-2.9,12.141045,107777.406,183286.627,59.0"
"-2.8,11.713795000000001,107777.406,183286.627,59.0"
"-2.7,11.62979,107777.406,183286.627,59.0"
"-2.6,10.818685,107777.406,183286.627,59.0"
"-2.5,10.419395,107777.406,183286.627,59.0"
"-2.4,9.944505,107777.406,183286.627,59.0"
"-2.3,9.4016,107777.406,183286.627,59.0"
"-2.2,8.979843333333333,107777.406,183286.627,59.0"
"-2.1,8.35575,107777.406,183286.627,59.0"
"-2.0,8.62146,107777.406,183286.627,59.0"
"-1.9,7.045190000000001,107777.406,183286.627,59.0"
"-1.8,6.874860000000001,107777.406,183286.627,59.0"
"-1.7,5.79951,107777.406,183286.627,59.0"
"-1.6,6.5019,107777.406,183286.627,59.0"
"-1.5,5.662545,107777.406,183286.627,59.0"
"-1.4,4.910895,107777.406,183286.627,59.0"
"-1.3,5.369725000000001,107777.406,183286.627,59.0"
"-1.2,5.132195,107777.406,183286.627,59.0"
"-1.0,5.615063333333333,107777.406,183286.627,59.0"
"-0.9,5.493173333333334,107777.406,183286.627,59.0"
"-0.8,7.58597,107777.406,183286.627,59.0"
"-0.7,7.600465,107777.406,183286.627,59.0"
"-0.6,7.96287,107777.406,183286.627,59.0"
"-0.5,13.581303333333333,107777.406,183286.627,59.0"
"-0.4,18.616039999999998,107777.406,183286.627,59.0"
"-0.3,28.424541428571427,107777.406,183286.627,59.0"
"-0.2,41.371624999999995,107777.406,183286.627,59.0"
"-0.1,41.064771428571426,107777.406,183286.627,59.0"
"-4.9,16.11516,107777.687,183286.214,60.0"
"-4.7,15.66728,107777.687,183286.214,60.0"
"-4.5,15.59271,107777.687,183286.214,60.0"
"-4.4,15.89128,107777.687,183286.214,60.0"
"-4.3,15.19618,107777.687,183286.214,60.0"
"-4.2,15.467715,107777.687,183286.214,60.0"
"-4.0,14.86808,107777.687,183286.214,60.0"
"-3.9,14.41452,107777.687,183286.214,60.0"
"-3.8,14.8969,107777.687,183286.214,60.0"
"-3.6,14.34649,107777.687,183286.214,60.0"
"-3.5,13.86042,107777.687,183286.214,60.0"
"-3.3,13.23601,107777.687,183286.214,60.0"
"-3.1,12.95433,107777.687,183286.214,60.0"
"-2.9,12.13677,107777.687,183286.214,60.0"
"-2.8,11.713795000000001,107777.687,183286.214,60.0"
"-2.6,10.818685,107777.687,183286.214,60.0"
"-2.5,10.33532,107777.687,183286.214,60.0"
"-2.3,9.4016,107777.687,183286.214,60.0"
"-2.2,9.3627,107777.687,183286.214,60.0"
"-2.1,8.56642,107777.687,183286.214,60.0"
"-2.0,8.62146,107777.687,183286.214,60.0"
"-1.9,7.54049,107777.687,183286.214,60.0"
"-1.8,7.70381,107777.687,183286.214,60.0"
"-1.6,6.5019,107777.687,183286.214,60.0"
"-1.5,6.21472,107777.687,183286.214,60.0"
"-1.3,5.89172,107777.687,183286.214,60.0"
"-1.2,5.900145,107777.687,183286.214,60.0"
"-1.0,6.104279999999999,107777.687,183286.214,60.0"
"-0.9,6.36138,107777.687,183286.214,60.0"
"-0.8,7.58597,107777.687,183286.214,60.0"
"-0.7,8.67023,107777.687,183286.214,60.0"
"-0.5,12.846136666666666,107777.687,183286.214,60.0"
"-0.3,29.1647575,107777.687,183286.214,60.0"
"-0.1,38.455182,107777.687,183286.214,60.0"
