,El-array,xA (m),xB (m),xM (m),xN (m),Rho (Ohm.m),Dev. Rho (%),SP (mV),VMN (mV),IAB (mA),Time (ms),Coef. k (m),Metal factor,yA (m),yB (m),yM (m),yN (m),zA (m),zB (m),zM (m),zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch
,Mixed / non conventional,1.00,17.50,8.50,10.00,15.59,0.078,58.37,15.375,139.457,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,36,18,21,0,0,0,0,3,0.000,158,22,1.133,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.57,35.3,22/08/2023 16:08:51,0,0
,Mixed / non conventional,1.00,18.50,9.00,10.50,15.57,0.031,-121.09,16.392,167.557,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,38,19,22,0,0,0,0,3,0.000,197,33,1.174,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.55,34.8,22/08/2023 16:08:55,0,0
,Mixed / non conventional,1.00,19.00,9.00,11.00,15.47,0.096,12.79,15.521,126.070,500,1.3e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,39,19,23,0,0,0,0,3,0.000,129,16,1.025,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.53,34.3,22/08/2023 16:08:58,0,0
,Mixed / non conventional,1.00,20.00,9.50,11.50,15.13,0.04,9.92,15.782,146.238,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,41,20,24,0,0,0,0,3,0.000,162,24,1.107,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.53,35.3,22/08/2023 16:09:01,0,0
,Mixed / non conventional,1.00,21.00,10.00,12.00,15.00,0.11,39.32,15.769,163.453,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,43,21,25,0,0,0,0,3,0.000,173,28,1.056,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.53,35.3,22/08/2023 16:09:05,0,0
,Mixed / non conventional,1.00,22.00,10.50,12.50,14.91,0.025,49.49,15.801,181.846,500,1.7e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,45,22,26,0,0,0,0,3,0.000,202,37,1.110,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.55,35.3,22/08/2023 16:09:08,0,0
,Mixed / non conventional,1.00,23.00,11.00,13.00,15.38,0.075,-18.60,16.109,197.454,500,1.9e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,47,23,27,0,0,0,0,3,0.000,204,40,1.033,00.000000,00.000000,,23082201,1,0,12.46,0.0,12.53,34.8,22/08/2023 16:09:12,0,0
,Mixed / non conventional,1.00,24.00,11.50,13.50,15.86,0.069,165.95,15.168,197.119,500,2.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,49,24,28,0,0,0,0,3,0.000,188,37,0.955,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.55,34.8,22/08/2023 16:09:15,0,0
,Mixed / non conventional,1.00,24.50,11.50,14.00,15.91,0.087,-60.22,15.807,170.463,500,1.7e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,50,24,29,0,0,0,0,3,0.000,150,26,0.879,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.53,34.8,22/08/2023 16:09:18,0,0
,Mixed / non conventional,1.00,25.50,12.00,14.50,16.41,0.06,43.50,15.661,178.072,500,1.9e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,52,25,30,0,0,0,0,3,0.000,146,26,0.821,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.53,35.3,22/08/2023 16:09:22,0,0
,Mixed / non conventional,1.00,26.50,12.50,15.00,17.00,0.068,-35.89,16.033,190.788,500,2e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,54,26,31,0,0,0,0,3,0.000,194,37,1.016,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.53,34.8,22/08/2023 16:09:25,0,0
,Mixed / non conventional,1.00,27.50,13.00,15.50,17.89,0.059,89.54,15.817,193.313,500,2.2e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,56,27,32,0,0,0,0,3,0.000,195,38,1.007,00.000000,00.000000,,23082201,1,0,12.46,0.0,12.53,35.3,22/08/2023 16:09:28,0,0
,Mixed / non conventional,1.00,28.50,13.50,16.00,17.89,0.028,-106.09,16.364,215.560,500,2.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,58,28,33,0,0,0,0,3,0.000,209,45,0.971,00.000000,00.000000,,23082201,1,0,12.43,0.0,12.55,34.8,22/08/2023 16:09:32,0,0
,Mixed / non conventional,1.00,29.50,14.00,16.50,17.90,0.097,186.65,15.543,219.850,500,2.5e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,60,29,34,0,0,0,0,3,0.000,221,49,1.004,00.000000,00.000000,,23082201,1,0,12.40,0.0,12.53,34.8,22/08/2023 16:09:35,0,0
,Mixed / non conventional,1.50,3.00,2.00,2.50,51.98,0.075,13.08,21.174,1.280,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,7,5,6,0,0,0,0,3,0.000,1,0,1.105,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.53,35.3,22/08/2023 16:09:38,0,0
,Mixed / non conventional,1.50,4.00,2.50,3.00,35.58,1.3,67.87,15.254,4.040,500,9.4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,9,6,7,0,0,0,0,3,0.000,5,0,1.205,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.41,35.3,22/08/2023 16:09:42,0,0
,Mixed / non conventional,1.50,5.00,3.00,3.50,26.21,0.025,-15.01,15.400,11.075,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,11,7,8,0,0,0,0,3,0.000,15,0,1.339,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.55,34.8,22/08/2023 16:09:46,0,0
,Mixed / non conventional,1.50,6.00,3.50,4.00,19.00,0.41,-47.31,15.740,26.022,500,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,13,8,9,0,0,0,0,3,0.000,30,1,1.144,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.55,34.8,22/08/2023 16:09:49,0,0
,Mixed / non conventional,1.50,7.00,4.00,4.50,14.77,0.18,176.68,15.263,48.692,500,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,15,9,10,0,0,0,0,3,0.000,80,4,1.640,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,35.3,22/08/2023 16:09:52,0,0
,Mixed / non conventional,1.50,8.00,4.50,5.00,13.36,0.43,65.69,14.389,71.039,500,66,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,17,10,11,0,0,0,0,3,0.000,88,6,1.236,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,35.3,22/08/2023 16:09:56,0,0
,Mixed / non conventional,1.50,8.50,4.50,5.50,13.66,0.034,29.98,15.432,42.590,500,38,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,18,10,12,0,0,0,0,3,0.000,50,2,1.168,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.55,34.8,22/08/2023 16:09:59,0,0
,Mixed / non conventional,1.50,9.50,5.00,6.00,13.72,0.11,113.50,15.422,55.619,500,49,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,20,11,13,0,0,0,0,3,0.000,82,5,1.472,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.55,35.3,22/08/2023 16:10:02,0,0
,Mixed / non conventional,1.50,10.50,5.50,6.50,13.22,0.029,-19.68,15.604,74.176,500,63,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,22,12,14,0,0,0,0,3,0.000,77,6,1.034,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.55,35.3,22/08/2023 16:10:06,0,0
,Mixed / non conventional,1.50,11.50,6.00,7.00,13.88,0.1,-2.88,15.311,85.766,500,78,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,24,13,15,0,0,0,0,3,0.000,98,8,1.147,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,35.3,22/08/2023 16:10:09,0,0
,Mixed / non conventional,1.50,12.50,6.50,7.50,16.01,0.025,11.83,15.610,91.879,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,26,14,16,0,0,0,0,3,0.000,108,10,1.181,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,35.3,22/08/2023 16:10:12,0,0
,Mixed / non conventional,1.50,13.50,7.00,8.00,15.16,0.064,75.20,15.492,114.801,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,28,15,17,0,0,0,0,3,0.000,134,15,1.170,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.55,35.3,22/08/2023 16:10:16,0,0
,Mixed / non conventional,1.50,14.00,7.00,8.50,14.44,0.096,90.89,15.753,87.988,500,81,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,29,15,18,0,0,0,0,3,0.000,116,10,1.323,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,35.3,22/08/2023 16:10:19,0,0
,Mixed / non conventional,1.50,15.00,7.50,9.00,13.32,0.043,-15.32,15.651,110.755,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,31,16,19,0,0,0,0,3,0.000,127,14,1.144,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.53,35.3,22/08/2023 16:10:23,0,0
,Mixed / non conventional,1.50,16.00,8.00,9.50,14.29,0.047,-61.30,15.607,118.943,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,33,17,20,0,0,0,0,3,0.000,127,15,1.066,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.55,35.3,22/08/2023 16:10:26,0,0
,Mixed / non conventional,1.50,17.00,8.50,10.00,15.17,0.061,-176.56,16.160,132.738,500,1.2e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,35,18,21,0,0,0,0,3,0.000,156,21,1.175,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.53,34.8,22/08/2023 16:10:29,0,0
,Mixed / non conventional,1.50,18.00,9.00,10.50,15.16,0.07,100.99,15.171,141.474,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,37,19,22,0,0,0,0,3,0.000,165,23,1.165,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.55,35.3,22/08/2023 16:10:33,0,0
,Mixed / non conventional,1.50,19.00,9.50,11.00,14.65,0.088,-78.73,16.081,174.732,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,39,20,23,0,0,0,0,3,0.000,190,33,1.087,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.53,35.3,22/08/2023 16:10:36,0,0
,Mixed / non conventional,1.50,19.50,9.50,11.50,14.82,0.058,45.44,15.616,132.403,500,1.3e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,40,20,24,0,0,0,0,3,0.000,148,20,1.120,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.55,35.3,22/08/2023 16:10:39,0,0
,Mixed / non conventional,1.50,20.50,10.00,12.00,14.76,0.071,26.55,15.810,150.205,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,42,21,25,0,0,0,0,3,0.000,157,24,1.047,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.53,35.3,22/08/2023 16:10:43,0,0
,Mixed / non conventional,1.50,21.50,10.50,12.50,14.71,0.079,6.81,15.642,165.412,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,44,22,26,0,0,0,0,3,0.000,197,33,1.190,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.57,35.3,22/08/2023 16:10:46,0,0
,Mixed / non conventional,1.50,22.50,11.00,13.00,15.18,0.034,-16.97,15.845,179.072,500,1.7e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,46,23,27,0,0,0,0,3,0.000,201,36,1.121,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.53,35.8,22/08/2023 16:10:49,0,0
,Mixed / non conventional,1.50,23.50,11.50,13.50,15.60,0.052,87.00,15.489,187.189,500,1.9e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,48,24,28,0,0,0,0,3,0.000,177,33,0.948,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.55,35.3,22/08/2023 16:10:53,0,0
,Mixed / non conventional,1.50,24.50,12.00,14.00,16.03,0.088,32.96,15.085,194.029,500,2.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,50,25,29,0,0,0,0,3,0.000,182,35,0.941,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.55,35.3,22/08/2023 16:10:56,0,0
,Mixed / non conventional,1.50,25.00,12.00,14.50,16.33,0,35.48,15.766,165.562,500,1.7e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,51,25,30,0,0,0,0,3,0.000,153,25,0.925,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.55,35.3,22/08/2023 16:11:00,0,0
,Mixed / non conventional,1.50,26.00,12.50,15.00,16.83,0.09,13.31,15.693,173.984,500,1.9e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,53,26,31,0,0,0,0,3,0.000,160,28,0.921,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.53,35.3,22/08/2023 16:11:03,0,0
,Mixed / non conventional,1.50,27.00,13.00,15.50,17.84,0.1,75.73,15.807,179.224,500,2e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,55,27,32,0,0,0,0,3,0.000,220,39,1.229,00.000000,00.000000,,23082201,1,0,12.46,0.0,12.55,35.3,22/08/2023 16:11:06,0,0
,Mixed / non conventional,1.50,28.00,13.50,16.00,17.80,0.046,-56.66,15.737,193.334,500,2.2e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,57,28,33,0,0,0,0,3,0.000,217,42,1.124,00.000000,00.000000,,23082201,1,0,12.43,0.0,12.53,35.3,22/08/2023 16:11:10,0,0
,Mixed / non conventional,1.50,29.00,14.00,16.50,17.84,0.086,11.85,16.214,214.198,500,2.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,59,29,34,0,0,0,0,3,0.000,231,50,1.081,00.000000,00.000000,,23082201,1,0,12.37,0.0,12.55,35.3,22/08/2023 16:11:13,0,0
,Mixed / non conventional,2.00,3.50,2.50,3.00,47.49,0.16,14.85,16.128,1.067,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,8,6,7,0,0,0,0,3,0.000,2,0,1.504,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.57,35.8,22/08/2023 16:11:16,0,0
,Mixed / non conventional,2.00,4.50,3.00,3.50,34.50,1.3,104.08,15.184,4.147,500,9.4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,10,7,8,0,0,0,0,3,0.000,6,0,1.354,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.41,35.3,22/08/2023 16:11:20,0,0
,Mixed / non conventional,2.00,5.50,3.50,4.00,24.55,0.053,-78.51,15.591,11.970,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,12,8,9,0,0,0,0,3,0.000,18,0,1.471,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.55,35.8,22/08/2023 16:11:24,0,0
,Mixed / non conventional,2.00,6.50,4.00,4.50,17.29,0.33,74.60,16.468,29.919,500,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,14,9,10,0,0,0,0,3,0.000,57,2,1.902,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.55,35.3,22/08/2023 16:11:27,0,0
,Mixed / non conventional,2.00,7.50,4.50,5.00,14.08,0.22,-1.61,15.206,50.910,500,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,16,10,11,0,0,0,0,3,0.000,87,4,1.718,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.57,35.3,22/08/2023 16:11:30,0,0
,Mixed / non conventional,2.00,8.50,5.00,5.50,13.75,0.3,214.49,14.745,70.749,500,66,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,18,11,12,0,0,0,0,3,0.000,98,7,1.382,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.53,35.8,22/08/2023 16:11:34,0,0
,Mixed / non conventional,2.00,9.00,5.00,6.00,13.45,0.034,72.84,15.734,44.111,500,38,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,19,11,13,0,0,0,0,3,0.000,76,3,1.727,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.57,35.8,22/08/2023 16:11:37,0,0
,Mixed / non conventional,2.00,10.00,5.50,6.50,12.59,0.18,33.13,14.961,58.821,500,49,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,21,12,14,0,0,0,0,3,0.000,88,5,1.493,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,35.3,22/08/2023 16:11:40,0,0
,Mixed / non conventional,2.00,11.00,6.00,7.00,13.09,0.059,8.52,15.620,74.966,500,63,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,23,13,15,0,0,0,0,3,0.000,112,8,1.499,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,35.3,22/08/2023 16:11:44,0,0
,Mixed / non conventional,2.00,12.00,6.50,7.50,15.05,0.055,16.13,15.597,80.589,500,78,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,25,14,16,0,0,0,0,3,0.000,113,9,1.400,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.53,35.8,22/08/2023 16:11:47,0,0
,Mixed / non conventional,2.00,13.00,7.00,8.00,14.40,0.13,54.06,15.744,103.031,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,27,15,17,0,0,0,0,3,0.000,144,15,1.401,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.57,35.3,22/08/2023 16:11:50,0,0
,Mixed / non conventional,2.00,14.00,7.50,8.50,12.36,0.092,109.55,16.465,149.618,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,29,16,18,0,0,0,0,3,0.000,226,34,1.510,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.53,35.8,22/08/2023 16:11:54,0,0
,Mixed / non conventional,2.00,14.50,7.50,9.00,12.78,0.061,19.31,15.432,97.393,500,81,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,30,16,19,0,0,0,0,3,0.000,131,13,1.341,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.53,36.3,22/08/2023 16:11:57,0,0
,Mixed / non conventional,2.00,15.50,8.00,9.50,13.69,0.03,-57.11,15.724,108.225,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,32,17,20,0,0,0,0,3,0.000,139,15,1.285,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.55,35.8,22/08/2023 16:12:01,0,0
,Mixed / non conventional,2.00,16.50,8.50,10.00,14.59,0.046,-96.71,15.661,116.937,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,34,18,21,0,0,0,0,3,0.000,154,18,1.321,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.53,35.8,22/08/2023 16:12:04,0,0
,Mixed / non conventional,2.00,17.50,9.00,10.50,14.71,0.045,-91.21,16.475,139.553,500,1.2e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,36,19,22,0,0,0,0,3,0.000,194,27,1.392,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.55,35.8,22/08/2023 16:12:07,0,0
,Mixed / non conventional,2.00,18.50,9.50,11.00,14.21,0.11,116.67,15.000,149.202,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,38,20,23,0,0,0,0,3,0.000,213,32,1.428,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.55,35.8,22/08/2023 16:12:11,0,0
,Mixed / non conventional,2.00,19.50,10.00,11.50,14.37,0.076,-66.96,16.548,183.342,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,40,21,24,0,0,0,0,3,0.000,239,44,1.303,00.000000,00.000000,,23082201,1,0,12.43,0.0,12.55,35.8,22/08/2023 16:12:14,0,0
,Mixed / non conventional,2.00,20.00,10.00,12.00,14.47,0.084,45.41,15.543,134.958,500,1.3e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,41,21,25,0,0,0,0,3,0.000,183,25,1.356,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.55,35.8,22/08/2023 16:12:17,0,0
,Mixed / non conventional,2.00,21.00,10.50,12.50,14.36,0.073,10.71,15.836,154.557,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,43,22,26,0,0,0,0,3,0.000,201,31,1.302,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.53,35.8,22/08/2023 16:12:21,0,0
,Mixed / non conventional,2.00,22.00,11.00,13.00,14.94,0.078,-10.07,15.556,161.868,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,45,23,27,0,0,0,0,3,0.000,219,35,1.354,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.53,35.8,22/08/2023 16:12:24,0,0
,Mixed / non conventional,2.00,23.00,11.50,13.50,15.34,0.048,64.49,15.772,176.409,500,1.7e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,47,24,28,0,0,0,0,3,0.000,225,40,1.277,00.000000,00.000000,,23082201,1,0,12.46,0.0,12.55,35.8,22/08/2023 16:12:27,0,0
,Mixed / non conventional,2.00,24.00,12.00,14.00,15.84,0.073,-16.80,15.540,184.942,500,1.9e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,49,25,29,0,0,0,0,3,0.000,221,41,1.195,00.000000,00.000000,,23082201,1,0,12.43,0.0,12.53,35.8,22/08/2023 16:12:31,0,0
,Mixed / non conventional,2.00,25.00,12.50,14.50,16.72,0.14,125.52,15.435,190.359,500,2.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,51,26,30,0,0,0,0,3,0.000,209,40,1.099,00.000000,00.000000,,23082201,1,0,12.46,0.0,12.55,35.8,22/08/2023 16:12:34,0,0
,Mixed / non conventional,2.00,25.50,12.50,15.00,16.66,0.054,-5.01,15.759,162.251,500,1.7e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,52,26,31,0,0,0,0,3,0.000,172,28,1.058,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.55,35.8,22/08/2023 16:12:38,0,0
,Mixed / non conventional,2.00,26.50,13.00,15.50,17.65,0.085,86.98,15.785,166.913,500,1.9e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,27,32,0,0,0,0,3,0.000,209,35,1.253,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.50,35.8,22/08/2023 16:12:41,0,0
,Mixed / non conventional,2.00,27.50,13.50,16.00,17.59,0.066,-45.15,16.074,184.927,500,2e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,56,28,33,0,0,0,0,3,0.000,229,42,1.239,00.000000,00.000000,,23082201,1,0,12.43,0.0,12.53,35.8,22/08/2023 16:12:44,0,0
,Mixed / non conventional,2.00,28.50,14.00,16.50,17.66,0.08,52.43,15.842,196.132,500,2.2e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,58,29,34,0,0,0,0,3,0.000,236,46,1.203,00.000000,00.000000,,23082201,1,0,12.40,0.0,12.53,35.8,22/08/2023 16:12:48,0,0
,Mixed / non conventional,2.00,29.50,14.50,17.00,17.06,0.2,-130.49,16.233,224.247,500,2.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,30,35,0,0,0,0,3,0.000,276,62,1.230,00.000000,00.000000,,23082201,1,0,12.28,0.0,12.55,35.8,22/08/2023 16:12:51,0,0
,Mixed / non conventional,2.50,4.00,3.00,3.50,47.67,0.1,64.84,17.527,1.155,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,9,7,8,0,0,0,0,3,0.000,2,0,1.301,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,36.3,22/08/2023 16:12:54,0,0
,Mixed / non conventional,2.50,5.00,3.50,4.00,35.84,1.1,32.54,15.136,3.980,500,9.4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,11,8,9,0,0,0,0,3,0.000,5,0,1.225,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.41,35.8,22/08/2023 16:12:58,0,0
,Mixed / non conventional,2.50,6.00,4.00,4.50,22.69,0.041,37.59,15.600,12.962,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,13,9,10,0,0,0,0,3,0.000,15,0,1.137,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,36.3,22/08/2023 16:13:02,0,0
,Mixed / non conventional,2.50,7.00,4.50,5.00,17.30,0.5,-89.87,16.208,29.434,500,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,15,10,11,0,0,0,0,3,0.000,49,1,1.666,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,36.3,22/08/2023 16:13:05,0,0
,Mixed / non conventional,2.50,8.00,5.00,5.50,14.56,0.18,158.70,15.162,49.062,500,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,17,11,12,0,0,0,0,3,0.000,61,3,1.253,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,35.8,22/08/2023 16:13:08,0,0
,Mixed / non conventional,2.50,9.00,5.50,6.00,12.94,0.36,114.17,14.316,72.977,500,66,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,19,12,13,0,0,0,0,3,0.000,110,8,1.506,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.53,36.3,22/08/2023 16:13:12,0,0
,Mixed / non conventional,2.50,9.50,5.50,6.50,12.34,0.026,-4.25,15.664,47.850,500,38,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,20,12,14,0,0,0,0,3,0.000,70,3,1.470,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.55,35.8,22/08/2023 16:13:15,0,0
,Mixed / non conventional,2.50,10.50,6.00,7.00,12.51,0.18,34.06,15.238,60.276,500,49,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,22,13,15,0,0,0,0,3,0.000,64,4,1.057,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,35.8,22/08/2023 16:13:18,0,0
